#
#       Peak Name  Conv_flg Overlap_flg
#          34N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.433     8.199
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1544718e+02  1.1396000e-04
# w1(Hz)        2.2733872e+01  3.2167798e-02
# g1            3.8976506e-01  4.6129505e-03
# f02(ppm)      8.2007366e+00  1.1001459e-05
# w2(Hz)        2.1343819e+01  3.0539547e-02
# g2            3.0902825e-01  3.6654593e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.8685763e+04  2.2941025e+02
   3.000e+01    6.4454409e+04  2.1402276e+02
   1.000e+00    3.2352248e+04  1.8813905e+02
   2.700e+01    6.3184134e+04  2.1275022e+02
   2.000e+00    3.2928181e+04  1.8847344e+02
   2.400e+01    6.2878179e+04  2.1244639e+02
   3.000e+00    3.3621328e+04  1.8888289e+02
   2.100e+01    6.1130676e+04  2.1073110e+02
   4.000e+00    3.3079653e+04  1.8856226e+02
   1.800e+01    5.8647611e+04  2.0835398e+02
   5.000e+00    3.3744039e+04  1.8895617e+02
   1.500e+01    5.5572736e+04  2.0551149e+02
   6.000e+00    3.7215124e+04  1.9112679e+02
   1.200e+01    5.2686316e+04  2.0294900e+02
   7.000e+00    3.9227816e+04  1.9247026e+02
   1.000e+01    4.7125706e+04  1.9831600e+02
   8.000e+00    4.2065157e+04  1.9446695e+02
   4.000e+00    3.3246977e+04  1.8866080e+02
   1.000e+00    3.2916210e+04  1.8846643e+02
   2.700e+01    6.3733062e+04  2.1329795e+02
