#
#       Peak Name  Conv_flg Overlap_flg
#          10N-HN         1           1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.882     8.194
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2180876e+02  5.2073925e-05
# w1(Hz)        1.5963459e+01  1.3573607e-02
# g1            5.1510596e-01  2.7824109e-03
# f02(ppm)      8.1989126e+00  6.1025977e-06
# w2(Hz)        1.8064693e+01  1.6274939e-02
# g2            3.8371936e-01  2.4300952e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.4494781e+04  1.9876813e+02
   3.000e+01    7.8128638e+04  1.9541099e+02
   1.000e+00    6.3354568e+04  1.8843691e+02
   2.700e+01    7.8434619e+04  1.9556719e+02
   2.000e+00    6.8699475e+04  1.9080830e+02
   2.400e+01    7.8508832e+04  1.9560444e+02
   3.000e+00    7.1818321e+04  1.9226173e+02
   2.100e+01    7.8486456e+04  1.9558927e+02
   4.000e+00    7.3821417e+04  1.9323476e+02
   1.800e+01    7.8325509e+04  1.9550852e+02
   5.000e+00    7.5954289e+04  1.9428567e+02
   1.500e+01    7.8381934e+04  1.9553206e+02
   6.000e+00    7.6273539e+04  1.9445324e+02
   1.200e+01    7.7713877e+04  1.9519498e+02
   7.000e+00    7.6497604e+04  1.9457373e+02
   1.000e+01    7.8017006e+04  1.9534387e+02
   8.000e+00    7.7724103e+04  1.9519093e+02
   4.000e+00    7.3823570e+04  1.9323493e+02
   1.000e+00    6.3935505e+04  1.8868519e+02
   2.700e+01    7.8806909e+04  1.9575341e+02
