#
#       Peak Name  Conv_flg Overlap_flg
#           9N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.902     8.381
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1894200e+02  8.7413681e-05
# w1(Hz)        1.6288779e+01  2.1871880e-02
# g1            6.4634710e-01  5.0602304e-03
# f02(ppm)      8.3750093e+00  1.1928287e-05
# w2(Hz)        2.0697190e+01  3.3444966e-02
# g2            2.8533517e-01  4.0169687e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.8536189e+04  3.6516391e+02
   3.000e+01    8.3621301e+04  3.6073644e+02
   1.000e+00    7.6239609e+04  3.5446942e+02
   2.700e+01    8.3461707e+04  3.6059602e+02
   2.000e+00    7.8750065e+04  3.5654801e+02
   2.400e+01    8.3619479e+04  3.6073483e+02
   3.000e+00    8.0036641e+04  3.5763452e+02
   2.100e+01    8.2908565e+04  3.6011102e+02
   4.000e+00    8.1288067e+04  3.5870501e+02
   1.800e+01    8.3378178e+04  3.6052262e+02
   5.000e+00    8.2012497e+04  3.5933080e+02
   1.500e+01    8.3298638e+04  3.6045277e+02
   6.000e+00    8.2335749e+04  3.5961148e+02
   1.200e+01    8.2921690e+04  3.6012250e+02
   7.000e+00    8.2067961e+04  3.5937890e+02
   1.000e+01    8.2753225e+04  3.5997528e+02
   8.000e+00    8.2103264e+04  3.5940952e+02
   4.000e+00    8.1156596e+04  3.5859192e+02
   1.000e+00    7.5967517e+04  3.5424746e+02
   2.700e+01    8.2808034e+04  3.6002315e+02
