#
#       Peak Name  Conv_flg Overlap_flg
#          13N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   126.629     9.020
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2662566e+02  6.5529297e-05
# w1(Hz)        1.6231636e+01  1.6241847e-02
# g1            6.7052359e-01  3.8046548e-03
# f02(ppm)      9.0213248e+00  9.4964334e-06
# w2(Hz)        2.1781378e+01  2.6755455e-02
# g2            2.7485228e-01  3.0152242e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.5463202e+04  2.2830496e+02
   3.000e+01    6.9032935e+04  2.2391865e+02
   1.000e+00    6.4410805e+04  2.2095882e+02
   2.700e+01    6.8806686e+04  2.2376994e+02
   2.000e+00    6.5744949e+04  2.2179610e+02
   2.400e+01    6.9241316e+04  2.2405597e+02
   3.000e+00    6.7425739e+04  2.2287072e+02
   2.100e+01    6.9071823e+04  2.2394425e+02
   4.000e+00    6.7959404e+04  2.2321649e+02
   1.800e+01    6.8306513e+04  2.2344256e+02
   5.000e+00    6.7391323e+04  2.2284849e+02
   1.500e+01    6.8433099e+04  2.2352523e+02
   6.000e+00    6.8423126e+04  2.2351872e+02
   1.200e+01    6.8837479e+04  2.2379016e+02
   7.000e+00    6.8272594e+04  2.2342043e+02
   1.000e+01    6.9099544e+04  2.2396251e+02
   8.000e+00    6.8500126e+04  2.2356906e+02
   4.000e+00    6.7923053e+04  2.2319287e+02
   1.000e+00    6.4813612e+04  2.2121014e+02
   2.700e+01    6.9287241e+04  2.2408627e+02
