#    OFFSETS               I           I_err
    -1321.34    2.049682e+07    9.265480e+05
   -1288.914    1.918703e+07    9.265480e+05
   -1256.489    2.158402e+07    9.265480e+05
   -1224.063    2.009905e+07    9.265480e+05
   -1191.638    1.867843e+07    9.265480e+05
   -1159.212    2.022757e+07    9.265480e+05
   -1126.787    1.936106e+07    9.265480e+05
   -1094.361    1.980245e+07    9.265480e+05
   -1061.936    1.915105e+07    9.265480e+05
    -1029.51    1.988460e+07    9.265480e+05
   -997.0848    2.153411e+07    9.265480e+05
   -964.6593    1.891291e+07    9.265480e+05
   -932.2337    1.988329e+07    9.265480e+05
   -899.8082    1.971920e+07    9.265480e+05
   -867.3827    1.953176e+07    9.265480e+05
   -834.9572    2.010950e+07    9.265480e+05
   -802.5316    1.857968e+07    9.265480e+05
   -770.1061    2.182121e+07    9.265480e+05
   -737.6806    1.931711e+07    9.265480e+05
    -11000.0    3.725732e+07    9.265480e+05
   -705.2551    1.975330e+07    9.265480e+05
   -672.8296    2.083373e+07    9.265480e+05
    -640.404    2.091842e+07    9.265480e+05
   -607.9785    2.144585e+07    9.265480e+05
    -575.553    1.863995e+07    9.265480e+05
   -543.1275    2.039768e+07    9.265480e+05
    -510.702    2.036762e+07    9.265480e+05
   -478.2764    1.992778e+07    9.265480e+05
   -445.8509    2.162438e+07    9.265480e+05
   -413.4254    2.240414e+07    9.265480e+05
   -380.9999    1.801627e+07    9.265480e+05
   -348.5744    1.193911e+07    9.265480e+05
   -316.1488    8.013187e+06    9.265480e+05
   -283.7233    1.517956e+07    9.265480e+05
   -251.2978    1.837434e+07    9.265480e+05
   -218.8723    1.860821e+07    9.265480e+05
   -186.4467    2.051298e+07    9.265480e+05
   -154.0212    1.989265e+07    9.265480e+05
   -121.5957    2.137682e+07    9.265480e+05
    -11000.0    3.593235e+07    9.265480e+05
   -89.17018    1.922201e+07    9.265480e+05
   -56.74466    1.816496e+07    9.265480e+05
   -24.31914    2.012384e+07    9.265480e+05
     8.10638    1.908665e+07    9.265480e+05
     40.5319    2.077569e+07    9.265480e+05
    72.95742    2.000392e+07    9.265480e+05
    105.3829    2.100755e+07    9.265480e+05
    137.8085    1.903277e+07    9.265480e+05
     170.234    1.911972e+07    9.265480e+05
    202.6595    1.902288e+07    9.265480e+05
     235.085    2.096752e+07    9.265480e+05
    267.5105    2.036478e+07    9.265480e+05
    299.9361    1.908368e+07    9.265480e+05
    332.3616    1.847638e+07    9.265480e+05
    364.7871    1.961855e+07    9.265480e+05
    397.2126    1.982410e+07    9.265480e+05
    429.6382    2.156339e+07    9.265480e+05
    462.0637    2.049117e+07    9.265480e+05
    494.4892    2.085276e+07    9.265480e+05
    -11000.0    3.477380e+07    9.265480e+05
    526.9147    1.990533e+07    9.265480e+05
    559.3402    1.925064e+07    9.265480e+05
    591.7658    2.113335e+07    9.265480e+05
    624.1913    2.141384e+07    9.265480e+05
    656.6168    2.023380e+07    9.265480e+05
    689.0423    2.135065e+07    9.265480e+05
    721.4678    2.105648e+07    9.265480e+05
    753.8934    2.077810e+07    9.265480e+05
    786.3189    1.899611e+07    9.265480e+05
    818.7444    2.125596e+07    9.265480e+05
    851.1699    1.896615e+07    9.265480e+05
    883.5955    2.019865e+07    9.265480e+05
     916.021    1.887341e+07    9.265480e+05
    948.4465    2.145249e+07    9.265480e+05
     980.872    1.991975e+07    9.265480e+05
    1013.298    2.066278e+07    9.265480e+05
    1045.723    2.122017e+07    9.265480e+05
    1078.149    2.045235e+07    9.265480e+05
    1110.574    2.190772e+07    9.265480e+05
    -11000.0    3.747495e+07    9.265480e+05
