#    OFFSETS               I           I_err
    -1321.34    5.470246e+07    7.867896e+05
   -1288.914    5.377441e+07    7.867896e+05
   -1256.489    5.354265e+07    7.867896e+05
   -1224.063    5.404057e+07    7.867896e+05
   -1191.638    5.399690e+07    7.867896e+05
   -1159.212    5.375613e+07    7.867896e+05
   -1126.787    5.280866e+07    7.867896e+05
   -1094.361    5.331145e+07    7.867896e+05
   -1061.936    5.287178e+07    7.867896e+05
    -1029.51    5.254233e+07    7.867896e+05
   -997.0848    5.359030e+07    7.867896e+05
   -964.6593    5.342195e+07    7.867896e+05
   -932.2337    5.429933e+07    7.867896e+05
   -899.8082    5.313257e+07    7.867896e+05
   -867.3827    5.299147e+07    7.867896e+05
   -834.9572    5.553746e+07    7.867896e+05
   -802.5316    5.390701e+07    7.867896e+05
   -770.1061    5.474673e+07    7.867896e+05
   -737.6806    5.366638e+07    7.867896e+05
    -11000.0    9.904920e+07    7.867896e+05
   -705.2551    5.428177e+07    7.867896e+05
   -672.8296    5.248359e+07    7.867896e+05
    -640.404    5.315190e+07    7.867896e+05
   -607.9785    5.449407e+07    7.867896e+05
    -575.553    5.383563e+07    7.867896e+05
   -543.1275    5.382934e+07    7.867896e+05
    -510.702    5.496059e+07    7.867896e+05
   -478.2764    5.311848e+07    7.867896e+05
   -445.8509    5.433074e+07    7.867896e+05
   -413.4254    5.234543e+07    7.867896e+05
   -380.9999    5.225017e+07    7.867896e+05
   -348.5744    5.282888e+07    7.867896e+05
   -316.1488    5.387603e+07    7.867896e+05
   -283.7233    5.254585e+07    7.867896e+05
   -251.2978    5.222100e+07    7.867896e+05
   -218.8723    5.318073e+07    7.867896e+05
   -186.4467    5.263562e+07    7.867896e+05
   -154.0212    5.153005e+07    7.867896e+05
   -121.5957    4.900270e+07    7.867896e+05
    -11000.0    1.007022e+08    7.867896e+05
   -89.17018    3.644483e+07    7.867896e+05
   -56.74466    1.163645e+07    7.867896e+05
   -24.31914    4.702439e+07    7.867896e+05
     8.10638    5.226936e+07    7.867896e+05
     40.5319    5.416971e+07    7.867896e+05
    72.95742    5.300983e+07    7.867896e+05
    105.3829    5.235687e+07    7.867896e+05
    137.8085    5.370832e+07    7.867896e+05
     170.234    5.348743e+07    7.867896e+05
    202.6595    5.320028e+07    7.867896e+05
     235.085    5.393325e+07    7.867896e+05
    267.5105    5.318324e+07    7.867896e+05
    299.9361    5.333513e+07    7.867896e+05
    332.3616    5.311091e+07    7.867896e+05
    364.7871    5.318496e+07    7.867896e+05
    397.2126    5.406485e+07    7.867896e+05
    429.6382    5.270727e+07    7.867896e+05
    462.0637    5.376277e+07    7.867896e+05
    494.4892    5.275959e+07    7.867896e+05
    -11000.0    9.973645e+07    7.867896e+05
    526.9147    5.426528e+07    7.867896e+05
    559.3402    5.542093e+07    7.867896e+05
    591.7658    5.356778e+07    7.867896e+05
    624.1913    5.319088e+07    7.867896e+05
    656.6168    5.275663e+07    7.867896e+05
    689.0423    5.441124e+07    7.867896e+05
    721.4678    5.275725e+07    7.867896e+05
    753.8934    5.344606e+07    7.867896e+05
    786.3189    5.383848e+07    7.867896e+05
    818.7444    5.269500e+07    7.867896e+05
    851.1699    5.385371e+07    7.867896e+05
    883.5955    5.382812e+07    7.867896e+05
     916.021    5.347231e+07    7.867896e+05
    948.4465    5.357244e+07    7.867896e+05
     980.872    5.304599e+07    7.867896e+05
    1013.298    5.360443e+07    7.867896e+05
    1045.723    5.345277e+07    7.867896e+05
    1078.149    5.267873e+07    7.867896e+05
    1110.574    5.471181e+07    7.867896e+05
    -11000.0    9.976141e+07    7.867896e+05
