#    OFFSETS               I           I_err
    -1321.34    5.864572e+07    6.554841e+05
   -1288.914    5.824095e+07    6.554841e+05
   -1256.489    5.844709e+07    6.554841e+05
   -1224.063    5.663326e+07    6.554841e+05
   -1191.638    5.705317e+07    6.554841e+05
   -1159.212    5.776837e+07    6.554841e+05
   -1126.787    5.815419e+07    6.554841e+05
   -1094.361    5.808938e+07    6.554841e+05
   -1061.936    5.807359e+07    6.554841e+05
    -1029.51    5.782409e+07    6.554841e+05
   -997.0848    5.849039e+07    6.554841e+05
   -964.6593    5.782237e+07    6.554841e+05
   -932.2337    5.755201e+07    6.554841e+05
   -899.8082    5.825851e+07    6.554841e+05
   -867.3827    5.893013e+07    6.554841e+05
   -834.9572    5.918033e+07    6.554841e+05
   -802.5316    5.844447e+07    6.554841e+05
   -770.1061    5.751369e+07    6.554841e+05
   -737.6806    5.743053e+07    6.554841e+05
    -11000.0    1.083942e+08    6.554841e+05
   -705.2551    5.844346e+07    6.554841e+05
   -672.8296    5.846513e+07    6.554841e+05
    -640.404    5.823601e+07    6.554841e+05
   -607.9785    5.775096e+07    6.554841e+05
    -575.553    5.828714e+07    6.554841e+05
   -543.1275    5.803511e+07    6.554841e+05
    -510.702    5.934963e+07    6.554841e+05
   -478.2764    5.744937e+07    6.554841e+05
   -445.8509    5.867881e+07    6.554841e+05
   -413.4254    5.782491e+07    6.554841e+05
   -380.9999    5.828834e+07    6.554841e+05
   -348.5744    5.769781e+07    6.554841e+05
   -316.1488    5.805002e+07    6.554841e+05
   -283.7233    5.782304e+07    6.554841e+05
   -251.2978    5.858197e+07    6.554841e+05
   -218.8723    5.839153e+07    6.554841e+05
   -186.4467    5.736272e+07    6.554841e+05
   -154.0212    5.646054e+07    6.554841e+05
   -121.5957    5.420578e+07    6.554841e+05
    -11000.0    1.077693e+08    6.554841e+05
   -89.17018    4.336054e+07    6.554841e+05
   -56.74466    2.667459e+07    6.554841e+05
   -24.31914    5.342897e+07    6.554841e+05
     8.10638    5.706650e+07    6.554841e+05
     40.5319    5.700660e+07    6.554841e+05
    72.95742    5.811700e+07    6.554841e+05
    105.3829    5.803056e+07    6.554841e+05
    137.8085    5.779339e+07    6.554841e+05
     170.234    5.741938e+07    6.554841e+05
    202.6595    5.715087e+07    6.554841e+05
     235.085    5.709477e+07    6.554841e+05
    267.5105    5.785529e+07    6.554841e+05
    299.9361    5.752320e+07    6.554841e+05
    332.3616    5.724352e+07    6.554841e+05
    364.7871    5.748463e+07    6.554841e+05
    397.2126    5.818135e+07    6.554841e+05
    429.6382    5.899259e+07    6.554841e+05
    462.0637    5.783585e+07    6.554841e+05
    494.4892    5.729692e+07    6.554841e+05
    -11000.0    1.083956e+08    6.554841e+05
    526.9147    5.741548e+07    6.554841e+05
    559.3402    5.886242e+07    6.554841e+05
    591.7658    5.780802e+07    6.554841e+05
    624.1913    5.903326e+07    6.554841e+05
    656.6168    5.860530e+07    6.554841e+05
    689.0423    5.855594e+07    6.554841e+05
    721.4678    5.757397e+07    6.554841e+05
    753.8934    5.862310e+07    6.554841e+05
    786.3189    5.760024e+07    6.554841e+05
    818.7444    5.841660e+07    6.554841e+05
    851.1699    5.788315e+07    6.554841e+05
    883.5955    5.785018e+07    6.554841e+05
     916.021    5.833066e+07    6.554841e+05
    948.4465    5.810015e+07    6.554841e+05
     980.872    5.838141e+07    6.554841e+05
    1013.298    5.919620e+07    6.554841e+05
    1045.723    5.749850e+07    6.554841e+05
    1078.149    5.771705e+07    6.554841e+05
    1110.574    5.830614e+07    6.554841e+05
    -11000.0    1.066336e+08    6.554841e+05
