#    OFFSETS               I           I_err
    -1321.34    5.545374e+07    6.946191e+05
   -1288.914    5.426284e+07    6.946191e+05
   -1256.489    5.393837e+07    6.946191e+05
   -1224.063    5.482056e+07    6.946191e+05
   -1191.638    5.490831e+07    6.946191e+05
   -1159.212    5.579582e+07    6.946191e+05
   -1126.787    5.491958e+07    6.946191e+05
   -1094.361    5.495766e+07    6.946191e+05
   -1061.936    5.393452e+07    6.946191e+05
    -1029.51    5.402192e+07    6.946191e+05
   -997.0848    5.419225e+07    6.946191e+05
   -964.6593    5.383028e+07    6.946191e+05
   -932.2337    5.495417e+07    6.946191e+05
   -899.8082    5.441156e+07    6.946191e+05
   -867.3827    5.362976e+07    6.946191e+05
   -834.9572    5.499385e+07    6.946191e+05
   -802.5316    5.324518e+07    6.946191e+05
   -770.1061    5.426059e+07    6.946191e+05
   -737.6806    5.395131e+07    6.946191e+05
    -11000.0    1.028042e+08    6.946191e+05
   -705.2551    5.367411e+07    6.946191e+05
   -672.8296    5.558763e+07    6.946191e+05
    -640.404    5.552005e+07    6.946191e+05
   -607.9785    5.447133e+07    6.946191e+05
    -575.553    5.440346e+07    6.946191e+05
   -543.1275    5.389959e+07    6.946191e+05
    -510.702    5.527480e+07    6.946191e+05
   -478.2764    5.511331e+07    6.946191e+05
   -445.8509    5.482769e+07    6.946191e+05
   -413.4254    5.514208e+07    6.946191e+05
   -380.9999    5.452790e+07    6.946191e+05
   -348.5744    5.400990e+07    6.946191e+05
   -316.1488    5.512742e+07    6.946191e+05
   -283.7233    5.466276e+07    6.946191e+05
   -251.2978    5.491182e+07    6.946191e+05
   -218.8723    5.410071e+07    6.946191e+05
   -186.4467    5.430673e+07    6.946191e+05
   -154.0212    5.445918e+07    6.946191e+05
   -121.5957    5.332266e+07    6.946191e+05
    -11000.0    1.043915e+08    6.946191e+05
   -89.17018    5.412064e+07    6.946191e+05
   -56.74466    5.444732e+07    6.946191e+05
   -24.31914    5.381140e+07    6.946191e+05
     8.10638    5.165362e+07    6.946191e+05
     40.5319    4.669968e+07    6.946191e+05
    72.95742    2.251084e+07    6.946191e+05
    105.3829    4.154864e+07    6.946191e+05
    137.8085    5.155867e+07    6.946191e+05
     170.234    5.227777e+07    6.946191e+05
    202.6595    5.422362e+07    6.946191e+05
     235.085    5.317811e+07    6.946191e+05
    267.5105    5.461028e+07    6.946191e+05
    299.9361    5.455919e+07    6.946191e+05
    332.3616    5.310820e+07    6.946191e+05
    364.7871    5.519280e+07    6.946191e+05
    397.2126    5.514654e+07    6.946191e+05
    429.6382    5.475379e+07    6.946191e+05
    462.0637    5.314569e+07    6.946191e+05
    494.4892    5.465263e+07    6.946191e+05
    -11000.0    1.030969e+08    6.946191e+05
    526.9147    5.514563e+07    6.946191e+05
    559.3402    5.598206e+07    6.946191e+05
    591.7658    5.504104e+07    6.946191e+05
    624.1913    5.392497e+07    6.946191e+05
    656.6168    5.328708e+07    6.946191e+05
    689.0423    5.413282e+07    6.946191e+05
    721.4678    5.446241e+07    6.946191e+05
    753.8934    5.423488e+07    6.946191e+05
    786.3189    5.277601e+07    6.946191e+05
    818.7444    5.500768e+07    6.946191e+05
    851.1699    5.463991e+07    6.946191e+05
    883.5955    5.421455e+07    6.946191e+05
     916.021    5.276903e+07    6.946191e+05
    948.4465    5.436838e+07    6.946191e+05
     980.872    5.594400e+07    6.946191e+05
    1013.298    5.579887e+07    6.946191e+05
    1045.723    5.387628e+07    6.946191e+05
    1078.149    5.402102e+07    6.946191e+05
    1110.574    5.403142e+07    6.946191e+05
    -11000.0    1.045430e+08    6.946191e+05
