#    OFFSETS               I           I_err
    -1321.34    6.073877e+07    7.484030e+05
   -1288.914    6.072806e+07    7.484030e+05
   -1256.489    6.041073e+07    7.484030e+05
   -1224.063    5.986101e+07    7.484030e+05
   -1191.638    6.059737e+07    7.484030e+05
   -1159.212    6.023547e+07    7.484030e+05
   -1126.787    6.073071e+07    7.484030e+05
   -1094.361    6.038257e+07    7.484030e+05
   -1061.936    5.936685e+07    7.484030e+05
    -1029.51    6.154591e+07    7.484030e+05
   -997.0848    6.160020e+07    7.484030e+05
   -964.6593    6.093035e+07    7.484030e+05
   -932.2337    6.079647e+07    7.484030e+05
   -899.8082    6.219622e+07    7.484030e+05
   -867.3827    6.036240e+07    7.484030e+05
   -834.9572    6.187349e+07    7.484030e+05
   -802.5316    6.114303e+07    7.484030e+05
   -770.1061    5.996852e+07    7.484030e+05
   -737.6806    6.093232e+07    7.484030e+05
    -11000.0    1.085091e+08    7.484030e+05
   -705.2551    6.186812e+07    7.484030e+05
   -672.8296    6.201033e+07    7.484030e+05
    -640.404    6.119823e+07    7.484030e+05
   -607.9785    6.160379e+07    7.484030e+05
    -575.553    5.987414e+07    7.484030e+05
   -543.1275    6.217842e+07    7.484030e+05
    -510.702    6.116675e+07    7.484030e+05
   -478.2764    5.953200e+07    7.484030e+05
   -445.8509    6.136083e+07    7.484030e+05
   -413.4254    6.064616e+07    7.484030e+05
   -380.9999    6.246588e+07    7.484030e+05
   -348.5744    6.020326e+07    7.484030e+05
   -316.1488    6.078520e+07    7.484030e+05
   -283.7233    6.125081e+07    7.484030e+05
   -251.2978    6.103614e+07    7.484030e+05
   -218.8723    5.984969e+07    7.484030e+05
   -186.4467    5.693016e+07    7.484030e+05
   -154.0212    5.395765e+07    7.484030e+05
   -121.5957    5.601453e+02    7.484030e+05
    -11000.0    1.080680e+08    7.484030e+05
   -89.17018    5.078523e+07    7.484030e+05
   -56.74466    5.892837e+07    7.484030e+05
   -24.31914    5.791656e+07    7.484030e+05
     8.10638    6.122258e+07    7.484030e+05
     40.5319    5.994261e+07    7.484030e+05
    72.95742    5.987794e+07    7.484030e+05
    105.3829    6.165411e+07    7.484030e+05
    137.8085    6.079444e+07    7.484030e+05
     170.234    6.047539e+07    7.484030e+05
    202.6595    5.996613e+07    7.484030e+05
     235.085    6.120872e+07    7.484030e+05
    267.5105    6.173571e+07    7.484030e+05
    299.9361    6.151222e+07    7.484030e+05
    332.3616    6.065849e+07    7.484030e+05
    364.7871    5.968263e+07    7.484030e+05
    397.2126    6.022243e+07    7.484030e+05
    429.6382    6.175435e+07    7.484030e+05
    462.0637    6.114642e+07    7.484030e+05
    494.4892    6.199302e+07    7.484030e+05
    -11000.0    1.096887e+08    7.484030e+05
    526.9147    6.303970e+07    7.484030e+05
    559.3402    6.101905e+07    7.484030e+05
    591.7658    6.085914e+07    7.484030e+05
    624.1913    6.055555e+07    7.484030e+05
    656.6168    6.129512e+07    7.484030e+05
    689.0423    6.093153e+07    7.484030e+05
    721.4678    5.948258e+07    7.484030e+05
    753.8934    6.021105e+07    7.484030e+05
    786.3189    6.158617e+07    7.484030e+05
    818.7444    6.143546e+07    7.484030e+05
    851.1699    6.141818e+07    7.484030e+05
    883.5955    6.218367e+07    7.484030e+05
     916.021    6.134626e+07    7.484030e+05
    948.4465    6.118075e+07    7.484030e+05
     980.872    6.066700e+07    7.484030e+05
    1013.298    6.182294e+07    7.484030e+05
    1045.723    6.156370e+07    7.484030e+05
    1078.149    6.054354e+07    7.484030e+05
    1110.574    6.086781e+07    7.484030e+05
    -11000.0    1.086296e+08    7.484030e+05
