#    OFFSETS               I           I_err
    -1321.34    4.186762e+07    7.663845e+05
   -1288.914    4.213327e+07    7.663845e+05
   -1256.489    4.048473e+07    7.663845e+05
   -1224.063    4.210345e+07    7.663845e+05
   -1191.638    4.312099e+07    7.663845e+05
   -1159.212    4.227097e+07    7.663845e+05
   -1126.787    4.317535e+07    7.663845e+05
   -1094.361    4.218033e+07    7.663845e+05
   -1061.936    4.321514e+07    7.663845e+05
    -1029.51    4.256252e+07    7.663845e+05
   -997.0848    4.267321e+07    7.663845e+05
   -964.6593    4.322303e+07    7.663845e+05
   -932.2337    4.177879e+07    7.663845e+05
   -899.8082    4.226940e+07    7.663845e+05
   -867.3827    4.127316e+07    7.663845e+05
   -834.9572    4.261440e+07    7.663845e+05
   -802.5316    4.181255e+07    7.663845e+05
   -770.1061    4.269907e+07    7.663845e+05
   -737.6806    4.286864e+07    7.663845e+05
    -11000.0    7.807771e+07    7.663845e+05
   -705.2551    4.282837e+07    7.663845e+05
   -672.8296    4.143456e+07    7.663845e+05
    -640.404    4.392041e+07    7.663845e+05
   -607.9785    4.172302e+07    7.663845e+05
    -575.553    4.220256e+07    7.663845e+05
   -543.1275    4.190138e+07    7.663845e+05
    -510.702    4.273266e+07    7.663845e+05
   -478.2764    3.857818e+07    7.663845e+05
   -445.8509    3.576053e+07    7.663845e+05
   -413.4254    3.505619e+06    7.663845e+05
   -380.9999    3.324019e+07    7.663845e+05
   -348.5744    3.952277e+07    7.663845e+05
   -316.1488    4.116323e+07    7.663845e+05
   -283.7233    4.147957e+07    7.663845e+05
   -251.2978    4.125495e+07    7.663845e+05
   -218.8723    4.239702e+07    7.663845e+05
   -186.4467    4.216197e+07    7.663845e+05
   -154.0212    4.100140e+07    7.663845e+05
   -121.5957    4.184274e+07    7.663845e+05
    -11000.0    7.784520e+07    7.663845e+05
   -89.17018    4.196419e+07    7.663845e+05
   -56.74466    4.292859e+07    7.663845e+05
   -24.31914    4.197623e+07    7.663845e+05
     8.10638    4.203126e+07    7.663845e+05
     40.5319    4.234856e+07    7.663845e+05
    72.95742    4.223692e+07    7.663845e+05
    105.3829    4.286139e+07    7.663845e+05
    137.8085    4.166170e+07    7.663845e+05
     170.234    4.137237e+07    7.663845e+05
    202.6595    4.299061e+07    7.663845e+05
     235.085    4.052988e+07    7.663845e+05
    267.5105    4.304574e+07    7.663845e+05
    299.9361    4.239712e+07    7.663845e+05
    332.3616    4.088756e+07    7.663845e+05
    364.7871    4.390803e+07    7.663845e+05
    397.2126    4.359417e+07    7.663845e+05
    429.6382    4.120353e+07    7.663845e+05
    462.0637    4.391116e+07    7.663845e+05
    494.4892    4.204575e+07    7.663845e+05
    -11000.0    7.813804e+07    7.663845e+05
    526.9147    4.201437e+07    7.663845e+05
    559.3402    4.090447e+07    7.663845e+05
    591.7658    4.233632e+07    7.663845e+05
    624.1913    4.389389e+07    7.663845e+05
    656.6168    4.230131e+07    7.663845e+05
    689.0423    4.239055e+07    7.663845e+05
    721.4678    4.224141e+07    7.663845e+05
    753.8934    4.184840e+07    7.663845e+05
    786.3189    4.020968e+07    7.663845e+05
    818.7444    4.124028e+07    7.663845e+05
    851.1699    4.219828e+07    7.663845e+05
    883.5955    4.324412e+07    7.663845e+05
     916.021    4.267544e+07    7.663845e+05
    948.4465    4.283492e+07    7.663845e+05
     980.872    4.174620e+07    7.663845e+05
    1013.298    4.170657e+07    7.663845e+05
    1045.723    4.246192e+07    7.663845e+05
    1078.149    4.163975e+07    7.663845e+05
    1110.574    4.262139e+07    7.663845e+05
    -11000.0    7.741960e+07    7.663845e+05
