#    OFFSETS               I           I_err
    -1321.34    9.102049e+07    6.585873e+05
   -1288.914    9.006719e+07    6.585873e+05
   -1256.489    9.105182e+07    6.585873e+05
   -1224.063    9.152325e+07    6.585873e+05
   -1191.638    9.006399e+07    6.585873e+05
   -1159.212    9.065179e+07    6.585873e+05
   -1126.787    9.181927e+07    6.585873e+05
   -1094.361    9.076184e+07    6.585873e+05
   -1061.936    9.020107e+07    6.585873e+05
    -1029.51    9.035607e+07    6.585873e+05
   -997.0848    9.033192e+07    6.585873e+05
   -964.6593    9.082635e+07    6.585873e+05
   -932.2337    9.183310e+07    6.585873e+05
   -899.8082    8.978849e+07    6.585873e+05
   -867.3827    9.059691e+07    6.585873e+05
   -834.9572    9.001721e+07    6.585873e+05
   -802.5316    8.984800e+07    6.585873e+05
   -770.1061    9.054791e+07    6.585873e+05
   -737.6806    9.026523e+07    6.585873e+05
    -11000.0    1.682789e+08    6.585873e+05
   -705.2551    9.090380e+07    6.585873e+05
   -672.8296    8.940522e+07    6.585873e+05
    -640.404    9.039410e+07    6.585873e+05
   -607.9785    9.003218e+07    6.585873e+05
    -575.553    9.127354e+07    6.585873e+05
   -543.1275    9.039267e+07    6.585873e+05
    -510.702    9.117844e+07    6.585873e+05
   -478.2764    8.980943e+07    6.585873e+05
   -445.8509    8.995269e+07    6.585873e+05
   -413.4254    9.144715e+07    6.585873e+05
   -380.9999    9.007208e+07    6.585873e+05
   -348.5744    9.088051e+07    6.585873e+05
   -316.1488    9.003724e+07    6.585873e+05
   -283.7233    9.059039e+07    6.585873e+05
   -251.2978    9.040098e+07    6.585873e+05
   -218.8723    8.977222e+07    6.585873e+05
   -186.4467    9.090421e+07    6.585873e+05
   -154.0212    9.005386e+07    6.585873e+05
   -121.5957    9.067076e+07    6.585873e+05
    -11000.0    1.689726e+08    6.585873e+05
   -89.17018    9.059081e+07    6.585873e+05
   -56.74466    8.950895e+07    6.585873e+05
   -24.31914    8.940618e+07    6.585873e+05
     8.10638    9.003306e+07    6.585873e+05
     40.5319    9.018601e+07    6.585873e+05
    72.95742    9.067843e+07    6.585873e+05
    105.3829    9.106458e+07    6.585873e+05
    137.8085    9.056559e+07    6.585873e+05
     170.234    8.946892e+07    6.585873e+05
    202.6595    9.094788e+07    6.585873e+05
     235.085    8.917342e+07    6.585873e+05
    267.5105    8.984969e+07    6.585873e+05
    299.9361    8.807040e+07    6.585873e+05
    332.3616    8.744732e+07    6.585873e+05
    364.7871    7.720084e+07    6.585873e+05
    397.2126   -1.842563e+07    6.585873e+05
    429.6382    7.593891e+07    6.585873e+05
    462.0637    8.589516e+07    6.585873e+05
    494.4892    8.861770e+07    6.585873e+05
    -11000.0    1.653536e+08    6.585873e+05
    526.9147    8.922272e+07    6.585873e+05
    559.3402    8.993029e+07    6.585873e+05
    591.7658    8.899516e+07    6.585873e+05
    624.1913    9.178757e+07    6.585873e+05
    656.6168    8.885966e+07    6.585873e+05
    689.0423    9.036683e+07    6.585873e+05
    721.4678    8.994840e+07    6.585873e+05
    753.8934    9.021193e+07    6.585873e+05
    786.3189    9.094290e+07    6.585873e+05
    818.7444    9.002803e+07    6.585873e+05
    851.1699    9.000543e+07    6.585873e+05
    883.5955    8.878578e+07    6.585873e+05
     916.021    8.978641e+07    6.585873e+05
    948.4465    8.952231e+07    6.585873e+05
     980.872    9.002967e+07    6.585873e+05
    1013.298    9.193507e+07    6.585873e+05
    1045.723    9.008161e+07    6.585873e+05
    1078.149    9.035908e+07    6.585873e+05
    1110.574    8.952525e+07    6.585873e+05
    -11000.0    1.669131e+08    6.585873e+05
