#    OFFSETS               I           I_err
    -1321.34    6.255808e+07    6.547283e+05
   -1288.914    6.257709e+07    6.547283e+05
   -1256.489    6.207372e+07    6.547283e+05
   -1224.063    6.298437e+07    6.547283e+05
   -1191.638    6.155746e+07    6.547283e+05
   -1159.212    6.233620e+07    6.547283e+05
   -1126.787    6.206697e+07    6.547283e+05
   -1094.361    6.122823e+07    6.547283e+05
   -1061.936    6.235712e+07    6.547283e+05
    -1029.51    6.190115e+07    6.547283e+05
   -997.0848    6.406110e+07    6.547283e+05
   -964.6593    6.348241e+07    6.547283e+05
   -932.2337    6.130106e+07    6.547283e+05
   -899.8082    6.244166e+07    6.547283e+05
   -867.3827    6.174247e+07    6.547283e+05
   -834.9572    6.245369e+07    6.547283e+05
   -802.5316    6.188417e+07    6.547283e+05
   -770.1061    6.218890e+07    6.547283e+05
   -737.6806    6.165102e+07    6.547283e+05
    -11000.0    1.167592e+08    6.547283e+05
   -705.2551    6.206648e+07    6.547283e+05
   -672.8296    6.214345e+07    6.547283e+05
    -640.404    6.253585e+07    6.547283e+05
   -607.9785    6.194660e+07    6.547283e+05
    -575.553    6.299453e+07    6.547283e+05
   -543.1275    6.309335e+07    6.547283e+05
    -510.702    6.192714e+07    6.547283e+05
   -478.2764    6.083553e+07    6.547283e+05
   -445.8509    6.153008e+07    6.547283e+05
   -413.4254    6.330656e+07    6.547283e+05
   -380.9999    6.180257e+07    6.547283e+05
   -348.5744    6.158681e+07    6.547283e+05
   -316.1488    6.220947e+07    6.547283e+05
   -283.7233    6.109801e+07    6.547283e+05
   -251.2978    6.242212e+07    6.547283e+05
   -218.8723    6.041051e+07    6.547283e+05
   -186.4467    6.274477e+07    6.547283e+05
   -154.0212    6.171318e+07    6.547283e+05
   -121.5957    5.780311e+07    6.547283e+05
    -11000.0    1.192782e+08    6.547283e+05
   -89.17018    5.450561e+07    6.547283e+05
   -56.74466   -2.619926e+06    6.547283e+05
   -24.31914    5.285072e+07    6.547283e+05
     8.10638    6.038347e+07    6.547283e+05
     40.5319    6.217103e+07    6.547283e+05
    72.95742    6.238951e+07    6.547283e+05
    105.3829    6.151958e+07    6.547283e+05
    137.8085    6.259809e+07    6.547283e+05
     170.234    6.144243e+07    6.547283e+05
    202.6595    6.204811e+07    6.547283e+05
     235.085    6.269619e+07    6.547283e+05
    267.5105    6.255803e+07    6.547283e+05
    299.9361    6.145667e+07    6.547283e+05
    332.3616    6.181568e+07    6.547283e+05
    364.7871    6.270321e+07    6.547283e+05
    397.2126    6.174665e+07    6.547283e+05
    429.6382    6.275702e+07    6.547283e+05
    462.0637    6.015605e+07    6.547283e+05
    494.4892    6.213489e+07    6.547283e+05
    -11000.0    1.188101e+08    6.547283e+05
    526.9147    6.192858e+07    6.547283e+05
    559.3402    6.244988e+07    6.547283e+05
    591.7658    6.283478e+07    6.547283e+05
    624.1913    6.137357e+07    6.547283e+05
    656.6168    6.171756e+07    6.547283e+05
    689.0423    6.301373e+07    6.547283e+05
    721.4678    6.283350e+07    6.547283e+05
    753.8934    6.257644e+07    6.547283e+05
    786.3189    6.218728e+07    6.547283e+05
    818.7444    6.147300e+07    6.547283e+05
    851.1699    6.209322e+07    6.547283e+05
    883.5955    6.145037e+07    6.547283e+05
     916.021    6.351562e+07    6.547283e+05
    948.4465    6.158102e+07    6.547283e+05
     980.872    6.199426e+07    6.547283e+05
    1013.298    6.189839e+07    6.547283e+05
    1045.723    6.169553e+07    6.547283e+05
    1078.149    6.211519e+07    6.547283e+05
    1110.574    6.129150e+07    6.547283e+05
    -11000.0    1.178626e+08    6.547283e+05
