I50CD1-HD1  598.8 3.0e-01 -1.500e+04 1.5e+01  5.0  1.00000  0.00645  1.00277
I50CD1-HD1  598.8 3.0e-01 -1.700e+03 1.5e+01  5.0  0.67321  0.00645  0.67864
I50CD1-HD1  598.8 3.0e-01 -1.675e+03 1.5e+01  5.0  0.66665  0.00645  0.67858
I50CD1-HD1  598.8 3.0e-01 -1.650e+03 1.5e+01  5.0  0.66801  0.00645  0.67852
I50CD1-HD1  598.8 3.0e-01 -1.625e+03 1.5e+01  5.0  0.68714  0.00645  0.67845
I50CD1-HD1  598.8 3.0e-01 -1.600e+03 1.5e+01  5.0  0.67179  0.00645  0.67838
I50CD1-HD1  598.8 3.0e-01 -1.575e+03 1.5e+01  5.0  0.67970  0.00645  0.67829
I50CD1-HD1  598.8 3.0e-01 -1.550e+03 1.5e+01  5.0  0.67642  0.00645  0.67821
I50CD1-HD1  598.8 3.0e-01 -1.525e+03 1.5e+01  5.0  0.67893  0.00645  0.67811
I50CD1-HD1  598.8 3.0e-01 -1.500e+03 1.5e+01  5.0  0.68068  0.00645  0.67800
I50CD1-HD1  598.8 3.0e-01 -1.475e+03 1.5e+01  5.0  0.68345  0.00645  0.67788
I50CD1-HD1  598.8 3.0e-01 -1.450e+03 1.5e+01  5.0  0.66891  0.00645  0.67775
I50CD1-HD1  598.8 3.0e-01 -1.425e+03 1.5e+01  5.0  0.68181  0.00645  0.67759
I50CD1-HD1  598.8 3.0e-01 -1.400e+03 1.5e+01  5.0  0.67418  0.00645  0.67742
I50CD1-HD1  598.8 3.0e-01 -1.375e+03 1.5e+01  5.0  0.67731  0.00645  0.67723
I50CD1-HD1  598.8 3.0e-01 -1.350e+03 1.5e+01  5.0  0.67962  0.00645  0.67701
I50CD1-HD1  598.8 3.0e-01 -1.325e+03 1.5e+01  5.0  0.66682  0.00645  0.67675
I50CD1-HD1  598.8 3.0e-01 -1.300e+03 1.5e+01  5.0  0.67792  0.00645  0.67646
I50CD1-HD1  598.8 3.0e-01 -1.275e+03 1.5e+01  5.0  0.67018  0.00645  0.67611
I50CD1-HD1  598.8 3.0e-01 -1.250e+03 1.5e+01  5.0  0.67880  0.00645  0.67572
I50CD1-HD1  598.8 3.0e-01 -1.225e+03 1.5e+01  5.0  0.67909  0.00645  0.67524
I50CD1-HD1  598.8 3.0e-01 -1.200e+03 1.5e+01  5.0  0.66934  0.00645  0.67468
I50CD1-HD1  598.8 3.0e-01 -1.175e+03 1.5e+01  5.0  0.67167  0.00645  0.67397
I50CD1-HD1  598.8 3.0e-01 -1.150e+03 1.5e+01  5.0  0.67992  0.00645  0.67312
I50CD1-HD1  598.8 3.0e-01 -1.125e+03 1.5e+01  5.0  0.67350  0.00645  0.67202
I50CD1-HD1  598.8 3.0e-01 -1.100e+03 1.5e+01  5.0  0.67748  0.00645  0.67064
I50CD1-HD1  598.8 3.0e-01 -1.075e+03 1.5e+01  5.0  0.66257  0.00645  0.66874
I50CD1-HD1  598.8 3.0e-01 -1.050e+03 1.5e+01  5.0  0.66556  0.00645  0.66615
I50CD1-HD1  598.8 3.0e-01 -1.025e+03 1.5e+01  5.0  0.66682  0.00645  0.66223
I50CD1-HD1  598.8 3.0e-01 -1.000e+03 1.5e+01  5.0  0.65869  0.00645  0.65595
I50CD1-HD1  598.8 3.0e-01 -9.750e+02 1.5e+01  5.0  0.63913  0.00645  0.64385
I50CD1-HD1  598.8 3.0e-01 -9.500e+02 1.5e+01  5.0  0.60582  0.00645  0.61429
I50CD1-HD1  598.8 3.0e-01 -9.250e+02 1.5e+01  5.0  0.51301  0.00645  0.51486
I50CD1-HD1  598.8 3.0e-01 -9.000e+02 1.5e+01  5.0  0.42199  0.00645  0.42047
I50CD1-HD1  598.8 3.0e-01 -8.750e+02 1.5e+01  5.0  0.50030  0.00645  0.50702
I50CD1-HD1  598.8 3.0e-01 -8.500e+02 1.5e+01  5.0  0.48842  0.00645  0.49586
I50CD1-HD1  598.8 3.0e-01 -8.250e+02 1.5e+01  5.0  0.38820  0.00645  0.38702
I50CD1-HD1  598.8 3.0e-01 -8.000e+02 1.5e+01  5.0  0.12882  0.00645  0.11703
I50CD1-HD1  598.8 3.0e-01 -7.750e+02 1.5e+01  5.0 -0.01302  0.00645 -0.00015
I50CD1-HD1  598.8 3.0e-01 -7.500e+02 1.5e+01  5.0  0.19263  0.00645  0.19594
I50CD1-HD1  598.8 3.0e-01 -7.250e+02 1.5e+01  5.0  0.44549  0.00645  0.45541
I50CD1-HD1  598.8 3.0e-01 -7.000e+02 1.5e+01  5.0  0.55640  0.00645  0.56198
