#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.5112810e+07  9.7619130e+03
   4.000e+01    1.1958767e+07  9.7619130e+03
   1.000e+00    8.1624287e+06  9.7619130e+03
   3.600e+01    1.1952721e+07  9.7619130e+03
   2.000e+00    8.4420157e+06  9.7619130e+03
   3.200e+01    1.1960278e+07  9.7619130e+03
   3.000e+00    9.4198145e+06  9.7619130e+03
   3.000e+01    1.1963300e+07  9.7619130e+03
   4.000e+00    1.0154297e+07  9.7619130e+03
   2.800e+01    1.1955744e+07  9.7619130e+03
   5.000e+00    1.0637907e+07  9.7619130e+03
   2.600e+01    1.1960278e+07  9.7619130e+03
   6.000e+00    1.0964344e+07  9.7619130e+03
   2.400e+01    1.1893781e+07  9.7619130e+03
   7.000e+00    1.1198592e+07  9.7619130e+03
   2.200e+01    1.1881691e+07  9.7619130e+03
   8.000e+00    1.1361811e+07  9.7619130e+03
   2.000e+01    1.1851466e+07  9.7619130e+03
   9.000e+00    1.1499337e+07  9.7619130e+03
   1.800e+01    1.1859022e+07  9.7619130e+03
   1.000e+01    1.1537119e+07  9.7619130e+03
   1.600e+01    1.1840887e+07  9.7619130e+03
   1.100e+01    1.1670112e+07  9.7619130e+03
   1.400e+01    1.1768345e+07  9.7619130e+03
   1.200e+01    1.1671623e+07  9.7619130e+03
   1.000e+00    8.1639400e+06  9.7619130e+03
   4.000e+01    1.1946676e+07  9.7619130e+03
   2.000e+00    8.4782864e+06  9.7619130e+03
   3.600e+01    1.1927030e+07  9.7619130e+03
