#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.7806730e+07  9.7738600e+03
   4.000e+01    1.4225797e+07  9.7738600e+03
   1.000e+00    1.1531638e+07  9.7738600e+03
   3.600e+01    1.4170596e+07  9.7738600e+03
   2.000e+00    1.2998913e+07  9.7738600e+03
   3.200e+01    1.4167034e+07  9.7738600e+03
   3.000e+00    1.3613245e+07  9.7738600e+03
   3.000e+01    1.4224016e+07  9.7738600e+03
   4.000e+00    1.3736112e+07  9.7738600e+03
   2.800e+01    1.4200867e+07  9.7738600e+03
   5.000e+00    1.3951573e+07  9.7738600e+03
   2.600e+01    1.4163473e+07  9.7738600e+03
   6.000e+00    1.4026361e+07  9.7738600e+03
   2.400e+01    1.4193744e+07  9.7738600e+03
   7.000e+00    1.4060194e+07  9.7738600e+03
   2.200e+01    1.4152789e+07  9.7738600e+03
   8.000e+00    1.4094027e+07  9.7738600e+03
   2.000e+01    1.4193744e+07  9.7738600e+03
   9.000e+00    1.4092246e+07  9.7738600e+03
   1.800e+01    1.4220455e+07  9.7738600e+03
   1.000e+01    1.4124298e+07  9.7738600e+03
   1.600e+01    1.4220455e+07  9.7738600e+03
   1.100e+01    1.4158131e+07  9.7738600e+03
   1.400e+01    1.4152789e+07  9.7738600e+03
   1.200e+01    1.4138544e+07  9.7738600e+03
   1.000e+00    1.1524516e+07  9.7738600e+03
   4.000e+01    1.4191964e+07  9.7738600e+03
   2.000e+00    1.3004255e+07  9.7738600e+03
   3.600e+01    1.4159912e+07  9.7738600e+03
