#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.2595740e+07  9.8227320e+03
   4.000e+01    7.8118779e+06  9.8227320e+03
   1.000e+00    6.6278784e+06  9.8227320e+03
   3.600e+01    7.5826355e+06  9.8227320e+03
   2.000e+00    6.6480316e+06  9.8227320e+03
   3.200e+01    7.3030101e+06  9.8227320e+03
   3.000e+00    6.6316571e+06  9.8227320e+03
   3.000e+01    7.1543803e+06  9.8227320e+03
   4.000e+00    6.6152826e+06  9.8227320e+03
   2.800e+01    7.0586527e+06  9.8227320e+03
   5.000e+00    6.6291380e+06  9.8227320e+03
   2.600e+01    6.8974272e+06  9.8227320e+03
   6.000e+00    6.5800146e+06  9.8227320e+03
   2.400e+01    6.7601337e+06  9.8227320e+03
   7.000e+00    6.6329167e+06  9.8227320e+03
   2.200e+01    6.6555890e+06  9.8227320e+03
   8.000e+00    6.6971550e+06  9.8227320e+03
   2.000e+01    6.6152826e+06  9.8227320e+03
   9.000e+00    6.7626528e+06  9.8227320e+03
   1.800e+01    6.5409678e+06  9.8227320e+03
   1.000e+01    6.6518103e+06  9.8227320e+03
   1.600e+01    6.5220742e+06  9.8227320e+03
   1.100e+01    6.5737167e+06  9.8227320e+03
   1.400e+01    6.5119976e+06  9.8227320e+03
   1.200e+01    6.5472657e+06  9.8227320e+03
   1.000e+00    6.6291380e+06  9.8227320e+03
   4.000e+01    7.8345503e+06  9.8227320e+03
   2.000e+00    6.6178018e+06  9.8227320e+03
   3.600e+01    7.6355376e+06  9.8227320e+03
