0.000e+00	4.4632340e+06	4.4632340e+04
4.000e+01	3.8923864e+06	3.8923864e+04
1.000e+00	3.6968967e+06	3.6968967e+04
3.600e+01	3.9758488e+06	3.9758488e+04
2.000e+00	3.7343879e+06	3.7343879e+04
3.200e+01	3.9173805e+06	3.9173805e+04
3.000e+00	3.7919636e+06	3.7919636e+04
3.000e+01	3.9142562e+06	3.9142562e+04
4.000e+00	3.7982121e+06	3.7982121e+04
2.800e+01	3.8883695e+06	3.8883695e+04
5.000e+00	3.8718555e+06	3.8718555e+04
2.600e+01	3.9115783e+06	3.9115783e+04
6.000e+00	3.8660533e+06	3.8660533e+04
2.400e+01	3.9606739e+06	3.9606739e+04
7.000e+00	3.9182731e+06	3.9182731e+04
2.200e+01	3.8803356e+06	3.8803356e+04
8.000e+00	3.8593584e+06	3.8593584e+04
2.000e+01	3.9405893e+06	3.9405893e+04
9.000e+00	3.8669459e+06	3.8669459e+04
1.800e+01	3.9017592e+06	3.9017592e+04
1.000e+01	3.8865842e+06	3.8865842e+04
1.600e+01	3.9700466e+06	3.9700466e+04
1.100e+01	3.8874768e+06	3.8874768e+04
1.400e+01	3.8669459e+06	3.8669459e+04
1.200e+01	3.9370187e+06	3.9370187e+04
1.000e+00	3.6736879e+06	3.6736879e+04
4.000e+01	3.8740871e+06	3.8740871e+04
2.000e+00	3.7143033e+06	3.7143033e+04
3.600e+01	3.9454989e+06	3.9454989e+04
