#
#       Peak Name  Conv_flg Overlap_flg
#         159N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   112.299     6.630
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1229529e+02  6.2968870e-04
# w1(Hz)        2.5132040e+01  1.1113874e-01
# g1            6.8421644e-01  4.3850666e-02
# f02(ppm)      6.6263133e+00  3.5381020e-05
# w2(Hz)        1.4992008e+01  5.2037876e-02
# g2            9.5458292e-01  1.8910471e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.8999981e+03  7.5499720e+01
   3.000e+01    3.6314154e+03  7.2038046e+01
   1.000e+00    3.3284067e+03  6.8242352e+01
   2.700e+01    3.3957812e+03  6.9075347e+01
   2.000e+00    3.6411672e+03  7.2162219e+01
   2.400e+01    3.8008659e+03  7.4212261e+01
   3.000e+00    3.3006378e+03  6.7900961e+01
   2.100e+01    3.5928579e+03  7.1548239e+01
   4.000e+00    3.6575577e+03  7.2371197e+01
   1.800e+01    3.5540015e+03  7.1056562e+01
   5.000e+00    3.6513556e+03  7.2292082e+01
   1.500e+01    3.7105596e+03  7.3049242e+01
   6.000e+00    3.3318199e+03  6.8284393e+01
   1.200e+01    3.6893648e+03  7.2777690e+01
   7.000e+00    3.6984264e+03  7.2893726e+01
   1.000e+01    3.4589430e+03  6.9862135e+01
   8.000e+00    3.6478869e+03  7.2247857e+01
   4.000e+00    3.9751413e+03  7.6482793e+01
   1.000e+00    3.2863608e+03  6.7725891e+01
   2.700e+01    3.6675576e+03  7.2498866e+01
