#
#       Peak Name  Conv_flg Overlap_flg
#         136N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   129.380     9.867
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2938104e+02  1.2202866e-04
# w1(Hz)        1.8146587e+01  2.1263325e-02
# g1            6.6307110e-01  6.6674496e-03
# f02(ppm)      9.8675007e+00  1.5900670e-05
# w2(Hz)        2.2427677e+01  2.8701747e-02
# g2            3.8548562e-01  5.0926604e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.6174127e+04  1.0327239e+02
   3.000e+01    2.0737831e+04  9.4117831e+01
   1.000e+00    1.9052229e+04  9.1558366e+01
   2.700e+01    2.1198929e+04  9.4842924e+01
   2.000e+00    1.9192839e+04  9.1766212e+01
   2.400e+01    2.0831135e+04  9.4263717e+01
   3.000e+00    2.0053652e+04  9.3061361e+01
   2.100e+01    2.1329359e+04  9.5049901e+01
   4.000e+00    2.0210023e+04  9.3300740e+01
   1.800e+01    2.0639421e+04  9.3964430e+01
   5.000e+00    2.0297636e+04  9.3435406e+01
   1.500e+01    2.1055280e+04  9.4615920e+01
   6.000e+00    2.0765719e+04  9.4161391e+01
   1.200e+01    2.1144494e+04  9.4756784e+01
   7.000e+00    2.0660499e+04  9.3997248e+01
   1.000e+01    2.1132344e+04  9.4737578e+01
   8.000e+00    2.0909113e+04  9.4385966e+01
   4.000e+00    2.0082149e+04  9.3104892e+01
   1.000e+00    1.8662753e+04  9.0988206e+01
   2.700e+01    2.1031877e+04  9.4579030e+01
