#
#       Peak Name  Conv_flg Overlap_flg
#          18N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.731     8.759
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2373729e+02  1.2395197e-04
# w1(Hz)        1.4530602e+01  2.0035902e-02
# g1            7.2865811e-01  6.5623234e-03
# f02(ppm)      8.7568169e+00  1.6168288e-05
# w2(Hz)        1.8073800e+01  2.7178331e-02
# g2            4.8695461e-01  5.4309212e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.7002630e+04  1.2281025e+02
   3.000e+01    2.0416029e+04  1.1414824e+02
   1.000e+00    1.9544867e+04  1.1314169e+02
   2.700e+01    2.0482980e+04  1.1422703e+02
   2.000e+00    1.9788074e+04  1.1341917e+02
   2.400e+01    2.0372743e+04  1.1409740e+02
   3.000e+00    2.0095584e+04  1.1377393e+02
   2.100e+01    2.0275594e+04  1.1398362e+02
   4.000e+00    2.0079385e+04  1.1375513e+02
   1.800e+01    2.0422589e+04  1.1415595e+02
   5.000e+00    2.0050324e+04  1.1372144e+02
   1.500e+01    2.0302331e+04  1.1401489e+02
   6.000e+00    2.0363049e+04  1.1408603e+02
   1.200e+01    2.0434719e+04  1.1417021e+02
   7.000e+00    2.0242613e+04  1.1394509e+02
   1.000e+01    2.0152020e+04  1.1383951e+02
   8.000e+00    2.0117365e+04  1.1379922e+02
   4.000e+00    1.9859262e+04  1.1350091e+02
   1.000e+00    1.9450410e+04  1.1303467e+02
   2.700e+01    1.9920178e+04  1.1357104e+02
