#
#       Peak Name  Conv_flg Overlap_flg
#          34N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.766     8.170
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1578399e+02  1.8304746e-04
# w1(Hz)        1.9988711e+01  3.3523002e-02
# g1            4.7107685e-01  8.7347994e-03
# f02(ppm)      8.1681499e+00  1.6781270e-05
# w2(Hz)        1.8239000e+01  2.8323741e-02
# g2            4.8731718e-01  5.8185405e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.9089264e+04  1.3575681e+02
   3.000e+01    2.1633869e+04  1.1814622e+02
   1.000e+00    1.1400524e+04  9.9806767e+01
   2.700e+01    2.1260096e+04  1.1734120e+02
   2.000e+00    1.1427414e+04  9.9843121e+01
   2.400e+01    2.1204606e+04  1.1722242e+02
   3.000e+00    1.1946595e+04  1.0055912e+02
   2.100e+01    2.1043357e+04  1.1687834e+02
   4.000e+00    1.3199217e+04  1.0239420e+02
   1.800e+01    2.0852014e+04  1.1647214e+02
   5.000e+00    1.3807058e+04  1.0333765e+02
   1.500e+01    2.0575010e+04  1.1588820e+02
   6.000e+00    1.5753305e+04  1.0657827e+02
   1.200e+01    1.9513736e+04  1.1369705e+02
   7.000e+00    1.6679796e+04  1.0823228e+02
   1.000e+01    1.8986002e+04  1.1263562e+02
   8.000e+00    1.7622528e+04  1.0998450e+02
   4.000e+00    1.3218840e+04  1.0242413e+02
   1.000e+00    1.0952163e+04  9.9211337e+01
   2.700e+01    2.1477359e+04  1.1780810e+02
