#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.1268128e+04  1.2494011e+02
   6.000e+01    2.1522137e+04  8.4787393e+01
   1.000e+00    1.2404738e+04  7.1062864e+01
   5.000e+01    2.1252716e+04  8.4323638e+01
   2.000e+00    1.2577710e+04  7.1246256e+01
   4.000e+01    2.0754193e+04  8.3509695e+01
   3.000e+00    1.3193949e+04  7.2017459e+01
   3.000e+01    1.9525163e+04  8.1477184e+01
   4.000e+00    1.2922217e+04  7.1699666e+01
   2.400e+01    1.8485956e+04  7.9796925e+01
   5.000e+00    1.3153089e+04  7.1967007e+01
   2.000e+01    1.7189150e+04  7.7797475e+01
   6.000e+00    1.3660517e+04  7.2639317e+01
   1.600e+01    1.5553535e+04  7.5391661e+01
   8.000e+00    1.3418258e+04  7.2320947e+01
   1.400e+01    1.4638610e+04  7.4077261e+01
   1.000e+01    1.3794532e+04  7.2927123e+01
   1.200e+01    1.3917589e+04  7.3107210e+01
   5.000e+01    2.1226144e+04  8.4314656e+01
   2.000e+00    1.2787755e+04  7.1485535e+01
   1.600e+01    1.5471108e+04  7.5247429e+01
