#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0000000e+00  1.0000000e-03
   3.000e+01    9.7424360e-02  1.1343500e-03
   1.000e+00    6.6247820e-02  8.9909970e-04
   2.600e+01    9.5062970e-02  1.1185180e-03
   2.000e+00    6.8099820e-02  9.1484640e-04
   2.200e+01    9.3431080e-02  1.1074060e-03
   3.000e+00    7.0071700e-02  9.3133570e-04
   1.800e+01    9.2213210e-02  1.0990210e-03
   4.000e+00    7.0931570e-02  9.3843870e-04
   1.600e+01    9.0804070e-02  1.0892180e-03
   6.000e+00    7.5602860e-02  9.7613160e-04
   1.400e+01    8.8392530e-02  1.0721870e-03
   8.000e+00    8.8143850e-02  1.0704120e-03
   1.000e+01    8.3781760e-02  1.0387010e-03
   1.200e+01    8.7740220e-02  1.0675240e-03
   2.000e+00    6.6042200e-02  8.9733560e-04
   1.600e+01    8.9081530e-02  1.0770860e-03
