#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0000000e+00  1.2000000e-03
   3.000e+01    1.3455820e-01  1.3494560e-03
   1.000e+00    8.4000520e-02  1.0403180e-03
   2.600e+01    1.3035950e-01  1.3280110e-03
   2.000e+00    8.5814820e-02  1.0536190e-03
   2.200e+01    1.2830440e-01  1.3172690e-03
   3.000e+00    8.7929910e-02  1.0688830e-03
   1.800e+01    1.2598610e-01  1.3049540e-03
   4.000e+00    9.1036440e-02  1.0908420e-03
   1.600e+01    1.2273430e-01  1.2873190e-03
   6.000e+00    9.8185160e-02  1.1393900e-03
   1.400e+01    1.1963640e-01  1.2701190e-03
   8.000e+00    1.0530950e-01  1.1851800e-03
   1.000e+01    1.1216150e-01  1.2269430e-03
   1.200e+01    1.1484800e-01  1.2427390e-03
   2.000e+00    8.5656600e-02  1.0524660e-03
   1.600e+01    1.2295620e-01  1.2885360e-03
