#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0000000e+00  1.0000000e-03
   3.000e+01    9.7628690e-02  1.1357070e-03
   1.000e+00    6.0965050e-02  8.5273480e-04
   2.600e+01    9.7418010e-02  1.1343080e-03
   2.000e+00    6.5547840e-02  8.9308120e-04
   2.200e+01    9.6128400e-02  1.1256970e-03
   3.000e+00    6.8745900e-02  9.2028020e-04
   1.800e+01    9.3051790e-02  1.1048030e-03
   4.000e+00    7.1830860e-02  9.4581170e-04
   1.600e+01    8.8831860e-02  1.0753140e-03
   6.000e+00    7.5737290e-02  9.7719460e-04
   1.400e+01    8.8948580e-02  1.0761430e-03
   8.000e+00    8.2222190e-02  1.0270910e-03
   1.000e+01    8.2012840e-02  1.0255210e-03
   1.200e+01    8.4470430e-02  1.0437820e-03
   2.000e+00    6.3656540e-02  8.7663110e-04
   1.600e+01    9.0751490e-02  1.0888500e-03
