#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.0000000e+00  1.2000000e-03
   3.000e+01    1.1482660e-01  1.2426140e-03
   1.000e+00    1.0333550e-01  1.1727420e-03
   2.600e+01    1.1398290e-01  1.2376870e-03
   2.000e+00    1.0566680e-01  1.1874120e-03
   2.200e+01    1.1042380e-01  1.2165550e-03
   3.000e+00    1.0661960e-01  1.1933340e-03
   1.800e+01    1.1220420e-01  1.2271970e-03
   4.000e+00    1.0604590e-01  1.1897730e-03
   1.600e+01    1.1342280e-01  1.2343990e-03
   6.000e+00    1.0839430e-01  1.2042500e-03
   1.400e+01    1.1080300e-01  1.2188340e-03
   8.000e+00    1.0956380e-01  1.2113640e-03
   1.000e+01    1.1032330e-01  1.2159510e-03
   1.200e+01    1.1072180e-01  1.2183460e-03
   2.000e+00    1.0358200e-01  1.1743050e-03
   1.600e+01    1.1171660e-01  1.2242970e-03
