#
#       Peak Name  Conv_flg Overlap_flg
#          37N-HN         1           1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.537     8.249
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2254437e+02  4.3658639e-04
# w1(Hz)        2.0134258e+01  7.8827730e-02
# g1            4.7648963e-01  2.1346204e-02
# f02(ppm)      8.2446938e+00  4.9781536e-05
# w2(Hz)        2.2644265e+01  8.6679169e-02
# g2            3.6838225e-01  1.3441041e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.0717848e+04  2.4817182e+02
   3.000e+01    1.5179646e+04  2.1621131e+02
   1.000e+00    9.2219830e+03  1.8960148e+02
   2.700e+01    1.5273245e+04  2.1669161e+02
   2.000e+00    1.0347270e+04  1.9388557e+02
   2.400e+01    1.5042521e+04  2.1550461e+02
   3.000e+00    1.2409836e+04  2.0268005e+02
   2.100e+01    1.5344051e+04  2.1706575e+02
   4.000e+00    1.2395677e+04  2.0262335e+02
   1.800e+01    1.4744079e+04  2.1397078e+02
   5.000e+00    1.3575663e+04  2.0815658e+02
   1.500e+01    1.5407897e+04  2.1739729e+02
   6.000e+00    1.3566353e+04  2.0811345e+02
   1.200e+01    1.5329184e+04  2.1698320e+02
   7.000e+00    1.4682041e+04  2.1365309e+02
   1.000e+01    1.5148260e+04  2.1604148e+02
   8.000e+00    1.4299175e+04  2.1171526e+02
   4.000e+00    1.2888062e+04  2.0488932e+02
   1.000e+00    9.2791145e+03  1.8981449e+02
   2.700e+01    1.5137926e+04  2.1599120e+02
