#
#       Peak Name  Conv_flg Overlap_flg
#         228N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.498     7.431
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1549545e+02  7.1107836e-04
# w1(Hz)        1.6564882e+01  1.2606311e-01
# g1            4.7121960e-01  3.1548725e-02
# f02(ppm)      7.4325193e+00  1.0872271e-04
# w2(Hz)        2.4805984e+01  1.9602829e-01
# g2            4.5375138e-01  3.8859543e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.5814674e+03  1.3954037e+02
   3.000e+01    4.4512351e+03  1.2813897e+02
   1.000e+00    3.4621073e+03  1.1963656e+02
   2.700e+01    4.4167003e+03  1.2781693e+02
   2.000e+00    3.9974471e+03  1.2404722e+02
   2.400e+01    4.2644261e+03  1.2641749e+02
   3.000e+00    4.5335046e+03  1.2891292e+02
   2.100e+01    4.3067080e+03  1.2680268e+02
   4.000e+00    4.2964262e+03  1.2670877e+02
   1.800e+01    4.2838619e+03  1.2659423e+02
   5.000e+00    4.4926700e+03  1.2852757e+02
   1.500e+01    4.6157017e+03  1.2969559e+02
   6.000e+00    4.5007056e+03  1.2860322e+02
   1.200e+01    4.6835041e+03  1.3034817e+02
   7.000e+00    4.0629934e+03  1.2461907e+02
   1.000e+01    4.7780751e+03  1.3126871e+02
   8.000e+00    4.3054661e+03  1.2679133e+02
   4.000e+00    4.3727516e+03  1.2740958e+02
   1.000e+00    3.3831678e+03  1.1902718e+02
   2.700e+01    4.1757631e+03  1.2561835e+02
