#
#       Peak Name  Conv_flg Overlap_flg
#          44N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.185     6.733
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1518096e+02  2.1411366e-04
# w1(Hz)        1.3872906e+01  3.3810475e-02
# g1            7.7550182e-01  1.1688388e-02
# f02(ppm)      6.7317086e+00  2.8113173e-05
# w2(Hz)        1.7550894e+01  4.5526453e-02
# g2            5.9766282e-01  1.0295793e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.4846523e+04  2.8786216e+02
   3.000e+01    2.5755153e+04  2.6667312e+02
   1.000e+00    2.5237856e+04  2.6561624e+02
   2.700e+01    2.5483892e+04  2.6611676e+02
   2.000e+00    2.5298372e+04  2.6573898e+02
   2.400e+01    2.5679967e+04  2.6651844e+02
   3.000e+00    2.5414517e+04  2.6597523e+02
   2.100e+01    2.5527737e+04  2.6620637e+02
   4.000e+00    2.5267948e+04  2.6567724e+02
   1.800e+01    2.5766089e+04  2.6669565e+02
   5.000e+00    2.6000344e+04  2.6718007e+02
   1.500e+01    2.5563696e+04  2.6627995e+02
   6.000e+00    2.5514409e+04  2.6617912e+02
   1.200e+01    2.5705731e+04  2.6657141e+02
   7.000e+00    2.5608942e+04  2.6637266e+02
   1.000e+01    2.5830063e+04  2.6682760e+02
   8.000e+00    2.5594723e+04  2.6634351e+02
   4.000e+00    2.5458041e+04  2.6606399e+02
   1.000e+00    2.5251457e+04  2.6564380e+02
   2.700e+01    2.5592975e+04  2.6633992e+02
