#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1184180e+07  1.3471790e+04
   4.000e+01    5.8414972e+06  1.3471790e+04
   1.000e+00    5.7363659e+06  1.3471790e+04
   3.600e+01    5.9220233e+06  1.3471790e+04
   2.000e+00    5.7743921e+06  1.3471790e+04
   3.200e+01    5.6446556e+06  1.3471790e+04
   3.000e+00    5.8728129e+06  1.3471790e+04
   3.000e+01    5.6413004e+06  1.3471790e+04
   4.000e+00    5.8716945e+06  1.3471790e+04
   2.800e+01    5.7833395e+06  1.3471790e+04
   5.000e+00    5.8985365e+06  1.3471790e+04
   2.600e+01    5.7945237e+06  1.3471790e+04
   6.000e+00    5.7766290e+06  1.3471790e+04
   2.400e+01    5.8012342e+06  1.3471790e+04
   7.000e+00    5.7878131e+06  1.3471790e+04
   2.200e+01    5.7072871e+06  1.3471790e+04
   8.000e+00    5.9734705e+06  1.3471790e+04
   2.000e+01    5.6759713e+06  1.3471790e+04
   9.000e+00    5.7755106e+06  1.3471790e+04
   1.800e+01    5.6692608e+06  1.3471790e+04
   1.000e+01    5.8135368e+06  1.3471790e+04
   1.600e+01    5.8247209e+06  1.3471790e+04
   1.100e+01    5.7352475e+06  1.3471790e+04
   1.400e+01    5.7844579e+06  1.3471790e+04
   1.200e+01    5.8168920e+06  1.3471790e+04
   1.000e+00    5.8448525e+06  1.3471790e+04
   4.000e+01    6.0193257e+06  1.3471790e+04
   2.000e+00    5.8515630e+06  1.3471790e+04
   3.600e+01    5.8068263e+06  1.3471790e+04
