#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    9.5790250e+05  4.0166310e+02
   1.000e+00    8.3998470e+05  4.0166310e+02
   6.000e+01    8.6010070e+05  4.0166310e+02
   2.000e+00    8.4285840e+05  4.0166310e+02
   5.000e+01    8.6057960e+05  4.0166310e+02
   3.000e+00    8.4640260e+05  4.0166310e+02
   4.000e+01    8.6115430e+05  4.0166310e+02
   4.000e+00    8.4793530e+05  4.0166310e+02
   3.000e+01    8.5981330e+05  4.0166310e+02
   8.000e+00    8.5320380e+05  4.0166310e+02
   2.600e+01    8.6010070e+05  4.0166310e+02
   1.000e+01    8.5349110e+05  4.0166310e+02
   2.200e+01    8.5722690e+05  4.0166310e+02
   1.400e+01    8.5397010e+05  4.0166310e+02
   1.800e+01    8.5617330e+05  4.0166310e+02
   2.000e+00    8.4266680e+05  4.0166310e+02
   4.000e+01    8.6153750e+05  4.0166310e+02
