#
#       Peak Name  Overlap_group
#        1005N-HN              1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.799     8.960
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2278378e+02  1.7343229e-03 
# w1(Hz)        1.9639543e+01  4.4401323e-01 
# g1            4.6184158e-01  6.9682890e-02 
# f02(ppm)      8.9590642e+00  4.0373431e-04 
# w2(Hz)        4.7856666e+01  9.7965642e-01 
# g2            7.3716365e-01  9.2754552e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.3748998e+03  2.3370009e+02
   4.000e+01    4.9243075e+02  7.6815411e+01
   2.000e+00    6.2576711e+02  7.7849953e+01
   3.600e+01    4.3917375e+02  7.6311394e+01
   4.000e+00    7.2058095e+02  7.8500603e+01
   3.200e+01    7.9755453e+02  7.9424810e+01
   6.000e+00    4.2505627e+02  7.6013443e+01
   2.800e+01    5.2189381e+02  7.6839109e+01
   8.000e+00    7.0396595e+02  7.8577467e+01
   2.400e+01    1.1402181e+03  8.4283430e+01
   1.000e+01    9.9092884e+02  8.1838880e+01
   2.000e+01    8.7859194e+02  8.0436327e+01
   1.200e+01    5.2063078e+02  7.6828928e+01
   1.600e+01    8.6304780e+02  8.0320651e+01
   3.600e+01    5.0213302e+02  7.6494372e+01
   2.400e+01    8.7663398e+02  8.0447784e+01
   8.000e+00    6.1726077e+02  7.7623450e+01
