# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.86402e+05
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.1830e+00  1.2026e+02 -9.3046e+03 -5.5922e+03 
 7.1867e+00  1.2026e+02 -1.3203e+04 -1.0040e+04 
 7.1904e+00  1.2026e+02 -1.5947e+04 -1.7216e+04 
 7.1940e+00  1.2026e+02 -1.9279e+04 -2.7390e+04 
 7.1977e+00  1.2026e+02 -2.5261e+04 -3.9810e+04 
 7.2014e+00  1.2026e+02 -3.3416e+04 -5.2410e+04 
 7.2050e+00  1.2026e+02 -4.1305e+04 -6.2030e+04 
 7.2087e+00  1.2026e+02 -4.5720e+04 -6.5446e+04 
 7.2124e+00  1.2026e+02 -4.3645e+04 -6.1297e+04 
 7.2160e+00  1.2026e+02 -3.5316e+04 -5.1219e+04 
 7.2197e+00  1.2026e+02 -2.3816e+04 -3.8508e+04 
 7.2234e+00  1.2026e+02 -1.3574e+04 -2.6242e+04 
 7.2270e+00  1.2026e+02 -8.4285e+03 -1.6357e+04 
 7.2307e+00  1.2026e+02 -1.0262e+04 -9.4789e+03 
 7.2343e+00  1.2026e+02 -1.7996e+04 -5.2682e+03 
  
 7.1647e+00  1.2031e+02  4.4557e+04 -9.4463e+02 
 7.1684e+00  1.2031e+02  4.1705e+04 -1.1620e+03 
 7.1721e+00  1.2031e+02  3.1546e+04 -1.5438e+03 
 7.1757e+00  1.2031e+02  1.6840e+04 -2.2978e+03 
 7.1794e+00  1.2031e+02  2.5336e+03 -3.8385e+03 
 7.1830e+00  1.2031e+02 -7.0836e+03 -6.8647e+03 
 7.1867e+00  1.2031e+02 -1.1223e+04 -1.2324e+04 
 7.1904e+00  1.2031e+02 -1.1804e+04 -2.1134e+04 
 7.1940e+00  1.2031e+02 -1.2053e+04 -3.3622e+04 
 7.1977e+00  1.2031e+02 -1.5247e+04 -4.8869e+04 
 7.2014e+00  1.2031e+02 -2.2159e+04 -6.4336e+04 
 7.2050e+00  1.2031e+02 -3.0636e+04 -7.6145e+04 
 7.2087e+00  1.2031e+02 -3.6894e+04 -8.0338e+04 
 7.2124e+00  1.2031e+02 -3.7216e+04 -7.5245e+04 
 7.2160e+00  1.2031e+02 -2.9740e+04 -6.2873e+04 
 7.2197e+00  1.2031e+02 -1.5859e+04 -4.7270e+04 
 7.2234e+00  1.2031e+02 -1.9345e+02 -3.2213e+04 
 7.2270e+00  1.2031e+02  1.1735e+04 -2.0078e+04 
 7.2307e+00  1.2031e+02  1.5403e+04 -1.1636e+04 
 7.2343e+00  1.2031e+02  9.1710e+03 -6.4670e+03 
 7.2380e+00  1.2031e+02 -4.0482e+03 -3.6302e+03 
 7.2417e+00  1.2031e+02 -1.9252e+04 -2.1952e+03 
 7.2453e+00  1.2031e+02 -3.1284e+04 -1.4933e+03 
 7.2490e+00  1.2031e+02 -3.6497e+04 -1.1348e+03 
 7.2527e+00  1.2031e+02 -3.3745e+04 -9.2771e+02 
  
 7.1537e+00  1.2036e+02  1.9428e+04 -7.6240e+02 
 7.1574e+00  1.2036e+02  1.9792e+04 -8.7004e+02 
 7.1611e+00  1.2036e+02  2.5246e+04 -1.0051e+03 
 7.1647e+00  1.2036e+02  3.3897e+04 -1.1860e+03 
 7.1684e+00  1.2036e+02  4.0884e+04 -1.4589e+03 
 7.1721e+00  1.2036e+02  4.0221e+04 -1.9383e+03 
 7.1757e+00  1.2036e+02  3.2298e+04 -2.8849e+03 
 7.1794e+00  1.2036e+02  2.0282e+04 -4.8193e+03 
 7.1830e+00  1.2036e+02  8.3657e+03 -8.6189e+03 
 7.1867e+00  1.2036e+02  8.7908e+02 -1.5473e+04 
 7.1904e+00  1.2036e+02 -3.4188e+03 -2.6534e+04 
 7.1940e+00  1.2036e+02 -8.0088e+03 -4.2214e+04 
 7.1977e+00  1.2036e+02 -1.5138e+04 -6.1357e+04 
 7.2014e+00  1.2036e+02 -2.5245e+04 -8.0776e+04 
 7.2050e+00  1.2036e+02 -3.5799e+04 -9.5603e+04 
 7.2087e+00  1.2036e+02 -4.2770e+04 -1.0087e+05 
 7.2124e+00  1.2036e+02 -4.3124e+04 -9.4472e+04 
 7.2160e+00  1.2036e+02 -3.4588e+04 -7.8940e+04 
 7.2197e+00  1.2036e+02 -1.8059e+04 -5.9349e+04 
 7.2234e+00  1.2036e+02  1.6906e+03 -4.0445e+04 
 7.2270e+00  1.2036e+02  1.8431e+04 -2.5209e+04 
 7.2307e+00  1.2036e+02  2.6754e+04 -1.4609e+04 
 7.2343e+00  1.2036e+02  2.3976e+04 -8.1195e+03 
 7.2380e+00  1.2036e+02  1.2031e+04 -4.5578e+03 
 7.2417e+00  1.2036e+02 -3.3728e+03 -2.7562e+03 
 7.2453e+00  1.2036e+02 -1.5577e+04 -1.8749e+03 
 7.2490e+00  1.2036e+02 -2.0098e+04 -1.4248e+03 
 7.2527e+00  1.2036e+02 -1.6193e+04 -1.1648e+03 
 7.2563e+00  1.2036e+02 -5.5063e+03 -9.8987e+02 
 7.2600e+00  1.2036e+02  6.2468e+03 -8.5815e+02 
 7.2637e+00  1.2036e+02  1.4494e+04 -7.5272e+02 
  
 7.1464e+00  1.2041e+02  1.0451e+04 -7.7399e+02 
 7.1501e+00  1.2041e+02  3.7971e+03 -8.6953e+02 
 7.1537e+00  1.2041e+02 -9.9813e+02 -9.8378e+02 
 7.1574e+00  1.2041e+02 -1.8860e+03 -1.1227e+03 
 7.1611e+00  1.2041e+02  3.0120e+03 -1.2970e+03 
 7.1647e+00  1.2041e+02  1.3990e+04 -1.5304e+03 
 7.1684e+00  1.2041e+02  2.8280e+04 -1.8826e+03 
 7.1721e+00  1.2041e+02  3.8894e+04 -2.5011e+03 
 7.1757e+00  1.2041e+02  4.2777e+04 -3.7226e+03 
 7.1794e+00  1.2041e+02  3.9368e+04 -6.2187e+03 
 7.1830e+00  1.2041e+02  2.9762e+04 -1.1122e+04 
 7.1867e+00  1.2041e+02  1.9258e+04 -1.9966e+04 
 7.1904e+00  1.2041e+02  8.3095e+03 -3.4239e+04 
 7.1940e+00  1.2041e+02 -5.3329e+03 -5.4472e+04 
 7.1977e+00  1.2041e+02 -2.1483e+04 -7.9173e+04 
 7.2014e+00  1.2041e+02 -3.9177e+04 -1.0423e+05 
 7.2050e+00  1.2041e+02 -5.5146e+04 -1.2336e+05 
 7.2087e+00  1.2041e+02 -6.4963e+04 -1.3016e+05 
 7.2124e+00  1.2041e+02 -6.6294e+04 -1.2191e+05 
 7.2160e+00  1.2041e+02 -5.7461e+04 -1.0186e+05 
 7.2197e+00  1.2041e+02 -3.9636e+04 -7.6582e+04 
 7.2234e+00  1.2041e+02 -1.7573e+04 -5.2189e+04 
 7.2270e+00  1.2041e+02  2.3309e+03 -3.2529e+04 
 7.2307e+00  1.2041e+02  1.4878e+04 -1.8851e+04 
