#
#       Peak Name  Overlap_group
#           6N-HN              0
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.891     8.191
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2088903e+02  9.2238742e-05 
# w1(Hz)        1.3197123e+01  1.9627016e-02 
# g1            1.2137838e+00  8.6025461e-03 
# f02(ppm)      8.1912142e+00  1.5568381e-05 
# w2(Hz)        2.0020162e+01  4.0451013e-02 
# g2            4.3617353e-01  5.7878187e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.1618481e+04  2.5512634e+02
   4.000e+01    4.3652406e+04  2.1928791e+02
   2.000e+00    4.3237317e+04  2.1854852e+02
   3.600e+01    4.3703469e+04  2.1938262e+02
   4.000e+00    4.2850696e+04  2.1787383e+02
   3.200e+01    4.3053349e+04  2.1823121e+02
   6.000e+00    4.2643388e+04  2.1749830e+02
   2.800e+01    4.3093176e+04  2.1830653e+02
   8.000e+00    4.2917064e+04  2.1798514e+02
   2.400e+01    4.3301484e+04  2.1866530e+02
   1.000e+01    4.2963443e+04  2.1807515e+02
   2.000e+01    4.3384951e+04  2.1881199e+02
   1.200e+01    4.3136057e+04  2.1836469e+02
   1.600e+01    4.3146319e+04  2.1839028e+02
   3.600e+01    4.3680355e+04  2.1934455e+02
   2.400e+01    4.2965861e+04  2.1807949e+02
   8.000e+00    4.2986023e+04  2.1810096e+02
