# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.17863e+05
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.7290e+00  1.0778e+02  5.2755e+03 -1.3738e+03 
 7.7326e+00  1.0778e+02  1.5317e+04 -2.9091e+03 
 7.7363e+00  1.0778e+02  2.1209e+04 -5.3416e+03 
 7.7399e+00  1.0778e+02  2.3016e+04 -8.6291e+03 
 7.7436e+00  1.0778e+02  2.4590e+04 -1.2336e+04 
 7.7473e+00  1.0778e+02  2.6886e+04 -1.5652e+04 
 7.7509e+00  1.0778e+02  2.5598e+04 -1.7677e+04 
 7.7546e+00  1.0778e+02  2.4358e+04 -1.7817e+04 
 7.7583e+00  1.0778e+02  2.2459e+04 -1.6033e+04 
 7.7619e+00  1.0778e+02  1.9177e+04 -1.2846e+04 
 7.7656e+00  1.0778e+02  1.3896e+04 -9.1388e+03 
 7.7693e+00  1.0778e+02  5.1549e+03 -5.7563e+03 
 7.7729e+00  1.0778e+02 -8.7894e+03 -3.1936e+03 
 7.7766e+00  1.0778e+02 -2.8094e+04 -1.5410e+03 
 7.7802e+00  1.0778e+02 -4.8482e+04 -6.2358e+02 
  
 7.7106e+00  1.0783e+02  8.2036e+03  8.0390e+01 
 7.7143e+00  1.0783e+02  2.8820e+03  6.9936e+01 
 7.7180e+00  1.0783e+02 -1.8739e+03  9.5341e+00 
 7.7216e+00  1.0783e+02 -3.9035e+03 -1.8154e+02 
 7.7253e+00  1.0783e+02 -2.6138e+03 -6.6216e+02 
 7.7290e+00  1.0783e+02  2.1670e+03 -1.6879e+03 
 7.7326e+00  1.0783e+02  1.1805e+04 -3.5742e+03 
 7.7363e+00  1.0783e+02  2.1987e+04 -6.5627e+03 
 7.7399e+00  1.0783e+02  3.0768e+04 -1.0602e+04 
 7.7436e+00  1.0783e+02  3.4545e+04 -1.5156e+04 
 7.7473e+00  1.0783e+02  3.9888e+04 -1.9231e+04 
 7.7509e+00  1.0783e+02  4.0785e+04 -2.1718e+04 
 7.7546e+00  1.0783e+02  3.9958e+04 -2.1891e+04 
 7.7583e+00  1.0783e+02  3.7871e+04 -1.9698e+04 
 7.7619e+00  1.0783e+02  3.3383e+04 -1.5783e+04 
 7.7656e+00  1.0783e+02  2.5430e+04 -1.1228e+04 
 7.7693e+00  1.0783e+02  1.3465e+04 -7.0723e+03 
 7.7729e+00  1.0783e+02 -2.2056e+03 -3.9237e+03 
 7.7766e+00  1.0783e+02 -2.1068e+04 -1.8933e+03 
 7.7802e+00  1.0783e+02 -3.1526e+04 -7.6614e+02 
 7.7839e+00  1.0783e+02 -3.2597e+04 -2.2665e+02 
 7.7876e+00  1.0783e+02 -3.4122e+04 -6.7160e+00 
 7.7912e+00  1.0783e+02 -3.2636e+04  6.5696e+01 
 7.7949e+00  1.0783e+02 -3.0326e+04  8.0331e+01 
 7.7986e+00  1.0783e+02 -2.2666e+04  7.6333e+01 
  
 7.6996e+00  1.0787e+02  4.0519e+03  7.3997e+01 
 7.7033e+00  1.0787e+02  6.3149e+03  8.4058e+01 
 7.7070e+00  1.0787e+02  8.3274e+03  9.4580e+01 
 7.7106e+00  1.0787e+02  8.6206e+03  1.0101e+02 
 7.7143e+00  1.0787e+02  6.4319e+03  8.7878e+01 
 7.7180e+00  1.0787e+02  1.6125e+03  1.1980e+01 
 7.7216e+00  1.0787e+02  1.1400e+02 -2.2811e+02 
 7.7253e+00  1.0787e+02  3.7436e+03 -8.3203e+02 
 7.7290e+00  1.0787e+02  7.2346e+02 -2.1209e+03 
 7.7326e+00  1.0787e+02  3.3348e+03 -4.4911e+03 
 7.7363e+00  1.0787e+02  1.1345e+04 -8.2464e+03 
 7.7399e+00  1.0787e+02  2.2287e+04 -1.3322e+04 
 7.7436e+00  1.0787e+02  2.7126e+04 -1.9044e+04 
 7.7473e+00  1.0787e+02  3.2340e+04 -2.4164e+04 
 7.7509e+00  1.0787e+02  3.5439e+04 -2.7290e+04 
 7.7546e+00  1.0787e+02  3.5071e+04 -2.7506e+04 
 7.7583e+00  1.0787e+02  3.2606e+04 -2.4751e+04 
 7.7619e+00  1.0787e+02  2.7569e+04 -1.9832e+04 
