# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  7.39774e+04
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.1427e+00  1.1713e+02 -1.7016e+03 -6.0976e+03 
 7.1464e+00  1.1713e+02  1.9810e+03 -8.6024e+03 
 7.1501e+00  1.1713e+02  1.5777e+03 -1.1997e+04 
 7.1537e+00  1.1713e+02 -3.8288e+03 -1.6274e+04 
 7.1574e+00  1.1713e+02 -1.1708e+04 -2.1209e+04 
 7.1611e+00  1.1713e+02 -1.7645e+04 -2.6268e+04 
 7.1647e+00  1.1713e+02 -1.8692e+04 -3.0528e+04 
 7.1684e+00  1.1713e+02 -1.5744e+04 -3.2799e+04 
 7.1721e+00  1.1713e+02 -1.3018e+04 -3.2241e+04 
 7.1757e+00  1.1713e+02 -1.4812e+04 -2.9076e+04 
 7.1794e+00  1.1713e+02 -2.1843e+04 -2.4379e+04 
 7.1830e+00  1.1713e+02 -3.0160e+04 -1.9280e+04 
 7.1867e+00  1.1713e+02 -3.5142e+04 -1.4551e+04 
 7.1904e+00  1.1713e+02 -3.4465e+04 -1.0597e+04 
 7.1940e+00  1.1713e+02 -2.9305e+04 -7.5494e+03 
  
 7.1244e+00  1.1718e+02  8.2988e+03 -1.9854e+03 
 7.1281e+00  1.1718e+02  1.2773e+03 -2.3984e+03 
 7.1318e+00  1.1718e+02 -5.1137e+03 -3.0077e+03 
 7.1354e+00  1.1718e+02 -7.9413e+03 -3.9375e+03 
 7.1391e+00  1.1718e+02 -6.9608e+03 -5.3651e+03 
 7.1427e+00  1.1718e+02 -2.1835e+03 -7.5099e+03 
 7.1464e+00  1.1718e+02  4.7146e+03 -1.0595e+04 
 7.1501e+00  1.1718e+02  1.0476e+04 -1.4775e+04 
 7.1537e+00  1.1718e+02  1.2722e+04 -2.0043e+04 
 7.1574e+00  1.1718e+02  1.1727e+04 -2.6122e+04 
 7.1611e+00  1.1718e+02  9.3621e+03 -3.2353e+04 
 7.1647e+00  1.1718e+02  6.7858e+03 -3.7600e+04 
 7.1684e+00  1.1718e+02  3.3626e+03 -4.0396e+04 
 7.1721e+00  1.1718e+02 -2.7460e+03 -3.9709e+04 
 7.1757e+00  1.1718e+02 -1.2975e+04 -3.5811e+04 
 7.1794e+00  1.1718e+02 -2.5211e+04 -3.0026e+04 
 7.1830e+00  1.1718e+02 -3.4765e+04 -2.3746e+04 
 7.1867e+00  1.1718e+02 -3.8638e+04 -1.7921e+04 
 7.1904e+00  1.1718e+02 -3.5858e+04 -1.3051e+04 
 7.1940e+00  1.1718e+02 -2.8652e+04 -9.2981e+03 
 7.1977e+00  1.1718e+02 -2.1309e+04 -6.5946e+03 
 7.2014e+00  1.1718e+02 -1.6395e+04 -4.7500e+03 
 7.2050e+00  1.1718e+02 -1.3246e+04 -3.5359e+03 
 7.2087e+00  1.1718e+02 -9.5432e+03 -2.7460e+03 
 7.2124e+00  1.1718e+02 -3.3199e+03 -2.2233e+03 
  
 7.1134e+00  1.1723e+02  7.3548e+03 -1.6254e+03 
 7.1171e+00  1.1723e+02  1.0556e+04 -1.8487e+03 
 7.1208e+00  1.1723e+02  1.2140e+04 -2.1304e+03 
 7.1244e+00  1.1723e+02  1.1643e+04 -2.5027e+03 
