# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  7.89337e+04
# Free Parameters:           46
# Data Points    :        21760
#   F2(ppm)     F1(ppm)        Data        Calc 
 9.0150e+00  1.2209e+02 -1.8269e+04 -3.9781e+03 
 9.0186e+00  1.2209e+02 -2.4886e+04 -5.7571e+03 
 9.0223e+00  1.2209e+02 -2.6932e+04 -7.9421e+03 
 9.0259e+00  1.2209e+02 -2.2208e+04 -1.0437e+04 
 9.0296e+00  1.2209e+02 -1.4142e+04 -1.3009e+04 
 9.0333e+00  1.2209e+02 -9.3014e+03 -1.5251e+04 
 9.0369e+00  1.2209e+02 -9.0844e+03 -1.6619e+04 
 9.0406e+00  1.2209e+02 -1.2373e+04 -1.6665e+04 
 9.0443e+00  1.2209e+02 -1.5765e+04 -1.5381e+04 
 9.0479e+00  1.2209e+02 -1.6407e+04 -1.3204e+04 
 9.0516e+00  1.2209e+02 -1.3593e+04 -1.0687e+04 
 9.0553e+00  1.2209e+02 -8.1024e+03 -8.2447e+03 
 9.0589e+00  1.2209e+02 -2.2039e+03 -6.1222e+03 
 9.0626e+00  1.2209e+02  1.8872e+03 -4.4237e+03 
 9.0662e+00  1.2209e+02  4.1137e+03 -3.1549e+03 
  
 8.9966e+00  1.2214e+02 -2.1489e+02  2.8530e+02 
 9.0003e+00  1.2214e+02  4.8079e+03 -3.1125e+02 
 9.0040e+00  1.2214e+02  1.0094e+04 -1.0332e+03 
 9.0076e+00  1.2214e+02  1.0874e+04 -1.9653e+03 
 9.0113e+00  1.2214e+02  4.9175e+03 -3.2122e+03 
 9.0150e+00  1.2214e+02 -6.4837e+03 -4.8794e+03 
 9.0186e+00  1.2214e+02 -1.8567e+04 -7.0415e+03 
 9.0223e+00  1.2214e+02 -2.5053e+04 -9.6998e+03 
 9.0259e+00  1.2214e+02 -2.2703e+04 -1.2737e+04 
 9.0296e+00  1.2214e+02 -1.5791e+04 -1.5869e+04 
 9.0333e+00  1.2214e+02 -1.0760e+04 -1.8600e+04 
 9.0369e+00  1.2214e+02 -9.3501e+03 -2.0266e+04 
 9.0406e+00  1.2214e+02 -1.2181e+04 -2.0321e+04 
 9.0443e+00  1.2214e+02 -1.7611e+04 -1.8754e+04 
 9.0479e+00  1.2214e+02 -2.2113e+04 -1.6100e+04 
 9.0516e+00  1.2214e+02 -2.3274e+04 -1.3031e+04 
 9.0553e+00  1.2214e+02 -1.9474e+04 -1.0054e+04 
 9.0589e+00  1.2214e+02 -1.1703e+04 -7.4668e+03 
 9.0626e+00  1.2214e+02 -3.7568e+03 -5.3961e+03 
 9.0662e+00  1.2214e+02  1.8581e+03 -3.8493e+03 
 9.0699e+00  1.2214e+02  3.2712e+03 -2.7583e+03 
 9.0736e+00  1.2214e+02  1.3946e+03 -2.0212e+03 
