# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  9.18829e+05
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 8.1283e+00  1.2152e+02  1.7834e+04 -7.6284e+03 
 8.1320e+00  1.2152e+02 -7.5686e+03 -1.5530e+04 
 8.1356e+00  1.2152e+02 -1.7838e+04 -2.9214e+04 
 8.1393e+00  1.2152e+02 -2.5825e+04 -4.9614e+04 
 8.1430e+00  1.2152e+02 -3.0237e+04 -7.5281e+04 
 8.1466e+00  1.2152e+02 -2.8968e+04 -1.0155e+05 
 8.1503e+00  1.2152e+02 -1.9285e+04 -1.2132e+05 
 8.1540e+00  1.2152e+02  1.1309e+04 -1.2783e+05 
 8.1576e+00  1.2152e+02  2.9663e+04 -1.1855e+05 
 8.1613e+00  1.2152e+02 -1.1862e+04 -9.7037e+04 
 8.1649e+00  1.2152e+02 -1.6797e+04 -7.0396e+04 
 8.1686e+00  1.2152e+02 -2.9697e+04 -4.5434e+04 
 8.1723e+00  1.2152e+02 -4.7967e+04 -2.6234e+04 
 8.1759e+00  1.2152e+02 -5.6995e+04 -1.3716e+04 
 8.1796e+00  1.2152e+02 -5.6836e+04 -6.6696e+03 
  
 8.1100e+00  1.2156e+02  9.5073e+04 -7.3573e+02 
 8.1137e+00  1.2156e+02  6.7917e+04 -9.2784e+02 
 8.1173e+00  1.2156e+02  4.7738e+04 -1.3221e+03 
 8.1210e+00  1.2156e+02  3.6763e+04 -2.2497e+03 
 8.1246e+00  1.2156e+02  4.1630e+04 -4.4568e+03 
 8.1283e+00  1.2156e+02  6.9316e+04 -9.3465e+03 
 8.1320e+00  1.2156e+02  3.4712e+04 -1.9028e+04 
 8.1356e+00  1.2156e+02  1.3943e+04 -3.5794e+04 
 8.1393e+00  1.2156e+02 -1.3168e+02 -6.0788e+04 
 8.1430e+00  1.2156e+02 -7.9064e+03 -9.2237e+04 
 8.1466e+00  1.2156e+02 -8.0163e+03 -1.2442e+05 
 8.1503e+00  1.2156e+02  2.5092e+03 -1.4865e+05 
 8.1540e+00  1.2156e+02  3.0010e+04 -1.5662e+05 
 8.1576e+00  1.2156e+02 -1.8905e+04 -1.4525e+05 
 8.1613e+00  1.2156e+02 -1.6770e+04 -1.1889e+05 
 8.1649e+00  1.2156e+02  1.0639e+02 -8.6252e+04 
 8.1686e+00  1.2156e+02  3.8949e+03 -5.5667e+04 
 8.1723e+00  1.2156e+02 -1.9672e+04 -3.2143e+04 
 8.1759e+00  1.2156e+02 -3.1480e+04 -1.6805e+04 
 8.1796e+00  1.2156e+02 -7.0804e+03 -8.1718e+03 
 8.1833e+00  1.2156e+02  2.8440e+04 -3.9078e+03 
 8.1869e+00  1.2156e+02  4.1630e+04 -2.0155e+03 
 8.1906e+00  1.2156e+02  4.2303e+04 -1.2247e+03 
 8.1943e+00  1.2156e+02  3.8645e+04 -8.8341e+02 
 8.1979e+00  1.2156e+02  3.5227e+04 -7.1088e+02 
  
 8.0990e+00  1.2161e+02  1.8196e+05 -5.8669e+02 
 8.1027e+00  1.2161e+02  1.8876e+05 -6.7020e+02 
 8.1063e+00  1.2161e+02  1.6841e+05 -7.7574e+02 
 8.1100e+00  1.2161e+02  1.3470e+05 -9.2163e+02 
 8.1137e+00  1.2161e+02  1.0019e+05 -1.1623e+03 
 8.1173e+00  1.2161e+02  6.9553e+04 -1.6562e+03 
 8.1210e+00  1.2161e+02  4.5169e+04 -2.8182e+03 
 8.1246e+00  1.2161e+02  3.5563e+04 -5.5829e+03 
 8.1283e+00  1.2161e+02  5.8471e+04 -1.1708e+04 
 8.1320e+00  1.2161e+02  4.4810e+04 -2.3836e+04 
 8.1356e+00  1.2161e+02  1.7277e+04 -4.4839e+04 
 8.1393e+00  1.2161e+02 -9.4228e+03 -7.6148e+04 
 8.1430e+00  1.2161e+02 -3.5317e+04 -1.1554e+05 
 8.1466e+00  1.2161e+02 -5.5896e+04 -1.5586e+05 
 8.1503e+00  1.2161e+02 -6.5395e+04 -1.8621e+05 
 8.1540e+00  1.2161e+02 -6.8621e+04 -1.9620e+05 
 8.1576e+00  1.2161e+02 -1.5219e+05 -1.8196e+05 
 8.1613e+00  1.2161e+02 -8.3795e+04 -1.4894e+05 
 8.1649e+00  1.2161e+02 -4.1687e+04 -1.0805e+05 
 8.1686e+00  1.2161e+02 -1.0767e+04 -6.9733e+04 
 8.1723e+00  1.2161e+02 -3.9040e+03 -4.0265e+04 
 8.1759e+00  1.2161e+02  9.3018e+03 -2.1052e+04 
 8.1796e+00  1.2161e+02  4.3873e+04 -1.0237e+04 
 8.1833e+00  1.2161e+02  6.0205e+04 -4.8953e+03 
 8.1869e+00  1.2161e+02  5.9906e+04 -2.5248e+03 
 8.1906e+00  1.2161e+02  5.6037e+04 -1.5341e+03 
 8.1943e+00  1.2161e+02  5.0644e+04 -1.1066e+03 
 8.1979e+00  1.2161e+02  4.5065e+04 -8.9051e+02 
 8.2016e+00  1.2161e+02  3.9488e+04 -7.5437e+02 
