#
#       Peak Name  Overlap_group
#           9N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.653     8.209
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2265228e+02  1.1342140e-04 
# w1(Hz)        1.2686989e+01  2.4115265e-02 
# g1            1.2551569e+00  1.1420684e-02 
# f02(ppm)      8.2091221e+00  1.9375081e-05 
# w2(Hz)        2.0533138e+01  4.3954862e-02 
# g2            8.5944037e-01  9.0821822e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.4664560e+04  2.9760410e+02
   4.000e+01    3.7947204e+04  2.5038249e+02
   2.000e+00    3.7705101e+04  2.4977118e+02
   3.600e+01    3.7813925e+04  2.5005121e+02
   4.000e+00    3.6976276e+04  2.4794773e+02
   3.200e+01    3.7378754e+04  2.4894673e+02
   6.000e+00    3.6916922e+04  2.4779482e+02
   2.800e+01    3.7118827e+04  2.4830211e+02
   8.000e+00    3.6813239e+04  2.4753893e+02
   2.400e+01    3.7233101e+04  2.4858920e+02
   1.000e+01    3.6996707e+04  2.4799742e+02
   2.000e+01    3.7211208e+04  2.4853388e+02
   1.200e+01    3.7155082e+04  2.4838842e+02
   1.600e+01    3.6986748e+04  2.4797280e+02
   3.600e+01    3.7774798e+04  2.4995199e+02
   2.400e+01    3.7200127e+04  2.4850860e+02
   8.000e+00    3.6883015e+04  2.4771329e+02
