# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  3.39552e+04
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 9.3117e+00  1.2233e+02 -1.2282e+04 -2.4064e+03 
 9.3154e+00  1.2233e+02 -1.1154e+04 -3.4844e+03 
 9.3191e+00  1.2233e+02 -1.0151e+04 -4.8904e+03 
 9.3227e+00  1.2233e+02 -1.0063e+04 -6.5615e+03 
 9.3264e+00  1.2233e+02 -1.1514e+04 -8.3280e+03 
 9.3300e+00  1.2233e+02 -1.4897e+04 -9.8936e+03 
 9.3337e+00  1.2233e+02 -1.9666e+04 -1.0861e+04 
 9.3374e+00  1.2233e+02 -2.4779e+04 -1.0896e+04 
 9.3410e+00  1.2233e+02 -2.8255e+04 -9.9863e+03 
 9.3447e+00  1.2233e+02 -2.9461e+04 -8.4492e+03 
 9.3484e+00  1.2233e+02 -2.8040e+04 -6.6857e+03 
 9.3520e+00  1.2233e+02 -2.2907e+04 -5.0009e+03 
 9.3557e+00  1.2233e+02 -1.4084e+04 -3.5730e+03 
 9.3594e+00  1.2233e+02 -4.5896e+03 -2.4716e+03 
 9.3630e+00  1.2233e+02  2.7957e+03 -1.6873e+03 
  
 9.2934e+00  1.2238e+02 -5.8664e+03 -5.9804e+02 
 9.2971e+00  1.2238e+02 -1.5930e+04 -7.5268e+02 
 9.3007e+00  1.2238e+02 -2.1969e+04 -9.9777e+02 
 9.3044e+00  1.2238e+02 -2.4333e+04 -1.3919e+03 
 9.3081e+00  1.2238e+02 -2.4255e+04 -2.0135e+03 
 9.3117e+00  1.2238e+02 -2.0000e+04 -2.9497e+03 
 9.3154e+00  1.2238e+02 -1.3416e+04 -4.2711e+03 
 9.3191e+00  1.2238e+02 -8.6053e+03 -5.9946e+03 
 9.3227e+00  1.2238e+02 -7.7716e+03 -8.0429e+03 
 9.3264e+00  1.2238e+02 -1.0176e+04 -1.0208e+04 
 9.3300e+00  1.2238e+02 -1.5546e+04 -1.2127e+04 
 9.3337e+00  1.2238e+02 -2.3781e+04 -1.3313e+04 
 9.3374e+00  1.2238e+02 -3.2385e+04 -1.3356e+04 
 9.3410e+00  1.2238e+02 -3.8392e+04 -1.2241e+04 
 9.3447e+00  1.2238e+02 -4.0986e+04 -1.0357e+04 
 9.3484e+00  1.2238e+02 -4.0172e+04 -8.1952e+03 
 9.3520e+00  1.2238e+02 -3.6263e+04 -6.1300e+03 
 9.3557e+00  1.2238e+02 -2.9842e+04 -4.3797e+03 
 9.3594e+00  1.2238e+02 -2.2577e+04 -3.0297e+03 
 9.3630e+00  1.2238e+02 -1.4975e+04 -2.0682e+03 
 9.3667e+00  1.2238e+02 -7.8634e+03 -1.4273e+03 
 9.3703e+00  1.2238e+02 -2.6418e+03 -1.0199e+03 
 9.3740e+00  1.2238e+02 -7.2193e+01 -7.6644e+02 
 9.3777e+00  1.2238e+02 -4.0507e+02 -6.0689e+02 
 9.3813e+00  1.2238e+02 -3.6662e+03 -5.0169e+02 
  
 9.2824e+00  1.2243e+02  2.8334e+04 -4.6119e+02 
 9.2861e+00  1.2243e+02  2.5329e+04 -5.3012e+02 
 9.2897e+00  1.2243e+02  1.7687e+04 -6.2110e+02 
 9.2934e+00  1.2243e+02  6.4038e+03 -7.4942e+02 
 9.2971e+00  1.2243e+02 -5.5817e+03 -9.4321e+02 
 9.3007e+00  1.2243e+02 -1.5795e+04 -1.2503e+03 
 9.3044e+00  1.2243e+02 -2.1851e+04 -1.7442e+03 
 9.3081e+00  1.2243e+02 -2.3058e+04 -2.5232e+03 
 9.3117e+00  1.2243e+02 -1.8138e+04 -3.6963e+03 
 9.3154e+00  1.2243e+02 -9.1545e+03 -5.3522e+03 
 9.3191e+00  1.2243e+02 -2.0338e+03 -7.5120e+03 
 9.3227e+00  1.2243e+02 -1.0675e+03 -1.0079e+04 
 9.3264e+00  1.2243e+02 -6.0457e+03 -1.2792e+04 
 9.3300e+00  1.2243e+02 -1.5930e+04 -1.5197e+04 
 9.3337e+00  1.2243e+02 -2.9391e+04 -1.6683e+04 
 9.3374e+00  1.2243e+02 -4.1937e+04 -1.6737e+04 
 9.3410e+00  1.2243e+02 -5.0195e+04 -1.5340e+04 
 9.3447e+00  1.2243e+02 -5.2746e+04 -1.2979e+04 
 9.3484e+00  1.2243e+02 -4.9798e+04 -1.0270e+04 
 9.3520e+00  1.2243e+02 -4.3807e+04 -7.6817e+03 
 9.3557e+00  1.2243e+02 -3.7110e+04 -5.4884e+03 
 9.3594e+00  1.2243e+02 -3.0355e+04 -3.7966e+03 
 9.3630e+00  1.2243e+02 -2.3019e+04 -2.5918e+03 
 9.3667e+00  1.2243e+02 -1.5367e+04 -1.7886e+03 
 9.3703e+00  1.2243e+02 -8.9386e+03 -1.2780e+03 
 9.3740e+00  1.2243e+02 -5.3431e+03 -9.6045e+02 
 9.3777e+00  1.2243e+02 -5.3684e+03 -7.6051e+02 
 9.3813e+00  1.2243e+02 -9.2356e+03 -6.2868e+02 
 9.3850e+00  1.2243e+02 -1.4254e+04 -5.3569e+02 
 9.3887e+00  1.2243e+02 -1.6238e+04 -4.6553e+02 
 9.3923e+00  1.2243e+02 -1.2663e+04 -4.0978e+02 
  
 9.2751e+00  1.2248e+02  1.8184e+04 -4.6387e+02 
 9.2787e+00  1.2248e+02  2.3828e+04 -5.2199e+02 
 9.2824e+00  1.2248e+02  2.7106e+04 -5.9257e+02 
 9.2861e+00  1.2248e+02  2.9277e+04 -6.8114e+02 
 9.2897e+00  1.2248e+02  2.9730e+04 -7.9802e+02 
 9.2934e+00  1.2248e+02  2.5692e+04 -9.6291e+02 
 9.2971e+00  1.2248e+02  1.7225e+04 -1.2119e+03 
 9.3007e+00  1.2248e+02  6.1769e+03 -1.6065e+03 
 9.3044e+00  1.2248e+02 -2.9779e+03 -2.2411e+03 
 9.3081e+00  1.2248e+02 -6.5134e+03 -3.2419e+03 
 9.3117e+00  1.2248e+02 -4.3539e+03 -4.7493e+03 
 9.3154e+00  1.2248e+02  2.5166e+03 -6.8768e+03 
 9.3191e+00  1.2248e+02  9.1525e+03 -9.6519e+03 
 9.3227e+00  1.2248e+02  9.7942e+03 -1.2950e+04 
 9.3264e+00  1.2248e+02  1.7961e+03 -1.6436e+04 
 9.3300e+00  1.2248e+02 -1.3667e+04 -1.9526e+04 
 9.3337e+00  1.2248e+02 -3.2750e+04 -2.1435e+04 
 9.3374e+00  1.2248e+02 -4.9295e+04 -2.1505e+04 
 9.3410e+00  1.2248e+02 -5.9748e+04 -1.9709e+04 
 9.3447e+00  1.2248e+02 -6.1647e+04 -1.6676e+04 
 9.3484e+00  1.2248e+02 -5.5399e+04 -1.3195e+04 
 9.3520e+00  1.2248e+02 -4.5213e+04 -9.8700e+03 
 9.3557e+00  1.2248e+02 -3.5439e+04 -7.0518e+03 
 9.3594e+00  1.2248e+02 -2.6805e+04 -4.8781e+03 
 9.3630e+00  1.2248e+02 -1.9697e+04 -3.3301e+03 
 9.3667e+00  1.2248e+02 -1.4796e+04 -2.2981e+03 
 9.3703e+00  1.2248e+02 -1.2510e+04 -1.6421e+03 
 9.3740e+00  1.2248e+02 -1.2942e+04 -1.2341e+03 
 9.3777e+00  1.2248e+02 -1.5344e+04 -9.7716e+02 
 9.3813e+00  1.2248e+02 -1.8482e+04 -8.0777e+02 
 9.3850e+00  1.2248e+02 -2.0399e+04 -6.8829e+02 
 9.3887e+00  1.2248e+02 -1.8565e+04 -5.9814e+02 
 9.3923e+00  1.2248e+02 -1.0932e+04 -5.2651e+02 
 9.3960e+00  1.2248e+02  8.2558e+02 -4.6764e+02 
 9.3997e+00  1.2248e+02  1.1761e+04 -4.1824e+02 
  
 9.2678e+00  1.2253e+02  1.0854e+04 -4.7979e+02 
 9.2714e+00  1.2253e+02  1.1837e+04 -5.3314e+02 
 9.2751e+00  1.2253e+02  1.2238e+04 -5.9584e+02 
 9.2787e+00  1.2253e+02  1.4097e+04 -6.7050e+02 
 9.2824e+00  1.2253e+02  1.6929e+04 -7.6116e+02 
 9.2861e+00  1.2253e+02  2.2726e+04 -8.7492e+02 
 9.2897e+00  1.2253e+02  3.0389e+04 -1.0251e+03 
 9.2934e+00  1.2253e+02  3.6075e+04 -1.2369e+03 
 9.2971e+00  1.2253e+02  3.6882e+04 -1.5567e+03 
 9.3007e+00  1.2253e+02  3.2855e+04 -2.0636e+03 
