# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  5.18087e+05
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.7619e+00  1.2094e+02  2.3064e+05 -3.7071e+03 
 7.7656e+00  1.2094e+02  2.6093e+05 -7.5732e+03 
 7.7693e+00  1.2094e+02  2.6864e+05 -1.3962e+04 
 7.7729e+00  1.2094e+02  2.3550e+05 -2.3167e+04 
 7.7766e+00  1.2094e+02  1.7250e+05 -3.4558e+04 
 7.7802e+00  1.2094e+02  1.0191e+05 -4.6318e+04 
 7.7839e+00  1.2094e+02  3.7056e+04 -5.5757e+04 
 7.7876e+00  1.2094e+02 -1.1654e+04 -6.0257e+04 
 7.7912e+00  1.2094e+02 -3.6988e+04 -5.8445e+04 
 7.7949e+00  1.2094e+02 -3.9167e+04 -5.0883e+04 
 7.7986e+00  1.2094e+02 -2.5230e+04 -3.9780e+04 
 7.8022e+00  1.2094e+02 -1.4843e+04 -2.7939e+04 
 7.8059e+00  1.2094e+02 -1.7312e+04 -1.7635e+04 
 7.8096e+00  1.2094e+02 -1.4799e+04 -1.0012e+04 
 7.8132e+00  1.2094e+02 -1.0915e+03 -5.1225e+03 
  
 7.7436e+00  1.2098e+02 -1.9021e+04 -7.0738e+01 
 7.7473e+00  1.2098e+02  4.3275e+03 -1.3858e+02 
 7.7509e+00  1.2098e+02  5.7276e+04 -3.3032e+02 
 7.7546e+00  1.2098e+02  1.3980e+05 -8.3426e+02 
 7.7583e+00  1.2098e+02  2.5151e+05 -2.0310e+03 
 7.7619e+00  1.2098e+02  3.4077e+05 -4.5675e+03 
 7.7656e+00  1.2098e+02  3.7240e+05 -9.3310e+03 
 7.7693e+00  1.2098e+02  3.7528e+05 -1.7203e+04 
 7.7729e+00  1.2098e+02  3.2528e+05 -2.8544e+04 
 7.7766e+00  1.2098e+02  2.3132e+05 -4.2579e+04 
 7.7802e+00  1.2098e+02  1.2849e+05 -5.7069e+04 
 7.7839e+00  1.2098e+02  4.3525e+04 -6.8698e+04 
 7.7876e+00  1.2098e+02 -1.1190e+04 -7.4243e+04 
 7.7912e+00  1.2098e+02 -3.4040e+04 -7.2010e+04 
 7.7949e+00  1.2098e+02 -3.3085e+04 -6.2692e+04 
 7.7986e+00  1.2098e+02 -2.0351e+04 -4.9013e+04 
 7.8022e+00  1.2098e+02 -1.3162e+04 -3.4423e+04 
 7.8059e+00  1.2098e+02 -9.4849e+03 -2.1728e+04 
 7.8096e+00  1.2098e+02  8.6001e+03 -1.2336e+04 
 7.8132e+00  1.2098e+02  2.2534e+04 -6.3114e+03 
 7.8169e+00  1.2098e+02  1.4136e+04 -2.9227e+03 
 7.8206e+00  1.2098e+02 -3.6882e+03 -1.2388e+03 
 7.8242e+00  1.2098e+02 -1.4988e+04 -4.9445e+02 
 7.8279e+00  1.2098e+02 -1.7412e+04 -1.9911e+02 
 7.8315e+00  1.2098e+02 -1.2917e+04 -9.1838e+01 
  
 7.7326e+00  1.2103e+02  9.0880e+02 -3.9796e+01 
 7.7363e+00  1.2103e+02 -1.9433e+04 -4.6564e+01 
 7.7399e+00  1.2103e+02 -3.6665e+04 -5.8953e+01 
 7.7436e+00  1.2103e+02 -3.9063e+04 -8.9220e+01 
 7.7473e+00  1.2103e+02 -1.6330e+04 -1.7479e+02 
 7.7509e+00  1.2103e+02  3.6767e+04 -4.1663e+02 
 7.7546e+00  1.2103e+02  1.1804e+05 -1.0522e+03 
 7.7583e+00  1.2103e+02  2.2627e+05 -2.5616e+03 
 7.7619e+00  1.2103e+02  3.5748e+05 -5.7609e+03 
 7.7656e+00  1.2103e+02  4.0331e+05 -1.1769e+04 
 7.7693e+00  1.2103e+02  3.9850e+05 -2.1697e+04 
 7.7729e+00  1.2103e+02  3.4292e+05 -3.6002e+04 
 7.7766e+00  1.2103e+02  2.3959e+05 -5.3705e+04 
 7.7802e+00  1.2103e+02  1.2075e+05 -7.1979e+04 
 7.7839e+00  1.2103e+02  2.4318e+04 -8.6648e+04 
 7.7876e+00  1.2103e+02 -3.2121e+04 -9.3641e+04 
 7.7912e+00  1.2103e+02 -4.9208e+04 -9.0825e+04 
 7.7949e+00  1.2103e+02 -4.0948e+04 -7.9073e+04 
 7.7986e+00  1.2103e+02 -2.3126e+04 -6.1819e+04 
 7.8022e+00  1.2103e+02 -3.0633e+03 -4.3417e+04 
 7.8059e+00  1.2103e+02  2.8443e+04 -2.7405e+04 
 7.8096e+00  1.2103e+02  5.9682e+04 -1.5559e+04 
 7.8132e+00  1.2103e+02  5.4575e+04 -7.9605e+03 
 7.8169e+00  1.2103e+02  2.6694e+04 -3.6864e+03 
 7.8206e+00  1.2103e+02  8.2728e+02 -1.5624e+03 
 7.8242e+00  1.2103e+02 -1.4240e+04 -6.2364e+02 
 7.8279e+00  1.2103e+02 -1.9426e+04 -2.5113e+02 
 7.8315e+00  1.2103e+02 -1.6070e+04 -1.1583e+02 
 7.8352e+00  1.2103e+02 -8.8614e+03 -6.8606e+01 
 7.8389e+00  1.2103e+02 -5.8346e+02 -5.0859e+01 
 7.8425e+00  1.2103e+02  7.9595e+03 -4.2383e+01 
  
 7.7253e+00  1.2108e+02  2.3997e+04 -4.0465e+01 
 7.7290e+00  1.2108e+02  1.9771e+04 -4.5437e+01 
 7.7326e+00  1.2108e+02  4.4758e+03 -5.1643e+01 
 7.7363e+00  1.2108e+02 -1.7621e+04 -6.0426e+01 
 7.7399e+00  1.2108e+02 -3.8056e+04 -7.6502e+01 
 7.7436e+00  1.2108e+02 -4.5158e+04 -1.1578e+02 
 7.7473e+00  1.2108e+02 -3.0884e+04 -2.2682e+02 
 7.7509e+00  1.2108e+02  7.7520e+03 -5.4065e+02 
 7.7546e+00  1.2108e+02  6.6178e+04 -1.3655e+03 
 7.7583e+00  1.2108e+02  1.3354e+05 -3.3242e+03 
 7.7619e+00  1.2108e+02  2.4059e+05 -7.4758e+03 
 7.7656e+00  1.2108e+02  3.1236e+05 -1.5272e+04 
 7.7693e+00  1.2108e+02  3.0950e+05 -2.8156e+04 
 7.7729e+00  1.2108e+02  2.6708e+05 -4.6720e+04 
 7.7766e+00  1.2108e+02  1.9003e+05 -6.9692e+04 
 7.7802e+00  1.2108e+02  8.9211e+04 -9.3407e+04 
 7.7839e+00  1.2108e+02  9.2569e+02 -1.1244e+05 
 7.7876e+00  1.2108e+02 -5.0117e+04 -1.2152e+05 
 7.7912e+00  1.2108e+02 -6.0974e+04 -1.1786e+05 
 7.7949e+00  1.2108e+02 -4.4165e+04 -1.0261e+05 
 7.7986e+00  1.2108e+02 -1.6821e+04 -8.0222e+04 
 7.8022e+00  1.2108e+02  2.5466e+04 -5.6342e+04 
 7.8059e+00  1.2108e+02  7.9850e+04 -3.5563e+04 
 7.8096e+00  1.2108e+02  9.3215e+04 -2.0191e+04 
 7.8132e+00  1.2108e+02  5.8573e+04 -1.0330e+04 
 7.8169e+00  1.2108e+02  2.4138e+04 -4.7837e+03 
 7.8206e+00  1.2108e+02  3.8035e+03 -2.0275e+03 
 7.8242e+00  1.2108e+02 -8.4063e+03 -8.0929e+02 
 7.8279e+00  1.2108e+02 -1.4073e+04 -3.2589e+02 
 7.8315e+00  1.2108e+02 -1.2442e+04 -1.5032e+02 
 7.8352e+00  1.2108e+02 -7.0992e+03 -8.9028e+01 
 7.8389e+00  1.2108e+02 -7.0122e+02 -6.5999e+01 
 7.8425e+00  1.2108e+02  6.2193e+03 -5.4999e+01 
