# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  1.45164e+05
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.6484e+00  1.1858e+02  6.2649e+03 -9.4631e+03 
 7.6520e+00  1.1858e+02 -3.6861e+03 -1.4246e+04 
 7.6557e+00  1.1858e+02 -1.6590e+04 -2.0920e+04 
 7.6593e+00  1.1858e+02 -2.9970e+04 -2.9402e+04 
 7.6630e+00  1.1858e+02 -4.0491e+04 -3.9046e+04 
 7.6667e+00  1.1858e+02 -4.4725e+04 -4.8500e+04 
 7.6703e+00  1.1858e+02 -3.9991e+04 -5.5699e+04 
 7.6740e+00  1.1858e+02 -2.6248e+04 -5.8390e+04 
 7.6777e+00  1.1858e+02 -7.4883e+03 -5.5534e+04 
 7.6813e+00  1.1858e+02  1.0127e+04 -4.8231e+04 
 7.6850e+00  1.1858e+02  2.1620e+04 -3.8744e+04 
 7.6887e+00  1.1858e+02  2.3985e+04 -2.9118e+04 
 7.6923e+00  1.1858e+02  1.7110e+04 -2.0686e+04 
 7.6960e+00  1.1858e+02  3.6577e+03 -1.4071e+04 
 7.6996e+00  1.1858e+02 -1.2298e+04 -9.3435e+03 
  
 7.6300e+00  1.1862e+02  1.8469e+04 -2.4298e+03 
 7.6337e+00  1.1862e+02  3.1639e+04 -2.9903e+03 
 7.6374e+00  1.1862e+02  3.5741e+04 -3.8790e+03 
 7.6410e+00  1.1862e+02  3.0120e+04 -5.3515e+03 
 7.6447e+00  1.1862e+02  2.5489e+04 -7.7969e+03 
 7.6484e+00  1.1862e+02  2.0530e+04 -1.1720e+04 
 7.6520e+00  1.1862e+02  1.0502e+04 -1.7644e+04 
 7.6557e+00  1.1862e+02 -4.5041e+03 -2.5910e+04 
 7.6593e+00  1.1862e+02 -2.2195e+04 -3.6415e+04 
 7.6630e+00  1.1862e+02 -3.9295e+04 -4.8361e+04 
 7.6667e+00  1.1862e+02 -5.0452e+04 -6.0070e+04 
 7.6703e+00  1.1862e+02 -5.1170e+04 -6.8985e+04 
 7.6740e+00  1.1862e+02 -4.0550e+04 -7.2318e+04 
 7.6777e+00  1.1862e+02 -2.2512e+04 -6.8781e+04 
 7.6813e+00  1.1862e+02 -3.3779e+03 -5.9736e+04 
 7.6850e+00  1.1862e+02  1.1083e+04 -4.7985e+04 
 7.6887e+00  1.1862e+02  1.6571e+04 -3.6064e+04 
 7.6923e+00  1.1862e+02  1.1946e+04 -2.5620e+04 
 7.6960e+00  1.1862e+02 -4.6418e+02 -1.7428e+04 
 7.6996e+00  1.1862e+02 -1.6725e+04 -1.1572e+04 
 7.7033e+00  1.1862e+02 -3.1697e+04 -7.7023e+03 
 7.7070e+00  1.1862e+02 -3.9753e+04 -5.2940e+03 
 7.7106e+00  1.1862e+02 -3.8152e+04 -3.8446e+03 
 7.7143e+00  1.1862e+02 -3.0590e+04 -2.9692e+03 
 7.7180e+00  1.1862e+02 -2.4414e+04 -2.4160e+03 
  
 7.6190e+00  1.1867e+02 -1.1260e+04 -1.9669e+03 
 7.6227e+00  1.1867e+02 -1.1152e+04 -2.2452e+03 
 7.6264e+00  1.1867e+02 -9.9125e+03 -2.6008e+03 
 7.6300e+00  1.1867e+02 -2.4446e+03 -3.0842e+03 
 7.6337e+00  1.1867e+02  1.4385e+04 -3.7956e+03 
 7.6374e+00  1.1867e+02  3.1645e+04 -4.9237e+03 
 7.6410e+00  1.1867e+02  3.4413e+04 -6.7927e+03 
 7.6447e+00  1.1867e+02  2.6982e+04 -9.8966e+03 
 7.6484e+00  1.1867e+02  1.9030e+04 -1.4877e+04 
 7.6520e+00  1.1867e+02  7.0758e+03 -2.2396e+04 
 7.6557e+00  1.1867e+02 -1.0612e+04 -3.2888e+04 
 7.6593e+00  1.1867e+02 -3.3591e+04 -4.6222e+04 
 7.6630e+00  1.1867e+02 -5.9533e+04 -6.1384e+04 
 7.6667e+00  1.1867e+02 -8.1889e+04 -7.6246e+04 
 7.6703e+00  1.1867e+02 -9.4040e+04 -8.7563e+04 
 7.6740e+00  1.1867e+02 -9.2517e+04 -9.1794e+04 
 7.6777e+00  1.1867e+02 -7.8175e+04 -8.7304e+04 
 7.6813e+00  1.1867e+02 -5.5725e+04 -7.5823e+04 
 7.6850e+00  1.1867e+02 -3.2625e+04 -6.0908e+04 
 7.6887e+00  1.1867e+02 -1.6004e+04 -4.5776e+04 
 7.6923e+00  1.1867e+02 -9.4668e+03 -3.2520e+04 
 7.6960e+00  1.1867e+02 -1.1847e+04 -2.2121e+04 
 7.6996e+00  1.1867e+02 -1.8978e+04 -1.4689e+04 
 7.7033e+00  1.1867e+02 -2.4908e+04 -9.7766e+03 
 7.7070e+00  1.1867e+02 -2.4080e+04 -6.7197e+03 
 7.7106e+00  1.1867e+02 -1.7165e+04 -4.8800e+03 
 7.7143e+00  1.1867e+02 -1.0669e+04 -3.7688e+03 
 7.7180e+00  1.1867e+02 -8.1467e+03 -3.0666e+03 
 7.7216e+00  1.1867e+02 -1.0261e+04 -2.5883e+03 
 7.7253e+00  1.1867e+02 -1.8991e+04 -2.2357e+03 
 7.7290e+00  1.1867e+02 -2.7007e+04 -1.9593e+03 
  
 7.6117e+00  1.1872e+02 -3.9846e+04 -2.0268e+03 
 7.6154e+00  1.1872e+02 -3.0187e+04 -2.2738e+03 
 7.6190e+00  1.1872e+02 -2.5748e+04 -2.5700e+03 
 7.6227e+00  1.1872e+02 -2.7074e+04 -2.9337e+03 
 7.6264e+00  1.1872e+02 -3.1245e+04 -3.3983e+03 
 7.6300e+00  1.1872e+02 -3.3175e+04 -4.0299e+03 
 7.6337e+00  1.1872e+02 -2.5599e+04 -4.9595e+03 
 7.6374e+00  1.1872e+02 -4.7928e+03 -6.4334e+03 
 7.6410e+00  1.1872e+02  1.6199e+04 -8.8756e+03 
 7.6447e+00  1.1872e+02  2.0849e+04 -1.2931e+04 
 7.6484e+00  1.1872e+02  1.5233e+04 -1.9438e+04 
 7.6520e+00  1.1872e+02  5.5168e+03 -2.9263e+04 
 7.6557e+00  1.1872e+02 -8.1572e+03 -4.2972e+04 
 7.6593e+00  1.1872e+02 -2.7044e+04 -6.0395e+04 
 7.6630e+00  1.1872e+02 -5.0239e+04 -8.0207e+04 
 7.6667e+00  1.1872e+02 -7.3671e+04 -9.9626e+04 
 7.6703e+00  1.1872e+02 -9.2128e+04 -1.1441e+05 
 7.6740e+00  1.1872e+02 -1.0040e+05 -1.1994e+05 
 7.6777e+00  1.1872e+02 -9.4564e+04 -1.1407e+05 
 7.6813e+00  1.1872e+02 -7.5868e+04 -9.9073e+04 
 7.6850e+00  1.1872e+02 -5.1773e+04 -7.9584e+04 
 7.6887e+00  1.1872e+02 -3.0371e+04 -5.9813e+04 
 7.6923e+00  1.1872e+02 -1.6404e+04 -4.2491e+04 
 7.6960e+00  1.1872e+02 -9.4269e+03 -2.8905e+04 
 7.6996e+00  1.1872e+02 -4.7546e+03 -1.9193e+04 
 7.7033e+00  1.1872e+02  2.8059e+03 -1.2774e+04 
 7.7070e+00  1.1872e+02  1.4644e+04 -8.7802e+03 
 7.7106e+00  1.1872e+02  2.5238e+04 -6.3763e+03 
 7.7143e+00  1.1872e+02  2.8922e+04 -4.9244e+03 
 7.7180e+00  1.1872e+02  2.7349e+04 -4.0069e+03 
 7.7216e+00  1.1872e+02  2.0733e+04 -3.3820e+03 
 7.7253e+00  1.1872e+02  7.5237e+03 -2.9212e+03 
 7.7290e+00  1.1872e+02 -4.4727e+03 -2.5600e+03 
 7.7326e+00  1.1872e+02 -1.5059e+04 -2.2655e+03 
