# ***
# *** The fit converged successfully 
# ***
# X2 of the fit  :  2.65176e+05
# Free Parameters:           23
# Data Points    :        13311
#   F2(ppm)     F1(ppm)        Data        Calc 
 7.3479e+00  1.1404e+02 -3.4386e+03 -3.1885e+03 
 7.3516e+00  1.1404e+02 -1.4309e+03 -6.0833e+03 
 7.3552e+00  1.1404e+02  5.8151e+03 -1.0788e+04 
 7.3589e+00  1.1404e+02  1.4886e+04 -1.7475e+04 
 7.3626e+00  1.1404e+02  1.8390e+04 -2.5647e+04 
 7.3662e+00  1.1404e+02  1.0610e+04 -3.3960e+04 
 7.3699e+00  1.1404e+02 -4.8813e+03 -4.0435e+04 
 7.3736e+00  1.1404e+02 -2.9201e+04 -4.3127e+04 
 7.3772e+00  1.1404e+02 -5.6796e+04 -4.1112e+04 
 7.3809e+00  1.1404e+02 -7.8175e+04 -3.5089e+04 
 7.3846e+00  1.1404e+02 -8.8449e+04 -2.6915e+04 
 7.3882e+00  1.1404e+02 -8.6659e+04 -1.8617e+04 
 7.3919e+00  1.1404e+02 -7.4372e+04 -1.1658e+04 
 7.3955e+00  1.1404e+02 -5.4699e+04 -6.6576e+03 
 7.3992e+00  1.1404e+02 -3.1666e+04 -3.5217e+03 
  
 7.3296e+00  1.1409e+02 -2.5094e+04 -3.0256e+02 
 7.3333e+00  1.1409e+02 -1.9231e+04 -3.9433e+02 
 7.3369e+00  1.1409e+02 -1.3234e+04 -5.8660e+02 
 7.3406e+00  1.1409e+02 -1.0016e+04 -1.0185e+03 
 7.3443e+00  1.1409e+02 -8.3873e+03 -1.9671e+03 
 7.3479e+00  1.1409e+02 -4.2259e+03 -3.8971e+03 
 7.3516e+00  1.1409e+02  4.6436e+03 -7.4352e+03 
 7.3552e+00  1.1409e+02  1.9124e+04 -1.3185e+04 
 7.3589e+00  1.1409e+02  3.4360e+04 -2.1358e+04 
 7.3626e+00  1.1409e+02  4.3499e+04 -3.1347e+04 
 7.3662e+00  1.1409e+02  3.9964e+04 -4.1507e+04 
 7.3699e+00  1.1409e+02  2.4776e+04 -4.9421e+04 
 7.3736e+00  1.1409e+02  2.2652e+03 -5.2712e+04 
 7.3772e+00  1.1409e+02 -2.4983e+04 -5.0249e+04 
 7.3809e+00  1.1409e+02 -4.8300e+04 -4.2887e+04 
 7.3846e+00  1.1409e+02 -6.0952e+04 -3.2897e+04 
 7.3882e+00  1.1409e+02 -6.3130e+04 -2.2754e+04 
 7.3919e+00  1.1409e+02 -5.6508e+04 -1.4249e+04 
 7.3955e+00  1.1409e+02 -4.2990e+04 -8.1372e+03 
 7.3992e+00  1.1409e+02 -2.5817e+04 -4.3044e+03 
 7.4029e+00  1.1409e+02 -1.1511e+04 -2.1777e+03 
 7.4065e+00  1.1409e+02  4.1446e+03 -1.1176e+03 
 7.4102e+00  1.1409e+02  1.5414e+04 -6.3071e+02 
 7.4139e+00  1.1409e+02  1.6900e+04 -4.1429e+02 
 7.4175e+00  1.1409e+02  1.1215e+04 -3.1275e+02 
  
 7.3186e+00  1.1414e+02 -2.0113e+04 -2.3595e+02 
 7.3223e+00  1.1414e+02 -2.0316e+04 -2.6950e+02 
 7.3259e+00  1.1414e+02 -2.1811e+04 -3.1327e+02 
 7.3296e+00  1.1414e+02 -2.3657e+04 -3.7785e+02 
 7.3333e+00  1.1414e+02 -2.3799e+04 -4.9245e+02 
 7.3369e+00  1.1414e+02 -2.1901e+04 -7.3256e+02 
 7.3406e+00  1.1414e+02 -1.8562e+04 -1.2719e+03 
 7.3443e+00  1.1414e+02 -1.3217e+04 -2.4565e+03 
 7.3479e+00  1.1414e+02 -5.4974e+03 -4.8669e+03 
 7.3516e+00  1.1414e+02  5.8686e+03 -9.2853e+03 
 7.3552e+00  1.1414e+02  2.0223e+04 -1.6466e+04 
 7.3589e+00  1.1414e+02  3.4222e+04 -2.6673e+04 
 7.3626e+00  1.1414e+02  4.4642e+04 -3.9147e+04 
 7.3662e+00  1.1414e+02  4.6575e+04 -5.1835e+04 
 7.3699e+00  1.1414e+02  3.5475e+04 -6.1718e+04 
 7.3736e+00  1.1414e+02  1.9743e+04 -6.5828e+04 
 7.3772e+00  1.1414e+02  3.6144e+02 -6.2752e+04 
 7.3809e+00  1.1414e+02 -1.7843e+04 -5.3559e+04 
 7.3846e+00  1.1414e+02 -2.7973e+04 -4.1082e+04 
 7.3882e+00  1.1414e+02 -3.0161e+04 -2.8416e+04 
 7.3919e+00  1.1414e+02 -2.6512e+04 -1.7794e+04 
 7.3955e+00  1.1414e+02 -1.9277e+04 -1.0162e+04 
 7.3992e+00  1.1414e+02 -1.1323e+04 -5.3755e+03 
 7.4029e+00  1.1414e+02 -3.3828e+02 -2.7196e+03 
 7.4065e+00  1.1414e+02  9.6029e+03 -1.3957e+03 
 7.4102e+00  1.1414e+02  1.1352e+04 -7.8765e+02 
 7.4139e+00  1.1414e+02  8.9914e+03 -5.1737e+02 
 7.4175e+00  1.1414e+02  6.5669e+03 -3.9058e+02 
 7.4212e+00  1.1414e+02  2.8644e+03 -3.2113e+02 
 7.4249e+00  1.1414e+02 -1.6058e+03 -2.7520e+02 
 7.4285e+00  1.1414e+02 -4.8522e+03 -2.4047e+02 
  
 7.3113e+00  1.1419e+02 -2.6195e+04 -2.3817e+02 
 7.3149e+00  1.1419e+02 -2.4752e+04 -2.6734e+02 
 7.3186e+00  1.1419e+02 -2.2395e+04 -3.0230e+02 
 7.3223e+00  1.1419e+02 -2.1974e+04 -3.4529e+02 
 7.3259e+00  1.1419e+02 -2.4146e+04 -4.0138e+02 
 7.3296e+00  1.1419e+02 -2.9013e+04 -4.8411e+02 
 7.3333e+00  1.1419e+02 -3.4003e+04 -6.3094e+02 
 7.3369e+00  1.1419e+02 -3.5113e+04 -9.3859e+02 
 7.3406e+00  1.1419e+02 -3.0402e+04 -1.6296e+03 
 7.3443e+00  1.1419e+02 -2.1316e+04 -3.1474e+03 
 7.3479e+00  1.1419e+02 -1.3259e+04 -6.2356e+03 
 7.3516e+00  1.1419e+02 -6.6700e+03 -1.1897e+04 
 7.3552e+00  1.1419e+02 -2.6705e+03 -2.1097e+04 
 7.3589e+00  1.1419e+02 -1.0003e+03 -3.4174e+04 
 7.3626e+00  1.1419e+02  1.3436e+02 -5.0156e+04 
 7.3662e+00  1.1419e+02  3.8713e+02 -6.6413e+04 
 7.3699e+00  1.1419e+02 -8.0333e+03 -7.9076e+04 
 7.3736e+00  1.1419e+02 -1.7366e+04 -8.4342e+04 
 7.3772e+00  1.1419e+02 -2.5104e+04 -8.0401e+04 
 7.3809e+00  1.1419e+02 -3.0862e+04 -6.8621e+04 
 7.3846e+00  1.1419e+02 -3.1169e+04 -5.2636e+04 
 7.3882e+00  1.1419e+02 -2.5151e+04 -3.6408e+04 
 7.3919e+00  1.1419e+02 -1.5987e+04 -2.2799e+04 
 7.3955e+00  1.1419e+02 -8.2932e+03 -1.3020e+04 
 7.3992e+00  1.1419e+02 -5.0916e+03 -6.8873e+03 
 7.4029e+00  1.1419e+02  9.2103e+02 -3.4845e+03 
 7.4065e+00  1.1419e+02 -8.2595e+02 -1.7882e+03 
 7.4102e+00  1.1419e+02 -9.5063e+03 -1.0092e+03 
 7.4139e+00  1.1419e+02 -1.4091e+04 -6.6288e+02 
 7.4175e+00  1.1419e+02 -1.2914e+04 -5.0042e+02 
 7.4212e+00  1.1419e+02 -9.4175e+03 -4.1145e+02 
 7.4249e+00  1.1419e+02 -5.6265e+03 -3.5260e+02 
 7.4285e+00  1.1419e+02 -2.3489e+03 -3.0810e+02 
 7.4322e+00  1.1419e+02  8.7214e+02 -2.7213e+02 
 7.4359e+00  1.1419e+02  5.3737e+03 -2.4219e+02 
  
 7.3040e+00  1.1424e+02 -1.2112e+04 -2.5096e+02 
 7.3076e+00  1.1424e+02 -1.9510e+04 -2.7843e+02 
 7.3113e+00  1.1424e+02 -2.4704e+04 -3.1061e+02 
 7.3149e+00  1.1424e+02 -2.6283e+04 -3.4866e+02 
 7.3186e+00  1.1424e+02 -2.5803e+04 -3.9425e+02 
 7.3223e+00  1.1424e+02 -2.6540e+04 -4.5032e+02 
 7.3259e+00  1.1424e+02 -3.0230e+04 -5.2347e+02 
 7.3296e+00  1.1424e+02 -3.6851e+04 -6.3136e+02 
 7.3333e+00  1.1424e+02 -4.4002e+04 -8.2286e+02 
 7.3369e+00  1.1424e+02 -4.6140e+04 -1.2241e+03 
 7.3406e+00  1.1424e+02 -4.0166e+04 -2.1253e+03 
 7.3443e+00  1.1424e+02 -2.9206e+04 -4.1047e+03 
 7.3479e+00  1.1424e+02 -1.9515e+04 -8.1323e+03 
 7.3516e+00  1.1424e+02 -1.1238e+04 -1.5515e+04 
 7.3552e+00  1.1424e+02 -5.2708e+03 -2.7514e+04 
 7.3589e+00  1.1424e+02  1.9049e+03 -4.4569e+04 
 7.3626e+00  1.1424e+02  1.3127e+04 -6.5413e+04 
 7.3662e+00  1.1424e+02  2.8306e+04 -8.6614e+04 
 7.3699e+00  1.1424e+02  3.8109e+04 -1.0313e+05 
 7.3736e+00  1.1424e+02  3.8144e+04 -1.1000e+05 
 7.3772e+00  1.1424e+02  3.2835e+04 -1.0486e+05 
 7.3809e+00  1.1424e+02  2.3055e+04 -8.9494e+04 
 7.3846e+00  1.1424e+02  1.1066e+04 -6.8647e+04 
 7.3882e+00  1.1424e+02  3.9549e+03 -4.7482e+04 
 7.3919e+00  1.1424e+02  2.4880e+03 -2.9733e+04 
 7.3955e+00  1.1424e+02  1.5501e+03 -1.6980e+04 
 7.3992e+00  1.1424e+02 -2.9589e+03 -8.9822e+03 
 7.4029e+00  1.1424e+02 -9.2386e+03 -4.5443e+03 
 7.4065e+00  1.1424e+02 -2.2634e+04 -2.3322e+03 
 7.4102e+00  1.1424e+02 -3.4820e+04 -1.3161e+03 
 7.4139e+00  1.1424e+02 -3.8133e+04 -8.6451e+02 
 7.4175e+00  1.1424e+02 -3.4562e+04 -6.5263e+02 
 7.4212e+00  1.1424e+02 -2.6878e+04 -5.3660e+02 
 7.4249e+00  1.1424e+02 -1.8038e+04 -4.5985e+02 
 7.4285e+00  1.1424e+02 -1.0519e+04 -4.0181e+02 
 7.4322e+00  1.1424e+02 -4.9987e+03 -3.5490e+02 
 7.4359e+00  1.1424e+02 -8.8056e+02 -3.1586e+02 
 7.4395e+00  1.1424e+02  2.7339e+03 -2.8288e+02 
 7.4432e+00  1.1424e+02  5.2686e+03 -2.5477e+02 
  
 7.3003e+00  1.1429e+02  2.2766e+03 -2.5904e+02 
 7.3040e+00  1.1429e+02  2.7561e+02 -2.8598e+02 
 7.3076e+00  1.1429e+02 -4.2734e+03 -3.1728e+02 
 7.3113e+00  1.1429e+02 -9.5514e+03 -3.5396e+02 
 7.3149e+00  1.1429e+02 -1.3451e+04 -3.9732e+02 
 7.3186e+00  1.1429e+02 -1.6049e+04 -4.4927e+02 
 7.3223e+00  1.1429e+02 -1.9586e+04 -5.1317e+02 
 7.3259e+00  1.1429e+02 -2.5954e+04 -5.9652e+02 
 7.3296e+00  1.1429e+02 -3.3828e+04 -7.1947e+02 
 7.3333e+00  1.1429e+02 -4.0509e+04 -9.3769e+02 
 7.3369e+00  1.1429e+02 -4.1748e+04 -1.3949e+03 
 7.3406e+00  1.1429e+02 -3.5561e+04 -2.4219e+03 
 7.3443e+00  1.1429e+02 -2.4872e+04 -4.6775e+03 
 7.3479e+00  1.1429e+02 -9.7087e+03 -9.2671e+03 
 7.3516e+00  1.1429e+02  7.7641e+03 -1.7681e+04 
 7.3552e+00  1.1429e+02  2.6192e+04 -3.1353e+04 
 7.3589e+00  1.1429e+02  5.0297e+04 -5.0789e+04 
 7.3626e+00  1.1429e+02  8.0025e+04 -7.4541e+04 
 7.3662e+00  1.1429e+02  1.1197e+05 -9.8702e+04 
 7.3699e+00  1.1429e+02  1.4174e+05 -1.1752e+05 
 7.3736e+00  1.1429e+02  1.5014e+05 -1.2535e+05 
 7.3772e+00  1.1429e+02  1.4010e+05 -1.1949e+05 
 7.3809e+00  1.1429e+02  1.1694e+05 -1.0198e+05 
 7.3846e+00  1.1429e+02  8.5330e+04 -7.8226e+04 
 7.3882e+00  1.1429e+02  5.6131e+04 -5.4109e+04 
 7.3919e+00  1.1429e+02  3.5614e+04 -3.3883e+04 
 7.3955e+00  1.1429e+02  2.1389e+04 -1.9350e+04 
 7.3992e+00  1.1429e+02  7.9253e+03 -1.0236e+04 
 7.4029e+00  1.1429e+02 -1.1802e+04 -5.1785e+03 
 7.4065e+00  1.1429e+02 -2.8673e+04 -2.6576e+03 
 7.4102e+00  1.1429e+02 -3.6966e+04 -1.4998e+03 
 7.4139e+00  1.1429e+02 -3.8746e+04 -9.8515e+02 
 7.4175e+00  1.1429e+02 -3.6818e+04 -7.4371e+02 
 7.4212e+00  1.1429e+02 -3.0653e+04 -6.1148e+02 
 7.4249e+00  1.1429e+02 -2.2319e+04 -5.2403e+02 
 7.4285e+00  1.1429e+02 -1.4187e+04 -4.5789e+02 
 7.4322e+00  1.1429e+02 -7.5606e+03 -4.0443e+02 
 7.4359e+00  1.1429e+02 -3.5434e+03 -3.5993e+02 
