#
#       Peak Name  Overlap_group
#          46N-HN              6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.251     7.527
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2325174e+02  4.2982581e-05 
# w1(Hz)        1.2435634e+01  8.3000030e-03 
# g1            1.4817904e+00  4.7268057e-03 
# f02(ppm)      7.5277305e+00  8.2415950e-06 
# w2(Hz)        2.1578773e+01  1.8243704e-02 
# g2            8.0606657e-01  4.3274914e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.1845441e+04  1.7463493e+02
   4.000e+01    5.2979344e+04  1.4310645e+02
   2.000e+00    4.2561168e+04  1.2766698e+02
   3.600e+01    5.2679546e+04  1.4262116e+02
   4.000e+00    4.3307096e+04  1.2875623e+02
   3.200e+01    5.2692351e+04  1.4254769e+02
   6.000e+00    4.3551354e+04  1.2905649e+02
   2.800e+01    5.1464159e+04  1.4074939e+02
   8.000e+00    4.4151677e+04  1.2994370e+02
   2.400e+01    5.0680359e+04  1.3949133e+02
   1.000e+01    4.5453883e+04  1.3180262e+02
   2.000e+01    4.9451565e+04  1.3763051e+02
   1.200e+01    4.7210801e+04  1.3426911e+02
   1.600e+01    4.7412880e+04  1.3472655e+02
   3.600e+01    5.2946823e+04  1.4294223e+02
   2.400e+01    5.0732519e+04  1.3954722e+02
   8.000e+00    4.4240026e+04  1.3006593e+02
