#Offset (Hz)        Intensity    Uncertainty
  -1.200e+04    1.1998053e+03  2.9619410e+00
  -1.025e+03    5.2275154e+02  2.0968068e+00
  -9.750e+02    5.2172276e+02  2.0957959e+00
  -9.250e+02    5.2839050e+02  2.1021318e+00
  -8.750e+02    5.1572668e+02  2.0902665e+00
  -8.250e+02    5.0762604e+02  2.0828490e+00
  -7.750e+02    4.9579940e+02  2.0720994e+00
  -7.250e+02    4.8154798e+02  2.0594761e+00
  -6.750e+02    4.6390513e+02  2.0441871e+00
  -6.250e+02    4.2941231e+02  2.0157430e+00
  -5.750e+02    3.5992649e+02  1.9640491e+00
  -5.250e+02    2.4861970e+02  1.8982452e+00
  -4.750e+02    1.4572294e+02  1.8577275e+00
  -4.250e+02    5.0097114e+01  1.8387203e+00
  -3.750e+02    6.7077277e+01  1.8407511e+00
  -3.250e+02    1.3167303e+02  1.8537745e+00
  -2.750e+02    2.3015603e+02  1.8894845e+00
  -2.250e+02    2.9775960e+02  1.9245907e+00
  -1.750e+02    3.2795374e+02  1.9429350e+00
  -1.250e+02    3.2955907e+02  1.9438797e+00
  -7.500e+01    3.2321126e+02  1.9399686e+00
  -2.500e+01    2.9079956e+02  1.9206166e+00
   2.500e+01    2.1908386e+02  1.8845601e+00
   7.500e+01    1.6143519e+02  1.8626106e+00
   1.250e+02    1.5559456e+02  1.8607289e+00
   1.750e+02    2.1060982e+02  1.8809091e+00
   2.250e+02    3.0309847e+02  1.9277618e+00
   2.750e+02    3.9370130e+02  1.9881936e+00
   3.250e+02    4.4660772e+02  2.0297290e+00
   3.750e+02    4.7522731e+02  2.0539216e+00
   4.250e+02    5.0194518e+02  2.0776525e+00
   4.750e+02    5.0820357e+02  2.0834456e+00
   5.250e+02    5.0567756e+02  2.0810474e+00
   5.750e+02    5.1730795e+02  2.0917811e+00
   6.250e+02    5.2523715e+02  2.0991617e+00
   6.750e+02    5.3332539e+02  2.1067934e+00
   7.250e+02    5.2425886e+02  2.0982329e+00
   7.750e+02    5.3099405e+02  2.1045805e+00
   8.250e+02    5.2817201e+02  2.1018333e+00
   8.750e+02    5.3156994e+02  2.1051264e+00
   9.250e+02    5.3527333e+02  2.1086664e+00
   9.750e+02    5.2960556e+02  2.1032179e+00
   1.025e+03    5.3991810e+02  2.1130719e+00
