#Offset (Hz)        Intensity    Uncertainty
  -1.200e+04    6.4278670e+02  1.8396591e+01
  -1.025e+03    8.9805073e+01  7.4275587e+00
  -9.750e+02    1.2909430e+02  7.6667152e+00
  -9.250e+02    9.2595851e+01  7.4365417e+00
  -8.750e+02    1.1180111e+02  7.5810347e+00
  -8.250e+02    1.0210554e+02  7.6534054e+00
  -7.750e+02    9.5558698e+01  7.4800033e+00
  -7.250e+02    7.3471262e+01  7.3995058e+00
  -6.750e+02    1.1634552e+02  7.6758754e+00
  -6.250e+02    7.4819613e+01  7.3083829e+00
  -5.750e+02    7.3974506e+01  7.3369967e+00
  -5.250e+02    1.2397117e+02  7.6967250e+00
  -4.750e+02    8.0909047e+01  7.4203530e+00
  -4.250e+02    1.2416509e+02  7.6013100e+00
  -3.750e+02    7.3542457e+01  7.3409964e+00
  -3.250e+02    7.3164730e+01  7.1476797e+00
  -2.750e+02    5.7221506e+01  7.0042299e+00
  -2.250e+02    6.4914090e+01  6.9629189e+00
  -1.750e+02    2.6349596e+01  6.6652387e+00
  -1.250e+02    1.0065645e+01  6.4076166e+00
  -7.500e+01   -1.5591212e+00  6.3186707e+00
  -2.500e+01    3.2519179e+00  6.3304826e+00
   2.500e+01    2.0761827e+01  6.3461827e+00
   7.500e+01    2.9644749e+01  6.4406884e+00
   1.250e+02    2.2328306e+01  6.4276210e+00
   1.750e+02   -7.3681282e+00  6.4154714e+00
   2.250e+02    7.1964830e+00  6.2845106e+00
   2.750e+02    1.0103797e+01  6.2531442e+00
   3.250e+02   -6.2883128e+00  6.2450829e+00
   3.750e+02    3.2335078e-01  6.2512555e+00
   4.250e+02   -2.6095786e+01  6.3271812e+00
   4.750e+02    4.6560851e-01  6.4325658e+00
   5.250e+02    3.5090420e+01  6.6906433e+00
   5.750e+02    2.0309270e+01  6.9011515e+00
   6.250e+02    9.4221959e+01  7.2413417e+00
   6.750e+02    4.1517253e+01  7.0925946e+00
   7.250e+02    7.9691988e+01  7.3415499e+00
   7.750e+02    9.5520349e+01  7.4381592e+00
   8.250e+02    1.2123584e+02  7.6062537e+00
   8.750e+02    1.1729501e+02  7.5229730e+00
   9.250e+02    1.0594417e+02  7.4750280e+00
   9.750e+02    1.0619295e+02  7.5430629e+00
   1.025e+03    1.0617971e+02  7.6064024e+00
