#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    3.1006778e+04  1.1827163e+02
   3.000e+01    2.7989186e+04  1.1474086e+02
   1.000e+00    2.8130329e+04  1.1490026e+02
   2.700e+01    2.8105612e+04  1.1487231e+02
   2.000e+00    2.8196377e+04  1.1497506e+02
   2.400e+01    2.8005255e+04  1.1475898e+02
   3.000e+00    2.8272184e+04  1.1506105e+02
   2.100e+01    2.8153806e+04  1.1492683e+02
   4.000e+00    2.8119061e+04  1.1488752e+02
   1.800e+01    2.8394738e+04  1.1520043e+02
   5.000e+00    2.8264885e+04  1.1505276e+02
   1.500e+01    2.8303344e+04  1.1509645e+02
   6.000e+00    2.8430287e+04  1.1524094e+02
   1.200e+01    2.8488198e+04  1.1530702e+02
   7.000e+00    2.8316993e+04  1.1511196e+02
   1.000e+01    2.8149971e+04  1.1492249e+02
   8.000e+00    2.8253158e+04  1.1503945e+02
   4.000e+00    2.8343307e+04  1.1514189e+02
   1.000e+00    2.8322395e+04  1.1511810e+02
   2.700e+01    2.8358462e+04  1.1515913e+02
