#
#       Peak Name  Conv_flg Overlap_flg
#          30N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   126.120     9.121
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2611782e+02  1.0511324e-04
# w1(Hz)        1.3939463e+01  1.6811707e-02
# g1            7.2058633e-01  5.4942500e-03
# f02(ppm)      9.1202188e+00  1.3055869e-05
# w2(Hz)        1.6602052e+01  2.1399096e-02
# g2            5.1750933e-01  4.5424305e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.2313751e+04  1.2510886e+02
   3.000e+01    3.0250362e+04  1.2273887e+02
   1.000e+00    2.8434721e+04  1.2074770e+02
   2.700e+01    3.0152686e+04  1.2262946e+02
   2.000e+00    2.8953531e+04  1.2130739e+02
   2.400e+01    3.0028983e+04  1.2249127e+02
   3.000e+00    2.9717449e+04  1.2214507e+02
   2.100e+01    2.9825730e+04  1.2226510e+02
   4.000e+00    2.9751807e+04  1.2218313e+02
   1.800e+01    2.9829249e+04  1.2226901e+02
   5.000e+00    2.9625134e+04  1.2204299e+02
   1.500e+01    2.9864094e+04  1.2230771e+02
   6.000e+00    2.9932486e+04  1.2238375e+02
   1.200e+01    3.0042575e+04  1.2250643e+02
   7.000e+00    2.9638130e+04  1.2205735e+02
   1.000e+01    2.9773998e+04  1.2220772e+02
   8.000e+00    2.9808626e+04  1.2224612e+02
   4.000e+00    2.9662161e+04  1.2208391e+02
   1.000e+00    2.8531596e+04  1.2085164e+02
   2.700e+01    3.0167555e+04  1.2264610e+02
