#
#       Peak Name  Overlap_group
#           5N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   124.514     8.346
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2451446e+02  2.9098923e-05 
# w1(Hz)        1.2403955e+01  6.0231728e-03 
# g1            1.4282324e+00  3.3040594e-03 
# f02(ppm)      8.3459169e+00  4.5277416e-06 
# w2(Hz)        1.8567627e+01  9.7367439e-03 
# g2            1.1049141e+00  2.7487152e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    4.7314303e+04  7.3525511e+01
   4.000e+01    3.5457799e+04  6.3924044e+01
   2.000e+00    3.5257798e+04  6.3775590e+01
   3.600e+01    3.5256119e+04  6.3769822e+01
   4.000e+00    3.4982392e+04  6.3567202e+01
   3.200e+01    3.5097631e+04  6.3659870e+01
   6.000e+00    3.4862644e+04  6.3482409e+01
   2.800e+01    3.5158203e+04  6.3702468e+01
   8.000e+00    3.5090396e+04  6.3650553e+01
   2.400e+01    3.5268770e+04  6.3784753e+01
   1.000e+01    3.5090209e+04  6.3651293e+01
   2.000e+01    3.5200933e+04  6.3733526e+01
   1.200e+01    3.5209657e+04  6.3738438e+01
   1.600e+01    3.5290964e+04  6.3797966e+01
   3.600e+01    3.5444571e+04  6.3909615e+01
   2.400e+01    3.5114836e+04  6.3673800e+01
   8.000e+00    3.5022665e+04  6.3600899e+01
