#
#       Peak Name  Overlap_group
#          50N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   108.509     7.305
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.0850929e+02  7.3359600e-05 
# w1(Hz)        1.9551855e+01  1.9542162e-02 
# g1            4.2463750e-01  2.8368475e-03 
# f02(ppm)      7.3056938e+00  9.6049158e-06 
# w2(Hz)        2.5789252e+01  2.3897810e-02 
# g2            5.5584074e-01  2.9504556e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.1393667e+04  8.6070069e+01
   4.000e+01    3.4721088e+04  7.2192083e+01
   2.000e+00    2.0274139e+04  6.3217559e+01
   3.600e+01    3.4199726e+04  7.1810296e+01
   4.000e+00    2.1021058e+04  6.3589468e+01
   3.200e+01    3.3160219e+04  7.1060316e+01
   6.000e+00    2.1832950e+04  6.4006810e+01
   2.800e+01    3.2172798e+04  7.0363136e+01
   8.000e+00    2.2551488e+04  6.4386564e+01
   2.400e+01    3.0989617e+04  6.9545969e+01
   1.000e+01    2.3698824e+04  6.5014065e+01
   2.000e+01    2.8748518e+04  6.8058522e+01
   1.200e+01    2.4683067e+04  6.5571730e+01
   1.600e+01    2.7361042e+04  6.7177208e+01
   3.600e+01    3.4306600e+04  7.1888778e+01
   2.400e+01    3.0599546e+04  6.9281144e+01
   8.000e+00    2.2778704e+04  6.4508452e+01
