#
#       Peak Name  Overlap_group
#          69N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   113.685     7.750
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1368247e+02  5.5417817e-04 
# w1(Hz)        3.5447809e+00  4.7478522e-01 
# g1           -9.7060521e-01  2.3062361e-01 
# f02(ppm)      7.7502840e+00  1.1074204e-04 
# w2(Hz)        1.9863302e+01  2.4219331e-01 
# g2            1.0180866e+00  5.9767084e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.2468010e+04  2.4724125e+03
   4.000e+01    6.1323208e+04  2.2222846e+03
   2.000e+00    5.8221872e+04  2.1898307e+03
   3.600e+01    6.0988403e+04  2.2187233e+03
   4.000e+00    5.7236971e+04  2.1797797e+03
   3.200e+01    6.0741742e+04  2.2161084e+03
   6.000e+00    5.7139933e+04  2.1787962e+03
   2.800e+01    6.0140960e+04  2.2097709e+03
   8.000e+00    5.8249509e+04  2.1901145e+03
   2.400e+01    6.0339935e+04  2.2118649e+03
   1.000e+01    5.8954016e+04  2.1973830e+03
   2.000e+01    5.9287466e+04  2.2008452e+03
   1.200e+01    5.7643325e+04  2.1839114e+03
   1.600e+01    5.9256989e+04  2.2005282e+03
   3.600e+01    6.0229398e+04  2.2107010e+03
   2.400e+01    5.9978027e+04  2.2080600e+03
   8.000e+00    5.8384247e+04  2.1914997e+03
