#
#       Peak Name  Overlap_group
#          25N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.602     7.169
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1760186e+02  3.5576279e-05 
# w1(Hz)        1.3004838e+01  7.6192953e-03 
# g1            1.2102943e+00  3.3845802e-03 
# f02(ppm)      7.1695279e+00  7.6012568e-06 
# w2(Hz)        2.5007889e+01  1.9552318e-02 
# g2            4.6333705e-01  2.2391438e-03 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    5.6787905e+04  8.0583444e+01
   4.000e+01    3.4100142e+04  6.1362838e+01
   2.000e+00    2.0846250e+04  5.2933912e+01
   3.600e+01    3.3313446e+04  6.0788890e+01
   4.000e+00    2.1522457e+04  5.3290430e+01
   3.200e+01    3.2818959e+04  6.0432972e+01
   6.000e+00    2.2330991e+04  5.3730230e+01
   2.800e+01    3.1802626e+04  5.9707664e+01
   8.000e+00    2.2630254e+04  5.3892145e+01
   2.400e+01    3.0008121e+04  5.8468854e+01
   1.000e+01    2.3681109e+04  5.4489178e+01
   2.000e+01    2.8511390e+04  5.7470114e+01
   1.200e+01    2.4828097e+04  5.5160898e+01
   1.600e+01    2.7340645e+04  5.6711793e+01
   3.600e+01    3.3205400e+04  6.0709684e+01
   2.400e+01    3.0045738e+04  5.8491872e+01
   8.000e+00    2.2566427e+04  5.3858703e+01
