#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.5207180e+07  1.5207180e+05
   4.000e+01    3.2817094e+06  3.2817094e+04
   1.000e+00    3.1661349e+06  3.1661349e+04
   3.600e+01    3.2938752e+06  3.2938752e+04
   2.000e+00    3.1387620e+06  3.1387620e+04
   3.200e+01    3.3014788e+06  3.3014788e+04
   3.000e+00    3.1524484e+06  3.1524484e+04
   3.000e+01    3.3318931e+06  3.3318931e+04
   4.000e+00    3.1935078e+06  3.1935078e+04
   2.800e+01    3.2908338e+06  3.2908338e+04
   5.000e+00    3.1144305e+06  3.1144305e+04
   2.600e+01    3.3090824e+06  3.3090824e+04
   6.000e+00    3.1722177e+06  3.1722177e+04
   2.400e+01    3.2117564e+06  3.2117564e+04
   7.000e+00    3.1904664e+06  3.1904664e+04
   2.200e+01    3.2619401e+06  3.2619401e+04
   8.000e+00    3.1919871e+06  3.1919871e+04
   2.000e+01    3.2254429e+06  3.2254429e+04
   9.000e+00    3.1615727e+06  3.1615727e+04
   1.800e+01    3.2862716e+06  3.2862716e+04
   1.000e+01    3.1859042e+06  3.1859042e+04
   1.600e+01    3.2619401e+06  3.2619401e+04
   1.100e+01    3.1676556e+06  3.1676556e+04
   1.400e+01    3.2087150e+06  3.2087150e+04
   1.200e+01    3.1737385e+06  3.1737385e+04
   1.000e+00    3.1113890e+06  3.1113890e+04
   4.000e+01    3.2665023e+06  3.2665023e+04
   2.000e+00    3.1341998e+06  3.1341998e+04
   3.600e+01    3.3106031e+06  3.3106031e+04
