#    OFFSETS               I           I_err
    -1321.34    1.720816e+07    5.334831e+05
   -1297.021    1.700414e+07    5.334831e+05
   -1272.702    1.624455e+07    5.334831e+05
   -1248.383    1.791442e+07    5.334831e+05
   -1224.063    1.629291e+07    5.334831e+05
   -1199.744    1.827898e+07    5.334831e+05
   -1175.425    1.676527e+07    5.334831e+05
   -1151.106    1.793503e+07    5.334831e+05
   -1126.787    1.794413e+07    5.334831e+05
   -1102.468    1.796810e+07    5.334831e+05
   -1078.149    1.772037e+07    5.334831e+05
   -1053.829    1.702025e+07    5.334831e+05
    -1029.51    1.772654e+07    5.334831e+05
   -1005.191    1.733532e+07    5.334831e+05
    -980.872    1.820101e+07    5.334831e+05
   -956.5529    1.808342e+07    5.334831e+05
   -932.2337    1.844184e+07    5.334831e+05
   -907.9146    1.684090e+07    5.334831e+05
   -883.5955    1.748253e+07    5.334831e+05
    -11000.0    3.455565e+07    5.334831e+05
   -859.2763    1.754984e+07    5.334831e+05
   -834.9572    1.716184e+07    5.334831e+05
    -810.638    1.742726e+07    5.334831e+05
   -786.3189    1.788717e+07    5.334831e+05
   -761.9997    1.661432e+07    5.334831e+05
   -737.6806    1.724330e+07    5.334831e+05
   -713.3615    1.702157e+07    5.334831e+05
   -689.0423    1.648710e+07    5.334831e+05
   -664.7232    1.801150e+07    5.334831e+05
    -640.404    1.747842e+07    5.334831e+05
   -616.0849    1.678213e+07    5.334831e+05
   -591.7658    1.776510e+07    5.334831e+05
   -567.4466    1.670174e+07    5.334831e+05
   -543.1275    1.748711e+07    5.334831e+05
   -518.8083    1.752121e+07    5.334831e+05
   -494.4892    1.781169e+07    5.334831e+05
   -470.1701    1.799888e+07    5.334831e+05
   -445.8509    1.710499e+07    5.334831e+05
   -421.5318    1.708930e+07    5.334831e+05
    -11000.0    3.245819e+07    5.334831e+05
   -397.2126    1.660055e+07    5.334831e+05
   -372.8935    1.740990e+07    5.334831e+05
   -348.5744    1.699503e+07    5.334831e+05
   -324.2552    1.737008e+07    5.334831e+05
   -299.9361    1.736349e+07    5.334831e+05
   -275.6169    1.742568e+07    5.334831e+05
   -251.2978    1.751154e+07    5.334831e+05
   -226.9786    1.722316e+07    5.334831e+05
   -202.6595    1.699506e+07    5.334831e+05
   -178.3404    1.701337e+07    5.334831e+05
   -154.0212    1.717269e+07    5.334831e+05
   -129.7021    1.655231e+07    5.334831e+05
   -105.3829    1.730007e+07    5.334831e+05
    -81.0638    1.681582e+07    5.334831e+05
   -56.74466    1.776607e+07    5.334831e+05
   -32.42552    1.727837e+07    5.334831e+05
    -8.10638    1.684684e+07    5.334831e+05
    16.21276    1.594875e+07    5.334831e+05
     40.5319    1.605285e+07    5.334831e+05
    -11000.0    3.475915e+07    5.334831e+05
    64.85104    1.423423e+07    5.334831e+05
    89.17018    1.293221e+07    5.334831e+05
    113.4893    7.881066e+06    5.334831e+05
    137.8085    1.905545e+05    5.334831e+05
    162.1276    4.024009e+05    5.334831e+05
    186.4467    1.268140e+06    5.334831e+05
    210.7659    1.383016e+06    5.334831e+05
     235.085    4.588305e+06    5.334831e+05
    259.4042    1.170469e+07    5.334831e+05
    283.7233    1.362674e+07    5.334831e+05
    308.0425    1.599415e+07    5.334831e+05
    332.3616    1.583654e+07    5.334831e+05
    356.6807    1.705472e+07    5.334831e+05
    380.9999    1.552634e+07    5.334831e+05
     405.319    1.704596e+07    5.334831e+05
    429.6382    1.660350e+07    5.334831e+05
    453.9573    1.622458e+07    5.334831e+05
    478.2764    1.718652e+07    5.334831e+05
    502.5956    1.653437e+07    5.334831e+05
    -11000.0    3.448748e+07    5.334831e+05
    526.9147    1.693161e+07    5.334831e+05
    551.2339    1.637126e+07    5.334831e+05
     575.553    1.715659e+07    5.334831e+05
    599.8721    1.645545e+07    5.334831e+05
    624.1913    1.743401e+07    5.334831e+05
    648.5104    1.728815e+07    5.334831e+05
    672.8296    1.676317e+07    5.334831e+05
    697.1487    1.730658e+07    5.334831e+05
    721.4678    1.794343e+07    5.334831e+05
     745.787    1.736472e+07    5.334831e+05
    770.1061    1.835016e+07    5.334831e+05
    794.4253    1.757435e+07    5.334831e+05
    818.7444    1.685285e+07    5.334831e+05
    843.0636    1.683456e+07    5.334831e+05
    867.3827    1.738084e+07    5.334831e+05
    891.7018    1.789009e+07    5.334831e+05
     916.021    1.775020e+07    5.334831e+05
    940.3401    1.684464e+07    5.334831e+05
    964.6593    1.678197e+07    5.334831e+05
    -11000.0    3.391281e+07    5.334831e+05
    988.9784    1.678564e+07    5.334831e+05
    1013.298    1.792235e+07    5.334831e+05
    1037.617    1.871756e+07    5.334831e+05
    1061.936    1.887417e+07    5.334831e+05
    1086.255    1.749008e+07    5.334831e+05
    1110.574    1.686007e+07    5.334831e+05
