#    OFFSETS               I           I_err
    -1321.34    1.634204e+07    4.814961e+05
   -1297.021    1.505424e+07    4.814961e+05
   -1272.702    1.695918e+07    4.814961e+05
   -1248.383    1.586507e+07    4.814961e+05
   -1224.063    1.642181e+07    4.814961e+05
   -1199.744    1.585912e+07    4.814961e+05
   -1175.425    1.555495e+07    4.814961e+05
   -1151.106    1.604008e+07    4.814961e+05
   -1126.787    1.520264e+07    4.814961e+05
   -1102.468    1.563524e+07    4.814961e+05
   -1078.149    1.589940e+07    4.814961e+05
   -1053.829    1.547296e+07    4.814961e+05
    -1029.51    1.630422e+07    4.814961e+05
   -1005.191    1.534136e+07    4.814961e+05
    -980.872    1.502829e+07    4.814961e+05
   -956.5529    1.554088e+07    4.814961e+05
   -932.2337    1.645129e+07    4.814961e+05
   -907.9146    1.575911e+07    4.814961e+05
   -883.5955    1.619636e+07    4.814961e+05
    -11000.0    2.996393e+07    4.814961e+05
   -859.2763    1.616412e+07    4.814961e+05
   -834.9572    1.607154e+07    4.814961e+05
    -810.638    1.606141e+07    4.814961e+05
   -786.3189    1.603667e+07    4.814961e+05
   -761.9997    1.578480e+07    4.814961e+05
   -737.6806    1.596580e+07    4.814961e+05
   -713.3615    1.577492e+07    4.814961e+05
   -689.0423    1.507939e+07    4.814961e+05
   -664.7232    1.536928e+07    4.814961e+05
    -640.404    1.521929e+07    4.814961e+05
   -616.0849    1.542874e+07    4.814961e+05
   -591.7658    1.585485e+07    4.814961e+05
   -567.4466    1.582361e+07    4.814961e+05
   -543.1275    1.661066e+07    4.814961e+05
   -518.8083    1.604909e+07    4.814961e+05
   -494.4892    1.554443e+07    4.814961e+05
   -470.1701    1.569694e+07    4.814961e+05
   -445.8509    1.649530e+07    4.814961e+05
   -421.5318    1.546466e+07    4.814961e+05
    -11000.0    2.853868e+07    4.814961e+05
   -397.2126    1.615398e+07    4.814961e+05
   -372.8935    1.561487e+07    4.814961e+05
   -348.5744    1.530304e+07    4.814961e+05
   -324.2552    1.621139e+07    4.814961e+05
   -299.9361    1.516334e+07    4.814961e+05
   -275.6169    1.559187e+07    4.814961e+05
   -251.2978    1.526425e+07    4.814961e+05
   -226.9786    1.539258e+07    4.814961e+05
   -202.6595    1.518264e+07    4.814961e+05
   -178.3404    1.526036e+07    4.814961e+05
   -154.0212    1.523587e+07    4.814961e+05
   -129.7021    1.482221e+07    4.814961e+05
   -105.3829    1.517359e+07    4.814961e+05
    -81.0638    1.412714e+07    4.814961e+05
   -56.74466    1.309340e+07    4.814961e+05
   -32.42552    1.166870e+07    4.814961e+05
    -8.10638    6.151953e+06    4.814961e+05
    16.21276   -2.383848e+06    4.814961e+05
     40.5319    7.577507e+06    4.814961e+05
    -11000.0    2.974321e+07    4.814961e+05
    64.85104    1.127765e+07    4.814961e+05
    89.17018    1.412482e+07    4.814961e+05
    113.4893    1.468764e+07    4.814961e+05
    137.8085    1.406345e+07    4.814961e+05
    162.1276    1.520001e+07    4.814961e+05
    186.4467    1.497445e+07    4.814961e+05
    210.7659    1.582275e+07    4.814961e+05
     235.085    1.539748e+07    4.814961e+05
    259.4042    1.558246e+07    4.814961e+05
    283.7233    1.482337e+07    4.814961e+05
    308.0425    1.558641e+07    4.814961e+05
    332.3616    1.537616e+07    4.814961e+05
    356.6807    1.643267e+07    4.814961e+05
    380.9999    1.662433e+07    4.814961e+05
     405.319    1.458560e+07    4.814961e+05
    429.6382    1.671023e+07    4.814961e+05
    453.9573    1.613357e+07    4.814961e+05
    478.2764    1.570866e+07    4.814961e+05
    502.5956    1.530678e+07    4.814961e+05
    -11000.0    3.036153e+07    4.814961e+05
    526.9147    1.630551e+07    4.814961e+05
    551.2339    1.572439e+07    4.814961e+05
     575.553    1.546034e+07    4.814961e+05
    599.8721    1.514244e+07    4.814961e+05
    624.1913    1.519152e+07    4.814961e+05
    648.5104    1.636531e+07    4.814961e+05
    672.8296    1.639955e+07    4.814961e+05
    697.1487    1.590060e+07    4.814961e+05
    721.4678    1.628125e+07    4.814961e+05
     745.787    1.546439e+07    4.814961e+05
    770.1061    1.548896e+07    4.814961e+05
    794.4253    1.563345e+07    4.814961e+05
    818.7444    1.531484e+07    4.814961e+05
    843.0636    1.579613e+07    4.814961e+05
    867.3827    1.591854e+07    4.814961e+05
    891.7018    1.506467e+07    4.814961e+05
     916.021    1.580241e+07    4.814961e+05
    940.3401    1.612628e+07    4.814961e+05
    964.6593    1.656625e+07    4.814961e+05
    -11000.0    3.003631e+07    4.814961e+05
    988.9784    1.484199e+07    4.814961e+05
    1013.298    1.612204e+07    4.814961e+05
    1037.617    1.501559e+07    4.814961e+05
    1061.936    1.577540e+07    4.814961e+05
    1086.255    1.576563e+07    4.814961e+05
    1110.574    1.577287e+07    4.814961e+05
