#    OFFSETS               I           I_err
    -1321.34    2.851029e+07    5.020744e+05
   -1297.021    2.807600e+07    5.020744e+05
   -1272.702    2.853207e+07    5.020744e+05
   -1248.383    2.965819e+07    5.020744e+05
   -1224.063    2.950360e+07    5.020744e+05
   -1199.744    2.912187e+07    5.020744e+05
   -1175.425    2.895404e+07    5.020744e+05
   -1151.106    3.003451e+07    5.020744e+05
   -1126.787    2.886868e+07    5.020744e+05
   -1102.468    2.855503e+07    5.020744e+05
   -1078.149    2.866248e+07    5.020744e+05
   -1053.829    2.920231e+07    5.020744e+05
    -1029.51    2.878676e+07    5.020744e+05
   -1005.191    2.871630e+07    5.020744e+05
    -980.872    2.989392e+07    5.020744e+05
   -956.5529    2.950068e+07    5.020744e+05
   -932.2337    2.860512e+07    5.020744e+05
   -907.9146    2.944934e+07    5.020744e+05
   -883.5955    2.867464e+07    5.020744e+05
    -11000.0    5.371501e+07    5.020744e+05
   -859.2763    2.929528e+07    5.020744e+05
   -834.9572    2.832759e+07    5.020744e+05
    -810.638    2.894667e+07    5.020744e+05
   -786.3189    2.983122e+07    5.020744e+05
   -761.9997    2.873812e+07    5.020744e+05
   -737.6806    2.978263e+07    5.020744e+05
   -713.3615    2.913494e+07    5.020744e+05
   -689.0423    2.891606e+07    5.020744e+05
   -664.7232    2.781366e+07    5.020744e+05
    -640.404    2.940298e+07    5.020744e+05
   -616.0849    2.926492e+07    5.020744e+05
   -591.7658    2.942722e+07    5.020744e+05
   -567.4466    2.963314e+07    5.020744e+05
   -543.1275    2.925772e+07    5.020744e+05
   -518.8083    2.946871e+07    5.020744e+05
   -494.4892    2.961299e+07    5.020744e+05
   -470.1701    2.877934e+07    5.020744e+05
   -445.8509    2.959415e+07    5.020744e+05
   -421.5318    2.913864e+07    5.020744e+05
    -11000.0    5.546420e+07    5.020744e+05
   -397.2126    2.898822e+07    5.020744e+05
   -372.8935    2.995229e+07    5.020744e+05
   -348.5744    2.985806e+07    5.020744e+05
   -324.2552    2.894550e+07    5.020744e+05
   -299.9361    2.957002e+07    5.020744e+05
   -275.6169    2.997070e+07    5.020744e+05
   -251.2978    2.909921e+07    5.020744e+05
   -226.9786    2.859809e+07    5.020744e+05
   -202.6595    2.894937e+07    5.020744e+05
   -178.3404    2.928765e+07    5.020744e+05
   -154.0212    2.931321e+07    5.020744e+05
   -129.7021    2.880494e+07    5.020744e+05
   -105.3829    2.781938e+07    5.020744e+05
    -81.0638    2.798956e+07    5.020744e+05
   -56.74466    2.826000e+07    5.020744e+05
   -32.42552    2.778888e+07    5.020744e+05
    -8.10638    2.851331e+07    5.020744e+05
    16.21276    2.776560e+07    5.020744e+05
     40.5319    2.703162e+07    5.020744e+05
    -11000.0    5.565654e+07    5.020744e+05
    64.85104    2.426116e+07    5.020744e+05
    89.17018    2.089125e+07    5.020744e+05
    113.4893    9.989439e+06    5.020744e+05
    137.8085   -2.520436e+06    5.020744e+05
    162.1276    1.149462e+07    5.020744e+05
    186.4467    2.069688e+07    5.020744e+05
    210.7659    2.411387e+07    5.020744e+05
     235.085    2.696720e+07    5.020744e+05
    259.4042    2.720667e+07    5.020744e+05
    283.7233    2.837293e+07    5.020744e+05
    308.0425    2.824305e+07    5.020744e+05
    332.3616    2.754354e+07    5.020744e+05
    356.6807    2.877358e+07    5.020744e+05
    380.9999    2.899893e+07    5.020744e+05
     405.319    2.863664e+07    5.020744e+05
    429.6382    2.854062e+07    5.020744e+05
    453.9573    2.804058e+07    5.020744e+05
    478.2764    2.890244e+07    5.020744e+05
    502.5956    2.913067e+07    5.020744e+05
    -11000.0    5.364312e+07    5.020744e+05
    526.9147    3.003339e+07    5.020744e+05
    551.2339    2.864927e+07    5.020744e+05
     575.553    2.945735e+07    5.020744e+05
    599.8721    2.850826e+07    5.020744e+05
    624.1913    2.790110e+07    5.020744e+05
    648.5104    2.860742e+07    5.020744e+05
    672.8296    2.902908e+07    5.020744e+05
    697.1487    2.988102e+07    5.020744e+05
    721.4678    2.860910e+07    5.020744e+05
     745.787    2.984630e+07    5.020744e+05
    770.1061    2.929105e+07    5.020744e+05
    794.4253    2.953454e+07    5.020744e+05
    818.7444    2.883041e+07    5.020744e+05
    843.0636    2.941486e+07    5.020744e+05
    867.3827    2.949857e+07    5.020744e+05
    891.7018    2.953975e+07    5.020744e+05
     916.021    2.891296e+07    5.020744e+05
    940.3401    2.992646e+07    5.020744e+05
    964.6593    2.931226e+07    5.020744e+05
    -11000.0    5.481037e+07    5.020744e+05
    988.9784    2.888011e+07    5.020744e+05
    1013.298    2.979154e+07    5.020744e+05
    1037.617    3.004859e+07    5.020744e+05
    1061.936    2.949252e+07    5.020744e+05
    1086.255    2.905725e+07    5.020744e+05
    1110.574    2.950480e+07    5.020744e+05
