#    OFFSETS               I           I_err
    -1321.34    1.255299e+07    7.791506e+05
   -1297.021    1.030107e+07    7.791506e+05
   -1272.702    9.607118e+06    7.791506e+05
   -1248.383    1.095116e+07    7.791506e+05
   -1224.063    1.028403e+07    7.791506e+05
   -1199.744    1.130323e+07    7.791506e+05
   -1175.425    1.204630e+07    7.791506e+05
   -1151.106    1.160432e+07    7.791506e+05
   -1126.787    1.107727e+07    7.791506e+05
   -1102.468    1.114536e+07    7.791506e+05
   -1078.149    1.252925e+07    7.791506e+05
   -1053.829    1.146343e+07    7.791506e+05
    -1029.51    1.236197e+07    7.791506e+05
   -1005.191    1.118943e+07    7.791506e+05
    -980.872    1.223168e+07    7.791506e+05
   -956.5529    1.126029e+07    7.791506e+05
   -932.2337    9.835368e+06    7.791506e+05
   -907.9146    1.036670e+07    7.791506e+05
   -883.5955    9.991521e+06    7.791506e+05
    -11000.0    2.025701e+07    7.791506e+05
   -859.2763    1.230344e+07    7.791506e+05
   -834.9572    1.213213e+07    7.791506e+05
    -810.638    1.388612e+07    7.791506e+05
   -786.3189    1.174073e+07    7.791506e+05
   -761.9997    1.009340e+07    7.791506e+05
   -737.6806    1.052712e+07    7.791506e+05
   -713.3615    1.135532e+07    7.791506e+05
   -689.0423    1.132357e+07    7.791506e+05
   -664.7232    1.207864e+07    7.791506e+05
    -640.404    1.135296e+07    7.791506e+05
   -616.0849    1.194381e+07    7.791506e+05
   -591.7658    1.161717e+07    7.791506e+05
   -567.4466    1.105769e+07    7.791506e+05
   -543.1275    1.143497e+07    7.791506e+05
   -518.8083    1.015307e+07    7.791506e+05
   -494.4892    1.039639e+07    7.791506e+05
   -470.1701    1.164609e+07    7.791506e+05
   -445.8509    1.082989e+07    7.791506e+05
   -421.5318    9.768347e+06    7.791506e+05
    -11000.0    2.154153e+07    7.791506e+05
   -397.2126    1.050370e+07    7.791506e+05
   -372.8935    9.145745e+06    7.791506e+05
   -348.5744    5.229733e+06    7.791506e+05
   -324.2552    3.721288e+06    7.791506e+05
   -299.9361    6.302404e+05    7.791506e+05
   -275.6169    1.195237e+06    7.791506e+05
   -251.2978    6.344756e+06    7.791506e+05
   -226.9786    1.013063e+07    7.791506e+05
   -202.6595    9.985870e+06    7.791506e+05
   -178.3404    1.169789e+07    7.791506e+05
   -154.0212    1.190795e+07    7.791506e+05
   -129.7021    1.219155e+07    7.791506e+05
   -105.3829    1.138932e+07    7.791506e+05
    -81.0638    1.015318e+07    7.791506e+05
   -56.74466    1.057934e+07    7.791506e+05
   -32.42552    1.221299e+07    7.791506e+05
    -8.10638    1.123785e+07    7.791506e+05
    16.21276    1.160263e+07    7.791506e+05
     40.5319    1.099351e+07    7.791506e+05
    -11000.0    1.982678e+07    7.791506e+05
    64.85104    1.218770e+07    7.791506e+05
    89.17018    1.139456e+07    7.791506e+05
    113.4893    1.079091e+07    7.791506e+05
    137.8085    1.091631e+07    7.791506e+05
    162.1276    1.133350e+07    7.791506e+05
    186.4467    9.973765e+06    7.791506e+05
    210.7659    1.191262e+07    7.791506e+05
     235.085    1.099020e+07    7.791506e+05
    259.4042    1.023175e+07    7.791506e+05
    283.7233    9.975305e+06    7.791506e+05
    308.0425    1.122124e+07    7.791506e+05
    332.3616    1.097238e+07    7.791506e+05
    356.6807    1.118930e+07    7.791506e+05
    380.9999    1.056890e+07    7.791506e+05
     405.319    1.111103e+07    7.791506e+05
    429.6382    1.166115e+07    7.791506e+05
    453.9573    1.233247e+07    7.791506e+05
    478.2764    1.170731e+07    7.791506e+05
    502.5956    1.028238e+07    7.791506e+05
    -11000.0    1.944016e+07    7.791506e+05
    526.9147    1.041730e+07    7.791506e+05
    551.2339    1.085836e+07    7.791506e+05
     575.553    1.183247e+07    7.791506e+05
    599.8721    1.043756e+07    7.791506e+05
    624.1913    1.143087e+07    7.791506e+05
    648.5104    1.226255e+07    7.791506e+05
    672.8296    1.089100e+07    7.791506e+05
    697.1487    1.049217e+07    7.791506e+05
    721.4678    1.143121e+07    7.791506e+05
     745.787    1.112169e+07    7.791506e+05
    770.1061    1.240718e+07    7.791506e+05
    794.4253    1.196068e+07    7.791506e+05
    818.7444    9.946858e+06    7.791506e+05
    843.0636    1.125657e+07    7.791506e+05
    867.3827    1.158217e+07    7.791506e+05
    891.7018    1.290895e+07    7.791506e+05
     916.021    1.223630e+07    7.791506e+05
    940.3401    1.095920e+07    7.791506e+05
    964.6593    1.111233e+07    7.791506e+05
    -11000.0    2.069966e+07    7.791506e+05
    988.9784    1.149827e+07    7.791506e+05
    1013.298    1.069143e+07    7.791506e+05
    1037.617    1.174335e+07    7.791506e+05
    1061.936    1.239284e+07    7.791506e+05
    1086.255    1.264032e+07    7.791506e+05
    1110.574    1.099180e+07    7.791506e+05
