#    OFFSETS               I           I_err
    -1321.34    3.010297e+07    5.017398e+05
   -1297.021    2.907365e+07    5.017398e+05
   -1272.702    2.920478e+07    5.017398e+05
   -1248.383    2.859828e+07    5.017398e+05
   -1224.063    2.944781e+07    5.017398e+05
   -1199.744    2.887323e+07    5.017398e+05
   -1175.425    2.793759e+07    5.017398e+05
   -1151.106    2.895906e+07    5.017398e+05
   -1126.787    2.970577e+07    5.017398e+05
   -1102.468    2.855186e+07    5.017398e+05
   -1078.149    2.951989e+07    5.017398e+05
   -1053.829    2.809754e+07    5.017398e+05
    -1029.51    2.920902e+07    5.017398e+05
   -1005.191    2.817058e+07    5.017398e+05
    -980.872    2.871784e+07    5.017398e+05
   -956.5529    2.839641e+07    5.017398e+05
   -932.2337    2.895986e+07    5.017398e+05
   -907.9146    2.856236e+07    5.017398e+05
   -883.5955    2.906589e+07    5.017398e+05
    -11000.0    5.434882e+07    5.017398e+05
   -859.2763    2.913010e+07    5.017398e+05
   -834.9572    2.851799e+07    5.017398e+05
    -810.638    2.921365e+07    5.017398e+05
   -786.3189    2.860355e+07    5.017398e+05
   -761.9997    2.902170e+07    5.017398e+05
   -737.6806    2.947195e+07    5.017398e+05
   -713.3615    2.801426e+07    5.017398e+05
   -689.0423    2.900526e+07    5.017398e+05
   -664.7232    2.868905e+07    5.017398e+05
    -640.404    2.839988e+07    5.017398e+05
   -616.0849    2.926534e+07    5.017398e+05
   -591.7658    2.842523e+07    5.017398e+05
   -567.4466    2.890038e+07    5.017398e+05
   -543.1275    2.888535e+07    5.017398e+05
   -518.8083    2.852520e+07    5.017398e+05
   -494.4892    2.894762e+07    5.017398e+05
   -470.1701    2.902557e+07    5.017398e+05
   -445.8509    2.925012e+07    5.017398e+05
   -421.5318    2.860744e+07    5.017398e+05
    -11000.0    5.443610e+07    5.017398e+05
   -397.2126    2.972198e+07    5.017398e+05
   -372.8935    2.776389e+07    5.017398e+05
   -348.5744    2.769709e+07    5.017398e+05
   -324.2552    2.837441e+07    5.017398e+05
   -299.9361    2.781728e+07    5.017398e+05
   -275.6169    2.778253e+07    5.017398e+05
   -251.2978    2.758141e+07    5.017398e+05
   -226.9786    2.753083e+07    5.017398e+05
   -202.6595    2.624323e+07    5.017398e+05
   -178.3404    2.629942e+07    5.017398e+05
   -154.0212    2.369278e+07    5.017398e+05
   -129.7021    1.725175e+07    5.017398e+05
   -105.3829    3.818565e+06    5.017398e+05
    -81.0638    4.772640e+04    5.017398e+05
   -56.74466    1.894843e+06    5.017398e+05
   -32.42552    7.788560e+06    5.017398e+05
    -8.10638    1.867607e+07    5.017398e+05
    16.21276    2.371023e+07    5.017398e+05
     40.5319    2.644656e+07    5.017398e+05
    -11000.0    5.462214e+07    5.017398e+05
    64.85104    2.647215e+07    5.017398e+05
    89.17018    2.766293e+07    5.017398e+05
    113.4893    2.788409e+07    5.017398e+05
    137.8085    2.779383e+07    5.017398e+05
    162.1276    2.825882e+07    5.017398e+05
    186.4467    2.774563e+07    5.017398e+05
    210.7659    2.837988e+07    5.017398e+05
     235.085    2.862366e+07    5.017398e+05
    259.4042    2.796309e+07    5.017398e+05
    283.7233    2.856215e+07    5.017398e+05
    308.0425    2.959647e+07    5.017398e+05
    332.3616    2.897867e+07    5.017398e+05
    356.6807    2.885555e+07    5.017398e+05
    380.9999    2.951733e+07    5.017398e+05
     405.319    2.856446e+07    5.017398e+05
    429.6382    2.895159e+07    5.017398e+05
    453.9573    2.894408e+07    5.017398e+05
    478.2764    2.900689e+07    5.017398e+05
    502.5956    2.876390e+07    5.017398e+05
    -11000.0    5.479946e+07    5.017398e+05
    526.9147    2.873004e+07    5.017398e+05
    551.2339    2.750668e+07    5.017398e+05
     575.553    2.857931e+07    5.017398e+05
    599.8721    2.906972e+07    5.017398e+05
    624.1913    2.804695e+07    5.017398e+05
    648.5104    2.911403e+07    5.017398e+05
    672.8296    2.923236e+07    5.017398e+05
    697.1487    2.878580e+07    5.017398e+05
    721.4678    2.880216e+07    5.017398e+05
     745.787    2.855622e+07    5.017398e+05
    770.1061    2.866544e+07    5.017398e+05
    794.4253    2.846579e+07    5.017398e+05
    818.7444    2.804709e+07    5.017398e+05
    843.0636    2.848815e+07    5.017398e+05
    867.3827    2.906961e+07    5.017398e+05
    891.7018    2.836165e+07    5.017398e+05
     916.021    3.015151e+07    5.017398e+05
    940.3401    2.974747e+07    5.017398e+05
    964.6593    2.793815e+07    5.017398e+05
    -11000.0    5.457591e+07    5.017398e+05
    988.9784    2.859899e+07    5.017398e+05
    1013.298    2.962592e+07    5.017398e+05
    1037.617    2.882912e+07    5.017398e+05
    1061.936    2.829746e+07    5.017398e+05
    1086.255    2.879968e+07    5.017398e+05
    1110.574    2.888178e+07    5.017398e+05
