#    OFFSETS               I           I_err
    -1321.34    3.380616e+07    5.358834e+05
   -1297.021    3.423987e+07    5.358834e+05
   -1272.702    3.374764e+07    5.358834e+05
   -1248.383    3.507258e+07    5.358834e+05
   -1224.063    3.346983e+07    5.358834e+05
   -1199.744    3.381303e+07    5.358834e+05
   -1175.425    3.411625e+07    5.358834e+05
   -1151.106    3.370417e+07    5.358834e+05
   -1126.787    3.255015e+07    5.358834e+05
   -1102.468    3.362621e+07    5.358834e+05
   -1078.149    3.406989e+07    5.358834e+05
   -1053.829    3.392260e+07    5.358834e+05
    -1029.51    3.488054e+07    5.358834e+05
   -1005.191    3.314963e+07    5.358834e+05
    -980.872    3.459866e+07    5.358834e+05
   -956.5529    3.424781e+07    5.358834e+05
   -932.2337    3.282181e+07    5.358834e+05
   -907.9146    3.267585e+07    5.358834e+05
   -883.5955    3.488290e+07    5.358834e+05
    -11000.0    6.597917e+07    5.358834e+05
   -859.2763    3.405935e+07    5.358834e+05
   -834.9572    3.369615e+07    5.358834e+05
    -810.638    3.408438e+07    5.358834e+05
   -786.3189    3.372045e+07    5.358834e+05
   -761.9997    3.364587e+07    5.358834e+05
   -737.6806    3.444048e+07    5.358834e+05
   -713.3615    3.437998e+07    5.358834e+05
   -689.0423    3.484611e+07    5.358834e+05
   -664.7232    3.316132e+07    5.358834e+05
    -640.404    3.371815e+07    5.358834e+05
   -616.0849    3.434513e+07    5.358834e+05
   -591.7658    3.356522e+07    5.358834e+05
   -567.4466    3.392994e+07    5.358834e+05
   -543.1275    3.373336e+07    5.358834e+05
   -518.8083    3.385521e+07    5.358834e+05
   -494.4892    3.401266e+07    5.358834e+05
   -470.1701    3.393822e+07    5.358834e+05
   -445.8509    3.419843e+07    5.358834e+05
   -421.5318    3.430850e+07    5.358834e+05
    -11000.0    6.516886e+07    5.358834e+05
   -397.2126    3.450833e+07    5.358834e+05
   -372.8935    3.441761e+07    5.358834e+05
   -348.5744    3.412832e+07    5.358834e+05
   -324.2552    3.339858e+07    5.358834e+05
   -299.9361    3.433809e+07    5.358834e+05
   -275.6169    3.364637e+07    5.358834e+05
   -251.2978    3.353672e+07    5.358834e+05
   -226.9786    3.376035e+07    5.358834e+05
   -202.6595    3.391801e+07    5.358834e+05
   -178.3404    3.369225e+07    5.358834e+05
   -154.0212    3.347538e+07    5.358834e+05
   -129.7021    3.377466e+07    5.358834e+05
   -105.3829    3.491347e+07    5.358834e+05
    -81.0638    3.400661e+07    5.358834e+05
   -56.74466    3.384730e+07    5.358834e+05
   -32.42552    3.262450e+07    5.358834e+05
    -8.10638    3.291349e+07    5.358834e+05
    16.21276    3.359257e+07    5.358834e+05
     40.5319    3.226547e+07    5.358834e+05
    -11000.0    6.487626e+07    5.358834e+05
    64.85104    3.231608e+07    5.358834e+05
    89.17018    3.136784e+07    5.358834e+05
    113.4893    2.863673e+07    5.358834e+05
    137.8085    2.519154e+07    5.358834e+05
    162.1276    1.350437e+07    5.358834e+05
    186.4467   -1.751656e+06    5.358834e+05
    210.7659    1.264744e+07    5.358834e+05
     235.085    2.429254e+07    5.358834e+05
    259.4042    2.860409e+07    5.358834e+05
    283.7233    3.129497e+07    5.358834e+05
    308.0425    3.214492e+07    5.358834e+05
    332.3616    3.241356e+07    5.358834e+05
    356.6807    3.299818e+07    5.358834e+05
    380.9999    3.269311e+07    5.358834e+05
     405.319    3.396338e+07    5.358834e+05
    429.6382    3.369591e+07    5.358834e+05
    453.9573    3.357973e+07    5.358834e+05
    478.2764    3.321022e+07    5.358834e+05
    502.5956    3.313152e+07    5.358834e+05
    -11000.0    6.646796e+07    5.358834e+05
    526.9147    3.357100e+07    5.358834e+05
    551.2339    3.407775e+07    5.358834e+05
     575.553    3.374842e+07    5.358834e+05
    599.8721    3.294914e+07    5.358834e+05
    624.1913    3.434433e+07    5.358834e+05
    648.5104    3.367388e+07    5.358834e+05
    672.8296    3.345771e+07    5.358834e+05
    697.1487    3.278784e+07    5.358834e+05
    721.4678    3.377743e+07    5.358834e+05
     745.787    3.425309e+07    5.358834e+05
    770.1061    3.367410e+07    5.358834e+05
    794.4253    3.487075e+07    5.358834e+05
    818.7444    3.265881e+07    5.358834e+05
    843.0636    3.381975e+07    5.358834e+05
    867.3827    3.440147e+07    5.358834e+05
    891.7018    3.440514e+07    5.358834e+05
     916.021    3.374773e+07    5.358834e+05
    940.3401    3.328440e+07    5.358834e+05
    964.6593    3.264761e+07    5.358834e+05
    -11000.0    6.582370e+07    5.358834e+05
    988.9784    3.398843e+07    5.358834e+05
    1013.298    3.449219e+07    5.358834e+05
    1037.617    3.283479e+07    5.358834e+05
    1061.936    3.355842e+07    5.358834e+05
    1086.255    3.461946e+07    5.358834e+05
    1110.574    3.411751e+07    5.358834e+05
