#    OFFSETS               I           I_err
    -1321.34    2.087999e+07    5.677724e+05
   -1297.021    2.203074e+07    5.677724e+05
   -1272.702    2.082500e+07    5.677724e+05
   -1248.383    2.210249e+07    5.677724e+05
   -1224.063    2.180984e+07    5.677724e+05
   -1199.744    2.214458e+07    5.677724e+05
   -1175.425    2.149494e+07    5.677724e+05
   -1151.106    2.194636e+07    5.677724e+05
   -1126.787    2.011082e+07    5.677724e+05
   -1102.468    2.190385e+07    5.677724e+05
   -1078.149    2.165969e+07    5.677724e+05
   -1053.829    2.254426e+07    5.677724e+05
    -1029.51    2.089114e+07    5.677724e+05
   -1005.191    2.182894e+07    5.677724e+05
    -980.872    2.283193e+07    5.677724e+05
   -956.5529    2.213474e+07    5.677724e+05
   -932.2337    2.099486e+07    5.677724e+05
   -907.9146    2.100360e+07    5.677724e+05
   -883.5955    2.175177e+07    5.677724e+05
    -11000.0    4.422486e+07    5.677724e+05
   -859.2763    2.167191e+07    5.677724e+05
   -834.9572    2.195593e+07    5.677724e+05
    -810.638    2.216583e+07    5.677724e+05
   -786.3189    2.138873e+07    5.677724e+05
   -761.9997    2.149497e+07    5.677724e+05
   -737.6806    2.195622e+07    5.677724e+05
   -713.3615    2.128644e+07    5.677724e+05
   -689.0423    2.191081e+07    5.677724e+05
   -664.7232    2.214433e+07    5.677724e+05
    -640.404    2.228846e+07    5.677724e+05
   -616.0849    2.161338e+07    5.677724e+05
   -591.7658    2.111841e+07    5.677724e+05
   -567.4466    2.140862e+07    5.677724e+05
   -543.1275    2.172154e+07    5.677724e+05
   -518.8083    2.139934e+07    5.677724e+05
   -494.4892    2.170152e+07    5.677724e+05
   -470.1701    2.159490e+07    5.677724e+05
   -445.8509    2.192109e+07    5.677724e+05
   -421.5318    2.143236e+07    5.677724e+05
    -11000.0    4.245527e+07    5.677724e+05
   -397.2126    2.056879e+07    5.677724e+05
   -372.8935    2.069715e+07    5.677724e+05
   -348.5744    2.000063e+07    5.677724e+05
   -324.2552    2.015471e+07    5.677724e+05
   -299.9361    1.816617e+07    5.677724e+05
   -275.6169    1.665495e+07    5.677724e+05
   -251.2978    1.264679e+07    5.677724e+05
   -226.9786    6.182472e+06    5.677724e+05
   -202.6595    4.457337e+06    5.677724e+05
   -178.3404    6.015710e+06    5.677724e+05
   -154.0212    1.176297e+07    5.677724e+05
   -129.7021    1.429209e+07    5.677724e+05
   -105.3829    1.629278e+07    5.677724e+05
    -81.0638    1.716374e+07    5.677724e+05
   -56.74466    1.658729e+07    5.677724e+05
   -32.42552    1.549988e+07    5.677724e+05
    -8.10638    1.600042e+07    5.677724e+05
    16.21276    1.300687e+07    5.677724e+05
     40.5319    9.950621e+06    5.677724e+05
    -11000.0    4.449670e+07    5.677724e+05
    64.85104    3.968581e+06    5.677724e+05
    89.17018    5.284969e+05    5.677724e+05
    113.4893    2.745059e+06    5.677724e+05
    137.8085    1.143175e+07    5.677724e+05
    162.1276    1.583996e+07    5.677724e+05
    186.4467    1.869456e+07    5.677724e+05
    210.7659    1.953193e+07    5.677724e+05
     235.085    2.035205e+07    5.677724e+05
    259.4042    2.078912e+07    5.677724e+05
    283.7233    2.082258e+07    5.677724e+05
    308.0425    2.133237e+07    5.677724e+05
    332.3616    2.061295e+07    5.677724e+05
    356.6807    2.203450e+07    5.677724e+05
    380.9999    2.113056e+07    5.677724e+05
     405.319    2.029795e+07    5.677724e+05
    429.6382    2.203490e+07    5.677724e+05
    453.9573    2.163596e+07    5.677724e+05
    478.2764    1.992876e+07    5.677724e+05
    502.5956    2.045337e+07    5.677724e+05
    -11000.0    4.415821e+07    5.677724e+05
    526.9147    2.181849e+07    5.677724e+05
    551.2339    2.085566e+07    5.677724e+05
     575.553    2.185820e+07    5.677724e+05
    599.8721    2.202582e+07    5.677724e+05
    624.1913    2.138619e+07    5.677724e+05
    648.5104    2.128537e+07    5.677724e+05
    672.8296    2.278009e+07    5.677724e+05
    697.1487    2.191439e+07    5.677724e+05
    721.4678    2.144988e+07    5.677724e+05
     745.787    2.127127e+07    5.677724e+05
    770.1061    2.158391e+07    5.677724e+05
    794.4253    2.133968e+07    5.677724e+05
    818.7444    2.150256e+07    5.677724e+05
    843.0636    2.049485e+07    5.677724e+05
    867.3827    2.156071e+07    5.677724e+05
    891.7018    2.186507e+07    5.677724e+05
     916.021    2.112954e+07    5.677724e+05
    940.3401    2.126995e+07    5.677724e+05
    964.6593    2.115856e+07    5.677724e+05
    -11000.0    4.342880e+07    5.677724e+05
    988.9784    2.153170e+07    5.677724e+05
    1013.298    2.117958e+07    5.677724e+05
    1037.617    2.155736e+07    5.677724e+05
    1061.936    2.291073e+07    5.677724e+05
    1086.255    2.190123e+07    5.677724e+05
    1110.574    2.151159e+07    5.677724e+05
