#    OFFSETS               I           I_err
    -1321.34    3.507930e+07    4.862239e+05
   -1297.021    3.581929e+07    4.862239e+05
   -1272.702    3.565152e+07    4.862239e+05
   -1248.383    3.539000e+07    4.862239e+05
   -1224.063    3.457078e+07    4.862239e+05
   -1199.744    3.609030e+07    4.862239e+05
   -1175.425    3.566769e+07    4.862239e+05
   -1151.106    3.622219e+07    4.862239e+05
   -1126.787    3.610045e+07    4.862239e+05
   -1102.468    3.552862e+07    4.862239e+05
   -1078.149    3.589902e+07    4.862239e+05
   -1053.829    3.558356e+07    4.862239e+05
    -1029.51    3.516794e+07    4.862239e+05
   -1005.191    3.495037e+07    4.862239e+05
    -980.872    3.627519e+07    4.862239e+05
   -956.5529    3.516531e+07    4.862239e+05
   -932.2337    3.543966e+07    4.862239e+05
   -907.9146    3.489094e+07    4.862239e+05
   -883.5955    3.535417e+07    4.862239e+05
    -11000.0    6.603405e+07    4.862239e+05
   -859.2763    3.578814e+07    4.862239e+05
   -834.9572    3.637581e+07    4.862239e+05
    -810.638    3.594610e+07    4.862239e+05
   -786.3189    3.553330e+07    4.862239e+05
   -761.9997    3.599308e+07    4.862239e+05
   -737.6806    3.672898e+07    4.862239e+05
   -713.3615    3.589676e+07    4.862239e+05
   -689.0423    3.546747e+07    4.862239e+05
   -664.7232    3.517703e+07    4.862239e+05
    -640.404    3.595499e+07    4.862239e+05
   -616.0849    3.519320e+07    4.862239e+05
   -591.7658    3.576600e+07    4.862239e+05
   -567.4466    3.568798e+07    4.862239e+05
   -543.1275    3.492008e+07    4.862239e+05
   -518.8083    3.562446e+07    4.862239e+05
   -494.4892    3.634918e+07    4.862239e+05
   -470.1701    3.507842e+07    4.862239e+05
   -445.8509    3.720765e+07    4.862239e+05
   -421.5318    3.545260e+07    4.862239e+05
    -11000.0    6.602953e+07    4.862239e+05
   -397.2126    3.553843e+07    4.862239e+05
   -372.8935    3.509062e+07    4.862239e+05
   -348.5744    3.513871e+07    4.862239e+05
   -324.2552    3.537640e+07    4.862239e+05
   -299.9361    3.547683e+07    4.862239e+05
   -275.6169    3.523565e+07    4.862239e+05
   -251.2978    3.568868e+07    4.862239e+05
   -226.9786    3.535487e+07    4.862239e+05
   -202.6595    3.512411e+07    4.862239e+05
   -178.3404    3.504840e+07    4.862239e+05
   -154.0212    3.526828e+07    4.862239e+05
   -129.7021    3.472305e+07    4.862239e+05
   -105.3829    3.391765e+07    4.862239e+05
    -81.0638    3.427650e+07    4.862239e+05
   -56.74466    3.355570e+07    4.862239e+05
   -32.42552    3.279113e+07    4.862239e+05
    -8.10638    3.117823e+07    4.862239e+05
    16.21276    2.852602e+07    4.862239e+05
     40.5319    2.093162e+07    4.862239e+05
    -11000.0    6.593277e+07    4.862239e+05
    64.85104    4.684469e+06    4.862239e+05
    89.17018    2.766421e+06    4.862239e+05
    113.4893    2.069187e+07    4.862239e+05
    137.8085    2.748223e+07    4.862239e+05
    162.1276    3.188314e+07    4.862239e+05
    186.4467    3.248353e+07    4.862239e+05
    210.7659    3.446120e+07    4.862239e+05
     235.085    3.438522e+07    4.862239e+05
    259.4042    3.405442e+07    4.862239e+05
    283.7233    3.451723e+07    4.862239e+05
    308.0425    3.592289e+07    4.862239e+05
    332.3616    3.524501e+07    4.862239e+05
    356.6807    3.553405e+07    4.862239e+05
    380.9999    3.582830e+07    4.862239e+05
     405.319    3.550431e+07    4.862239e+05
    429.6382    3.560602e+07    4.862239e+05
    453.9573    3.601876e+07    4.862239e+05
    478.2764    3.525837e+07    4.862239e+05
    502.5956    3.531615e+07    4.862239e+05
    -11000.0    6.692038e+07    4.862239e+05
    526.9147    3.541848e+07    4.862239e+05
    551.2339    3.548676e+07    4.862239e+05
     575.553    3.590091e+07    4.862239e+05
    599.8721    3.490098e+07    4.862239e+05
    624.1913    3.571540e+07    4.862239e+05
    648.5104    3.597393e+07    4.862239e+05
    672.8296    3.549937e+07    4.862239e+05
    697.1487    3.579976e+07    4.862239e+05
    721.4678    3.546885e+07    4.862239e+05
     745.787    3.580534e+07    4.862239e+05
    770.1061    3.594706e+07    4.862239e+05
    794.4253    3.596914e+07    4.862239e+05
    818.7444    3.546574e+07    4.862239e+05
    843.0636    3.519159e+07    4.862239e+05
    867.3827    3.591461e+07    4.862239e+05
    891.7018    3.604385e+07    4.862239e+05
     916.021    3.518742e+07    4.862239e+05
    940.3401    3.542064e+07    4.862239e+05
    964.6593    3.551953e+07    4.862239e+05
    -11000.0    6.531464e+07    4.862239e+05
    988.9784    3.568976e+07    4.862239e+05
    1013.298    3.522365e+07    4.862239e+05
    1037.617    3.599239e+07    4.862239e+05
    1061.936    3.601299e+07    4.862239e+05
    1086.255    3.570440e+07    4.862239e+05
    1110.574    3.627975e+07    4.862239e+05
