#    OFFSETS               I           I_err
    -1321.34    1.358877e+07    5.431447e+05
   -1297.021    1.368487e+07    5.431447e+05
   -1272.702    1.480670e+07    5.431447e+05
   -1248.383    1.457476e+07    5.431447e+05
   -1224.063    1.470249e+07    5.431447e+05
   -1199.744    1.456810e+07    5.431447e+05
   -1175.425    1.481418e+07    5.431447e+05
   -1151.106    1.468092e+07    5.431447e+05
   -1126.787    1.462428e+07    5.431447e+05
   -1102.468    1.462083e+07    5.431447e+05
   -1078.149    1.448328e+07    5.431447e+05
   -1053.829    1.498202e+07    5.431447e+05
    -1029.51    1.472338e+07    5.431447e+05
   -1005.191    1.426606e+07    5.431447e+05
    -980.872    1.510956e+07    5.431447e+05
   -956.5529    1.576334e+07    5.431447e+05
   -932.2337    1.451832e+07    5.431447e+05
   -907.9146    1.417763e+07    5.431447e+05
   -883.5955    1.470097e+07    5.431447e+05
    -11000.0    2.839886e+07    5.431447e+05
   -859.2763    1.446634e+07    5.431447e+05
   -834.9572    1.426499e+07    5.431447e+05
    -810.638    1.391571e+07    5.431447e+05
   -786.3189    1.461716e+07    5.431447e+05
   -761.9997    1.471958e+07    5.431447e+05
   -737.6806    1.457207e+07    5.431447e+05
   -713.3615    1.467844e+07    5.431447e+05
   -689.0423    1.540936e+07    5.431447e+05
   -664.7232    1.554866e+07    5.431447e+05
    -640.404    1.450192e+07    5.431447e+05
   -616.0849    1.532121e+07    5.431447e+05
   -591.7658    1.473554e+07    5.431447e+05
   -567.4466    1.483880e+07    5.431447e+05
   -543.1275    1.546417e+07    5.431447e+05
   -518.8083    1.416465e+07    5.431447e+05
   -494.4892    1.412475e+07    5.431447e+05
   -470.1701    1.441668e+07    5.431447e+05
   -445.8509    1.467129e+07    5.431447e+05
   -421.5318    1.513804e+07    5.431447e+05
    -11000.0    2.803419e+07    5.431447e+05
   -397.2126    1.453794e+07    5.431447e+05
   -372.8935    1.544149e+07    5.431447e+05
   -348.5744    1.520639e+07    5.431447e+05
   -324.2552    1.454935e+07    5.431447e+05
   -299.9361    1.521752e+07    5.431447e+05
   -275.6169    1.324919e+07    5.431447e+05
   -251.2978    1.543567e+07    5.431447e+05
   -226.9786    1.442500e+07    5.431447e+05
   -202.6595    1.502296e+07    5.431447e+05
   -178.3404    1.461402e+07    5.431447e+05
   -154.0212    1.508474e+07    5.431447e+05
   -129.7021    1.434741e+07    5.431447e+05
   -105.3829    1.499660e+07    5.431447e+05
    -81.0638    1.424462e+07    5.431447e+05
   -56.74466    1.429483e+07    5.431447e+05
   -32.42552    1.431421e+07    5.431447e+05
    -8.10638    1.464450e+07    5.431447e+05
    16.21276    1.368614e+07    5.431447e+05
     40.5319    1.356249e+07    5.431447e+05
    -11000.0    2.842868e+07    5.431447e+05
    64.85104    1.282919e+07    5.431447e+05
    89.17018    9.908944e+06    5.431447e+05
    113.4893    4.585376e+06    5.431447e+05
    137.8085   -3.452030e+05    5.431447e+05
    162.1276    8.605049e+06    5.431447e+05
    186.4467    1.181444e+07    5.431447e+05
    210.7659    1.283138e+07    5.431447e+05
     235.085    1.348128e+07    5.431447e+05
    259.4042    1.471391e+07    5.431447e+05
    283.7233    1.399780e+07    5.431447e+05
    308.0425    1.445908e+07    5.431447e+05
    332.3616    1.513643e+07    5.431447e+05
    356.6807    1.517030e+07    5.431447e+05
    380.9999    1.426764e+07    5.431447e+05
     405.319    1.450140e+07    5.431447e+05
    429.6382    1.475473e+07    5.431447e+05
    453.9573    1.546313e+07    5.431447e+05
    478.2764    1.485242e+07    5.431447e+05
    502.5956    1.502059e+07    5.431447e+05
    -11000.0    2.870422e+07    5.431447e+05
    526.9147    1.550295e+07    5.431447e+05
    551.2339    1.501200e+07    5.431447e+05
     575.553    1.525368e+07    5.431447e+05
    599.8721    1.387545e+07    5.431447e+05
    624.1913    1.500128e+07    5.431447e+05
    648.5104    1.526300e+07    5.431447e+05
    672.8296    1.492213e+07    5.431447e+05
    697.1487    1.559971e+07    5.431447e+05
    721.4678    1.545712e+07    5.431447e+05
     745.787    1.402591e+07    5.431447e+05
    770.1061    1.448575e+07    5.431447e+05
    794.4253    1.495289e+07    5.431447e+05
    818.7444    1.499172e+07    5.431447e+05
    843.0636    1.651661e+07    5.431447e+05
    867.3827    1.446650e+07    5.431447e+05
    891.7018    1.482965e+07    5.431447e+05
     916.021    1.501371e+07    5.431447e+05
    940.3401    1.473119e+07    5.431447e+05
    964.6593    1.532137e+07    5.431447e+05
    -11000.0    2.790015e+07    5.431447e+05
    988.9784    1.558048e+07    5.431447e+05
    1013.298    1.489484e+07    5.431447e+05
    1037.617    1.488264e+07    5.431447e+05
    1061.936    1.570874e+07    5.431447e+05
    1086.255    1.507301e+07    5.431447e+05
    1110.574    1.484967e+07    5.431447e+05
