#    OFFSETS               I           I_err
    -1321.34    1.413840e+07    5.959809e+05
   -1297.021    1.464977e+07    5.959809e+05
   -1272.702    1.474635e+07    5.959809e+05
   -1248.383    1.587855e+07    5.959809e+05
   -1224.063    1.394015e+07    5.959809e+05
   -1199.744    1.467933e+07    5.959809e+05
   -1175.425    1.484688e+07    5.959809e+05
   -1151.106    1.400228e+07    5.959809e+05
   -1126.787    1.420448e+07    5.959809e+05
   -1102.468    1.499667e+07    5.959809e+05
   -1078.149    1.344377e+07    5.959809e+05
   -1053.829    1.439368e+07    5.959809e+05
    -1029.51    1.463496e+07    5.959809e+05
   -1005.191    1.483534e+07    5.959809e+05
    -980.872    1.507516e+07    5.959809e+05
   -956.5529    1.413540e+07    5.959809e+05
   -932.2337    1.449790e+07    5.959809e+05
   -907.9146    1.529708e+07    5.959809e+05
   -883.5955    1.477088e+07    5.959809e+05
    -11000.0    2.551003e+07    5.959809e+05
   -859.2763    1.378679e+07    5.959809e+05
   -834.9572    1.549568e+07    5.959809e+05
    -810.638    1.476002e+07    5.959809e+05
   -786.3189    1.585535e+07    5.959809e+05
   -761.9997    1.460885e+07    5.959809e+05
   -737.6806    1.417338e+07    5.959809e+05
   -713.3615    1.402901e+07    5.959809e+05
   -689.0423    1.351904e+07    5.959809e+05
   -664.7232    1.446884e+07    5.959809e+05
    -640.404    1.340228e+07    5.959809e+05
   -616.0849    1.447762e+07    5.959809e+05
   -591.7658    1.262400e+07    5.959809e+05
   -567.4466    1.391613e+07    5.959809e+05
   -543.1275    1.332471e+07    5.959809e+05
   -518.8083    1.164243e+07    5.959809e+05
   -494.4892    1.099202e+07    5.959809e+05
   -470.1701    9.366118e+06    5.959809e+05
   -445.8509    1.853269e+06    5.959809e+05
   -421.5318    3.590941e+06    5.959809e+05
    -11000.0    2.754367e+07    5.959809e+05
   -397.2126    8.784839e+06    5.959809e+05
   -372.8935    1.249351e+07    5.959809e+05
   -348.5744    1.222035e+07    5.959809e+05
   -324.2552    1.359155e+07    5.959809e+05
   -299.9361    1.335758e+07    5.959809e+05
   -275.6169    1.391647e+07    5.959809e+05
   -251.2978    1.416821e+07    5.959809e+05
   -226.9786    1.589211e+07    5.959809e+05
   -202.6595    1.505192e+07    5.959809e+05
   -178.3404    1.436168e+07    5.959809e+05
   -154.0212    1.458204e+07    5.959809e+05
   -129.7021    1.416264e+07    5.959809e+05
   -105.3829    1.450565e+07    5.959809e+05
    -81.0638    1.384060e+07    5.959809e+05
   -56.74466    1.473123e+07    5.959809e+05
   -32.42552    1.398809e+07    5.959809e+05
    -8.10638    1.272172e+07    5.959809e+05
    16.21276    1.477702e+07    5.959809e+05
     40.5319    1.368575e+07    5.959809e+05
    -11000.0    2.631657e+07    5.959809e+05
    64.85104    1.465790e+07    5.959809e+05
    89.17018    1.434568e+07    5.959809e+05
    113.4893    1.429398e+07    5.959809e+05
    137.8085    1.376074e+07    5.959809e+05
    162.1276    1.411718e+07    5.959809e+05
    186.4467    1.453092e+07    5.959809e+05
    210.7659    1.481367e+07    5.959809e+05
     235.085    1.462539e+07    5.959809e+05
    259.4042    1.326137e+07    5.959809e+05
    283.7233    1.453012e+07    5.959809e+05
    308.0425    1.442117e+07    5.959809e+05
    332.3616    1.394066e+07    5.959809e+05
    356.6807    1.362929e+07    5.959809e+05
    380.9999    1.415000e+07    5.959809e+05
     405.319    1.288986e+07    5.959809e+05
    429.6382    1.379338e+07    5.959809e+05
    453.9573    1.443995e+07    5.959809e+05
    478.2764    1.373986e+07    5.959809e+05
    502.5956    1.348496e+07    5.959809e+05
    -11000.0    2.635869e+07    5.959809e+05
    526.9147    1.456276e+07    5.959809e+05
    551.2339    1.454862e+07    5.959809e+05
     575.553    1.459324e+07    5.959809e+05
    599.8721    1.503803e+07    5.959809e+05
    624.1913    1.408009e+07    5.959809e+05
    648.5104    1.454650e+07    5.959809e+05
    672.8296    1.510480e+07    5.959809e+05
    697.1487    1.636138e+07    5.959809e+05
    721.4678    1.376947e+07    5.959809e+05
     745.787    1.320558e+07    5.959809e+05
    770.1061    1.387007e+07    5.959809e+05
    794.4253    1.413598e+07    5.959809e+05
    818.7444    1.400011e+07    5.959809e+05
    843.0636    1.563858e+07    5.959809e+05
    867.3827    1.372268e+07    5.959809e+05
    891.7018    1.377116e+07    5.959809e+05
     916.021    1.631373e+07    5.959809e+05
    940.3401    1.376871e+07    5.959809e+05
    964.6593    1.399747e+07    5.959809e+05
    -11000.0    2.705281e+07    5.959809e+05
    988.9784    1.486726e+07    5.959809e+05
    1013.298    1.480466e+07    5.959809e+05
    1037.617    1.531452e+07    5.959809e+05
    1061.936    1.484528e+07    5.959809e+05
    1086.255    1.480927e+07    5.959809e+05
    1110.574    1.328559e+07    5.959809e+05
