#    OFFSETS               I           I_err
    -1321.34    1.126563e+07    6.126102e+05
   -1297.021    1.243867e+07    6.126102e+05
   -1272.702    1.231231e+07    6.126102e+05
   -1248.383    1.187032e+07    6.126102e+05
   -1224.063    1.217037e+07    6.126102e+05
   -1199.744    1.118536e+07    6.126102e+05
   -1175.425    1.139459e+07    6.126102e+05
   -1151.106    1.234541e+07    6.126102e+05
   -1126.787    1.194857e+07    6.126102e+05
   -1102.468    1.214414e+07    6.126102e+05
   -1078.149    1.289353e+07    6.126102e+05
   -1053.829    1.224860e+07    6.126102e+05
    -1029.51    1.285400e+07    6.126102e+05
   -1005.191    1.220633e+07    6.126102e+05
    -980.872    1.280005e+07    6.126102e+05
   -956.5529    1.313577e+07    6.126102e+05
   -932.2337    1.262675e+07    6.126102e+05
   -907.9146    1.159963e+07    6.126102e+05
   -883.5955    1.179487e+07    6.126102e+05
    -11000.0    2.046925e+07    6.126102e+05
   -859.2763    1.247892e+07    6.126102e+05
   -834.9572    1.196981e+07    6.126102e+05
    -810.638    1.160187e+07    6.126102e+05
   -786.3189    1.141945e+07    6.126102e+05
   -761.9997    1.184498e+07    6.126102e+05
   -737.6806    1.196579e+07    6.126102e+05
   -713.3615    1.172261e+07    6.126102e+05
   -689.0423    1.128571e+07    6.126102e+05
   -664.7232    1.255439e+07    6.126102e+05
    -640.404    1.210555e+07    6.126102e+05
   -616.0849    1.222847e+07    6.126102e+05
   -591.7658    1.094889e+07    6.126102e+05
   -567.4466    1.172801e+07    6.126102e+05
   -543.1275    1.141925e+07    6.126102e+05
   -518.8083    1.189645e+07    6.126102e+05
   -494.4892    1.079647e+07    6.126102e+05
   -470.1701    1.044971e+07    6.126102e+05
   -445.8509    9.958662e+06    6.126102e+05
   -421.5318    7.150680e+06    6.126102e+05
    -11000.0    2.143969e+07    6.126102e+05
   -397.2126    5.876038e+06    6.126102e+05
   -372.8935   -9.919168e+05    6.126102e+05
   -348.5744    6.808385e+06    6.126102e+05
   -324.2552    9.555030e+06    6.126102e+05
   -299.9361    1.043527e+07    6.126102e+05
   -275.6169    1.075849e+07    6.126102e+05
   -251.2978    1.205868e+07    6.126102e+05
   -226.9786    1.154006e+07    6.126102e+05
   -202.6595    1.126629e+07    6.126102e+05
   -178.3404    1.183242e+07    6.126102e+05
   -154.0212    1.169883e+07    6.126102e+05
   -129.7021    1.154666e+07    6.126102e+05
   -105.3829    1.168987e+07    6.126102e+05
    -81.0638    1.248050e+07    6.126102e+05
   -56.74466    1.116778e+07    6.126102e+05
   -32.42552    1.219898e+07    6.126102e+05
    -8.10638    1.209669e+07    6.126102e+05
    16.21276    1.218513e+07    6.126102e+05
     40.5319    1.201871e+07    6.126102e+05
    -11000.0    2.124952e+07    6.126102e+05
    64.85104    1.174704e+07    6.126102e+05
    89.17018    1.242010e+07    6.126102e+05
    113.4893    1.102782e+07    6.126102e+05
    137.8085    1.226871e+07    6.126102e+05
    162.1276    1.245261e+07    6.126102e+05
    186.4467    1.238914e+07    6.126102e+05
    210.7659    1.300281e+07    6.126102e+05
     235.085    1.125444e+07    6.126102e+05
    259.4042    1.246552e+07    6.126102e+05
    283.7233    1.179998e+07    6.126102e+05
    308.0425    1.177357e+07    6.126102e+05
    332.3616    1.201649e+07    6.126102e+05
    356.6807    1.134544e+07    6.126102e+05
    380.9999    1.178057e+07    6.126102e+05
     405.319    1.108478e+07    6.126102e+05
    429.6382    1.209232e+07    6.126102e+05
    453.9573    1.261126e+07    6.126102e+05
    478.2764    1.190973e+07    6.126102e+05
    502.5956    1.204004e+07    6.126102e+05
    -11000.0    2.049805e+07    6.126102e+05
    526.9147    1.218059e+07    6.126102e+05
    551.2339    1.263237e+07    6.126102e+05
     575.553    1.174262e+07    6.126102e+05
    599.8721    1.220433e+07    6.126102e+05
    624.1913    1.247116e+07    6.126102e+05
    648.5104    1.326628e+07    6.126102e+05
    672.8296    1.090743e+07    6.126102e+05
    697.1487    1.222781e+07    6.126102e+05
    721.4678    1.256851e+07    6.126102e+05
     745.787    1.162356e+07    6.126102e+05
    770.1061    1.229860e+07    6.126102e+05
    794.4253    1.260483e+07    6.126102e+05
    818.7444    1.172242e+07    6.126102e+05
    843.0636    1.158249e+07    6.126102e+05
    867.3827    1.146758e+07    6.126102e+05
    891.7018    1.280841e+07    6.126102e+05
     916.021    1.172257e+07    6.126102e+05
    940.3401    1.246784e+07    6.126102e+05
    964.6593    1.105560e+07    6.126102e+05
    -11000.0    1.933786e+07    6.126102e+05
    988.9784    1.209285e+07    6.126102e+05
    1013.298    1.231711e+07    6.126102e+05
    1037.617    1.280187e+07    6.126102e+05
    1061.936    1.253701e+07    6.126102e+05
    1086.255    1.231006e+07    6.126102e+05
    1110.574    1.198804e+07    6.126102e+05
